brand,date,id_val,model,price,year,Wheels,Color,Body_Style,Horsepower,Hand_Drive,Engine_Cylinders,Version,Engine,Engine_Volume,Interior_Color,Mileage,Gearbox,Drive_train
Honda,2019-03-03, ID: 2049898,Odyssey ,5500.0,2006,,Grey,Minivan / Minibus,,Left,,,Petrol,,,113000.0,Automatic,
Chrysler,2019-03-03, ID: 2049897,300 ,6900.0,2008,,White,Sedan,,Left,,2.7 LX,Astragalus,,,144400.0,Automatic,
Honda,2019-03-03, ID: 2049889,Accord ,7500.0,2011,,Grey,Sedan,,Left,,Technology Package,Petrol,,,86000.0,Automatic,
Ford,2019-03-03, ID: 2049862,Mustang ,15500.0,2008,19,black,Coupe,315.0,Left,8.0,Mustang gt Eleanor mode,Petrol,4.6,black,75000.0,Automatic,Rear
Infiniti,2019-03-03, ID: 2049779,FX35 ,15700.0,2012,,Grey,Truck:,,Left,,Restayling,Petrol,,,71000.0,Automatic,
Ford,2019-03-03, ID: 2049765,Transit ,4500.0,2003,,Blue,Furgon:,,Left,,,Diesel,,,20.0,Automatic,
Infiniti,2019-03-03, ID: 2049730,FX35 ,8800.0,2007,,black,Truck:,,Left,,Restayling,Petrol,,,107000.0,Automatic,
Honda,2019-03-03, ID: 2049683,Civic ,3330.0,2003,,Silver,Sedan,,Right,,,Astragalus,,,147.0,Automatic,
Ford,2019-03-03, ID: 2049471,Transit ,8500.0,2010,,White,Furgon:,,Left,,TREND..145 DZI.6 SKORUST,Diesel,,,174000.0,Mechanical,
Honda,2019-03-03, ID: 2049446,Fit ,2700.0,2007,,black,Hatchback,,Right,,,Petrol,,,107000.0,Automatic,
Infiniti,2019-03-03, ID: 2049439,FX35 ,9500.0,2006,18,White,Truck:,280.0,Left,6.0,restayling,Astragalus,2.5,Beige,130000.0,Automatic,Wheel drive
Ford,2019-03-03, ID: 2049398,Mustang ,23500.0,2017,,Other color,Coupe,,Left,,SHELBY,Petrol,,,49000.0,Automatic,
Honda,2019-03-03, ID: 2049391,Odyssey ,3800.0,2007,,Silver,Minivan / Minibus,,Left,,MAQSAZERCUMOV,Petrol,,,168000.0,Automatic,
Infiniti,2019-03-03, ID: 2049359,G37 ,13200.0,2012,18,White,Sedan,,Left,6.0,XS REYSTAYLING 11.2011,Petrol,3.7,black,103000.0,Automatic,Wheel drive
Ford,2019-03-03, ID: 2049305,Transit ,5800.0,2008,15,White,Furgon:,85.0,Left,4.0,TERMOS,Diesel,2.2,,160000.0,Mechanical,Front
Ford,2019-03-03, ID: 2049299,Transit ,5800.0,2008,15,White,Furgon:,85.0,Left,4.0,TERMOS,Diesel,2.2,,160000.0,Mechanical,Front
Ford,2019-03-03, ID: 2049283,Transit ,6900.0,2005,16,White,Furgon:,90.0,Left,4.0,3.30 kuzovi erkarutyun@,Diesel,2.4,,199000.0,Mechanical,Rear
Ford,2019-03-03, ID: 2049275,Transit ,7300.0,2007,16,White,Furgon:,140.0,Left,4.0,140 dziauj 6 skorust,Diesel,2.4,,169000.0,Mechanical,Rear
Ford,2019-03-03, ID: 2049252,Transit ,5300.0,2006,15,White,Furgon:,85.0,Left,4.0,Anteri vichak nor bervac,Diesel,2.2,,159000.0,Mechanical,Front
Honda,2019-03-03, ID: 2049250,Elysion ,6700.0,2008,17,black,Minivan / Minibus,,Left,,2.4. Elysion,Petrol,2.4,black,130000.0,Automatic,Front
Honda,2019-03-03, ID: 2049217,CR-V ,7700.0,2007,,White,Truck:,,Left,,,Petrol,,,138600.0,Automatic,
Infiniti,2019-03-03, ID: 2049199,FX35 ,12999.0,2009,20,White,Truck:,303.0,Left,6.0,4X4 kanadakan,Petrol,3.5,black,129000.0,Automatic,Wheel drive
Honda,2019-03-03, ID: 2049158,CR-V ,6150.0,2005,16,White,Truck:,170.0,Left,4.0,2.4 4WD,Petrol,2.4,Beige,190000.0,Automatic,Wheel drive
Honda,2019-03-03, ID: 2049132,Fit ,10500.0,2015,16,Silver,Hatchback,130.0,Left,4.0,Fit 1.5 GDI SPORT,Petrol,1.5,black,34000.0,Automatic,Front
Ford,2019-03-03, ID: 2049101,Transit ,5800.0,2007,,Silver,Furgon:,,Left,,NOR BERVAC GERMANYAIC,Diesel,,,1111.0,Mechanical,
Ford,2019-03-03, ID: 2049099,Transit ,6400.0,2010,,White,Furgon:,,Left,,NOR BERVAC GERMANYAIC,Diesel,,,96000.0,Mechanical,
Ford,2019-03-02, ID: 2048994,Escape ,7900.0,2011,,White,Truck:,240.0,Left,6.0,3.0 Limited,Petrol,3.0,black,105000.0,Automatic,Front
Honda,2019-03-02, ID: 2048967,CR-V ,12000.0,2012,,Silver,Truck:,,Left,,4x4,Petrol,2.4,,112000.0,Automatic,Wheel drive
Ford,2019-03-02, ID: 2048947,Taurus ,1200.0,2001,,White,Sedan,,Left,,,Petrol,,,170000.0,Automatic,
Ford,2019-03-02, ID: 2048888,Fusion ,10300.0,2013,,black,Sedan,,Left,,SE,Petrol,,,100000.0,Automatic,
Honda,2019-03-02, ID: 2048882,Elysion ,5500.0,2005,,White,Minivan / Minibus,,Right,6.0,JAPAN,Petrol,3.0,Beige,157000.0,Automatic,Wheel drive
Honda,2019-03-02, ID: 2048842,Elysion ,5700.0,2007,,White,Minivan / Minibus,,Right,,SHTAP,Petrol,,,120000.0,Automatic,
Infiniti,2019-03-02, ID: 2048719,FX35 ,8500.0,2008,,Grey,Truck:,,Left,,FX35 4x4,Petrol,,,100000.0,Automatic,
Ford,2019-03-02, ID: 2048679,Transit ,4500.0,2001,,White,Furgon:,,Left,,2.2 TDI,Diesel,,,277000.0,Mechanical,
Infiniti,2019-03-02, ID: 2048676,FX35 ,14500.0,2009,20,White,Truck:,,Left,6.0,"4 QASHOX,EVROPAKAN",Petrol,3.5,Beige,165000.0,Automatic,Wheel drive
Ford,2019-03-02, ID: 2048588,Transit ,6950.0,2002,,White,Furgon:,,Left,,2.4 TDI,Diesel,,,187000.0,Mechanical,
Chrysler,2019-03-02, ID: 2048483,Town & Country ,9800.0,2010,16,Silver,Minivan / Minibus,200.0,Left,6.0,Touring Edition,Petrol,3.8,Grey,145000.0,Automatic,Front
Infiniti,2019-03-02, ID: 2048329,G35 ,5900.0,2002,17,Grey,Coupe,278.0,Left,6.0,,Petrol,,black,150000.0,Automatic,Rear
Honda,2019-03-02, ID: 2048106,Elysion ,5000.0,2004,,White,Minivan / Minibus,,Switched from right to left,,,Petrol,,,190000.0,Automatic,
Ford,2019-03-02, ID: 2047926,Fusion ,9900.0,2014,,White,Sedan,,Left,,,Petrol,2.5,White,68000.0,Automatic,
Infiniti,2019-03-02, ID: 2047724,FX35 ,7500.0,2003,,Silver,Truck:,,Left,,FX35 4WD,Petrol,,,122000.0,Automatic,
GAZ,2019-03-02, ID: 2047692,Газель ,1030.9278350515465,2002,,White,Sedan,,Left,,"normal vichak,menak dakument chu",Astragalus,,,10.0,Mechanical,
GAZ,2019-03-02, ID: 2047650,3110 ,1400.0,2000,,black,Sedan,,Left,,,Astragalus,,,150000.0,Mechanical,
Ford,2019-03-02, ID: 2047578,Escape ,5200.0,2005,,black,Truck:,,Left,,,Astragalus,,,124000.0,Kiaavtomat,
Ford,2019-03-02, ID: 2047577,Escape ,5200.0,2005,,black,Truck:,,Left,,,Astragalus,,,124000.0,Kiaavtomat,
Ford,2019-03-02, ID: 2047576,Escape ,5200.0,2005,,black,Truck:,,Left,,,Astragalus,,,124000.0,Kiaavtomat,
Honda,2019-03-02, ID: 2047532,CR-V ,15500.0,2014,,black,Truck:,,Left,,2.4L 4AWD,Petrol,,,28000.0,Automatic,
Infiniti,2019-03-02, ID: 2047529,FX35 ,11000.0,2006,,black,Universal,,Left,,,Petrol,,,179000.0,Automatic,
Honda,2019-03-02, ID: 2047413,Accord ,5200.0,2006,,Silver,Sedan,,Left,,,Petrol,,,156000.0,Automatic,
Honda,2019-03-02, ID: 2047380,Fit ,3000.0,2002,,White,Hatchback,,Right,,Mugen,Astragalus,,,200000.0,Variator:,
Ford,2019-03-02, ID: 2047330,Explorer ,8000.0,2010,16,black,Truck:,213.0,Left,6.0,"XLT, 4.0, JAPAN, завод.левый рул",Petrol,4.0,Beige,132000.0,Automatic,Wheel drive
Honda,2019-03-02, ID: 2047299,Civic ,2600.0,2000,,Silver,Sedan,,Right,,Honda Domani,Astragalus,1.5,,119000.0,Automatic,Front
Honda,2019-03-02, ID: 2047261,Odyssey ,6300.0,2005,,Grey,Universal,,Left,,EXL,Petrol,,,143000.0,Automatic,
Infiniti,2019-03-01, ID: 2046993,QX56 ,10000.0,2004,,Silver,Truck:,,Left,,2004-2005,Astragalus,5.6,black,125000.0,Automatic,
Honda,2019-03-01, ID: 2046980,Elysion ,5800.0,2005,16,Silver,Universal,160.0,Left,4.0,2005 2006,Petrol,2.4,black,109000.0,Automatic,Front
Honda,2019-03-01, ID: 2046921,Stepwgn ,5200.0,2005,,Silver,Minivan / Minibus,,Right,,2.4 V-TEC,Petrol,,,162000.0,Variator:,
Honda,2019-03-01, ID: 2046919,Odyssey ,7600.0,2009,,cyan,Sedan,,Left,,,Petrol,,,119000.0,Automatic,
Honda,2019-03-01, ID: 2046914,CR-V ,9100.0,2009,,green,Truck:,,Left,,2.4,Petrol,,,148000.0,Automatic,
Ford,2019-03-01, ID: 2046900,Transit ,6600.0,2000,,White,Furgon:,,Left,,24. 125.T,Diesel,,,140000.0,Mechanical,
Ford,2019-03-01, ID: 2046895,Transit ,7500.0,2000,,Blue,Furgon:,120.0,Left,,,Diesel,2.4,,250000.0,Mechanical,
Honda,2019-03-01, ID: 2046876,CR-V ,6500.0,2007,,Silver,Universal,,Right,,2.0,Petrol,,,142000.0,Automatic,
Honda,2019-03-01, ID: 2046856,Elysion ,6500.0,2007,17,Silver,Universal,150.0,Right,4.0,2.0 l.,Petrol,2.0,black,142000.0,Automatic,Wheel drive
Ford,2019-03-01, ID: 2046817,Transit ,7400.0,2007,16,White,Furgon:,140.0,Left,4.0,ZADNI VIDUSHI,Diesel,2.4,,160000.0,Mechanical,Rear
Infiniti,2019-03-01, ID: 2046816,FX35 ,9300.0,2006,,black,Truck:,,Left,,3.5,Petrol,,,110000.0,Automatic,
Ford,2019-03-01, ID: 2046814,Transit ,5900.0,2008,,White,Furgon:,,Left,,TERMOS,Diesel,,,160000.0,Mechanical,
Ford,2019-03-01, ID: 2046807,Transit ,6900.0,2005,16,White,Furgon:,90.0,Left,4.0,Anteri vichak nor bervac 3.30 ku,Diesel,2.4,,199000.0,Mechanical,Rear
Honda,2019-03-01, ID: 2046617,Fit ,2000.0,2003,,Silver,Hatchback,,Right,,,Petrol,,,90000.0,Automatic,
Infiniti,2019-03-01, ID: 2046501,FX35 ,7300.0,2004,,Blue,Truck:,,Left,,Restayling,Petrol,,,123.0,Automatic,
Infiniti,2019-03-01, ID: 2046319,FX35 ,16000.0,2011,,black,Universal,,Left,,4x4 Premium Edition,Petrol,3.5,Chestnut,96000.0,Automatic,Wheel drive
Infiniti,2019-03-01, ID: 2046318,FX35 ,16000.0,2010,,black,Universal,,Left,,4x4 Premium Edition,Petrol,3.5,Chestnut,96000.0,Automatic,Wheel drive
Honda,2019-03-01, ID: 2046316,Fit ,4000.0,2008,,Silver,Hatchback,,Right,,,Petrol,,,120000.0,Variator:,
Honda,2019-03-01, ID: 2046232,CR-V ,5000.0,2003,,black,Truck:,,Left,,2.4,Astragalus,,,240000.0,Automatic,
Ford,2019-03-01, ID: 2046150,Transit ,9000.0,2008,,Grey,Universal,,Left,,TREND-Full,Diesel,,,120000.0,Mechanical,
Honda,2019-03-01, ID: 2046112,CR-V ,17800.0,2013,18,Chestnut,Universal,190.0,Left,4.0,2.4L 4WD,Petrol,2.4,black,53000.0,Automatic,Wheel drive
Infiniti,2019-03-01, ID: 2045953,M35 ,8950.0,2006,,black,Sedan,,Left,,FULL,Petrol,,,87500.0,Automatic,
Honda,2019-03-01, ID: 2045930,CR-V ,3800.0,2000,,Golden,Universal,,Left,,2.0,Astragalus,,,199000.0,Automatic,
Honda,2019-03-01, ID: 2045696,Domani ,2600.0,2000,,Silver,Sedan,,Right,,anteri vichak,Astragalus,1.5,,118000.0,Automatic,Front
Ford,2019-03-01, ID: 2045563,Focus ,7200.0,2013,,Silver,Sedan,,Left,,SE,Petrol,,,55000.0,Automatic,
Ford,2019-03-01, ID: 2045512,Transit ,4900.0,2008,,Silver,Furgon:,,Left,,"Connect 1.8 benzin, gaz",Astragalus,,,117000.0,Mechanical,
Honda,2019-03-01, ID: 2045506,Pilot ,54.43298969072165,2018,,black,Truck:,,Left,,PRESTIGE,Petrol,,,11.0,Automatic,
Ford,2019-02-28, ID: 2045346,Explorer ,7500.0,2008,,black,Truck:,,Left,,LIMITED 4.6,Petrol,,,81000.0,Automatic,
Ford,2019-02-28, ID: 2045343,Explorer ,6900.0,2006,,black,Truck:,,Left,,LIMITED 4.6,Astragalus,,,114000.0,Automatic,
GAZ,2019-02-28, ID: 2045340,Газель ,5500.0,2007,,Blue,Minivan / Minibus,,Left,,,Astragalus,,,90000.0,Mechanical,
Infiniti,2019-02-28, ID: 2045315,FX35 ,16000.0,2009,21,White,Truck:,307.0,Left,6.0,"INFINITI FX35 , FULL tarberaky,",Petrol,3.5,black,117000.0,Automatic,Wheel drive
Chrysler,2019-02-28, ID: 2044947,Town & Country ,3800.0,2002,16,White,Minivan / Minibus,,Left,6.0,,Petrol,3.8,Grey,190000.0,Automatic,Front
Fiat,2019-02-28, ID: 2044834,Doblo ,7700.0,2010,,White,Furgon:,,Left,,Maxi,Astragalus,,,176000.0,Mechanical,
Honda,2019-02-28, ID: 2044736,Edix ,3600.0,2004,,Other color,Hatchback,,Right,,,Petrol,1.7,Beige,70000.0,Automatic,
Honda,2019-02-28, ID: 2044454,Fit ,3900.0,2008,14,Blue,Hatchback,99.0,Right,4.0,1.3,Petrol,1.3,Grey,123000.0,Automatic,Front
Ford,2019-02-28, ID: 2044423,Focus ,6200.0,2013,16,Grey,Hatchback,160.0,Left,4.0,SE,Petrol,2.0,Grey,130000.0,Automatic,Front
Honda,2019-02-28, ID: 2044288,Odyssey ,8700.0,2013,17,Grey,Minivan / Minibus,248.0,Left,,,Petrol,3.5,Grey,69849.0,Automatic,Front
Honda,2019-02-28, ID: 2044261,Pilot ,10800.0,2009,,White,Truck:,,Left,,3.5,Petrol,,,150000.0,Automatic,
Ford,2019-02-28, ID: 2044071,Transit ,7800.0,2012,16,White,Minivan / Minibus,125.0,Left,4.0,,Diesel,2.2,Grey,140000.0,Mechanical,Front
Infiniti,2019-02-28, ID: 2044068,FX45 ,8900.0,2004,20,White,Truck:,320.0,Left,8.0,4x4,Astragalus,4.5,Beige,170000.0,Automatic,Wheel drive
Honda,2019-02-28, ID: 2043876,CR-V ,38.76288659793814,2018,,Grey,Truck:,,Left,,EXECUTIVE,Petrol,,,11.0,Variator:,
Honda,2019-02-28, ID: 2043867,CR-V ,41.03092783505155,2018,,red,Truck:,,Left,,PRESTIGE,Petrol,,,11.0,Variator:,
Honda,2019-02-28, ID: 2043863,CR-V ,41.03092783505155,2018,,Blue,Truck:,,Left,,PRESTIGE,Petrol,,,11.0,Variator:,
Ford,2019-02-28, ID: 2043848,Focus ,4200.0,2006,,Blue,Sedan,,Left,,,Petrol,,,300000.0,Automatic,
Honda,2019-02-28, ID: 2043831,CR-V ,36.49484536082474,2018,,black,Truck:,,Left,,LIFESTYLE,Petrol,,,11.0,Variator:,
Honda,2019-02-28, ID: 2043747,Elysion ,6000.0,2006,,White,Minivan / Minibus,,Right,,,Petrol,,,118000.0,Automatic,
Honda,2019-02-28, ID: 2043708,Elysion ,4600.0,2005,,Silver,Minivan / Minibus,,Right,,,Astragalus,,,231000.0,Automatic,
GAZ,2019-02-28, ID: 2043652,3110 ,3000.0,2002,,Blue,Sedan,,Left,,,Astragalus,,,100000.0,Mechanical,
Honda,2019-02-28, ID: 2043604,Fit ,3700.0,2006,,White,Hatchback,,Right,,,Petrol,,,124000.0,Automatic,
Ford,2019-02-28, ID: 2043526,Transit ,6900.0,2003,16,White,Furgon:,125.0,Left,4.0,NOR BERVAC 125 DZIAUJ,Diesel,2.4,Grey,209000.0,Mechanical,Rear
Honda,2019-02-28, ID: 2043434,Elysion ,5400.0,2006,,Grey,Minivan / Minibus,160.0,Left,4.0,Erku monitor,Petrol,2.4,black,129000.0,Automatic,Front
Ford,2019-02-28, ID: 2043430,Fusion ,9222.0,2013,17,White,Sedan,175.0,Left,4.0,2013-2014 SHTAP!!!,Petrol,2.5,Grey,63000.0,Automatic,Front
Infiniti,2019-02-28, ID: 2043415,FX35 ,6999.0,2004,,White,Truck:,,Left,,SPORT SPORT,Astragalus,,,90000.0,Automatic,
Infiniti,2019-02-28, ID: 2043412,FX35 ,9500.0,2006,,Chestnut,Truck:,,Left,,"Fx35 3,5",Astragalus,,,114000.0,Automatic,
Ford,2019-02-27, ID: 2043304,Transit ,8000.0,2004,,red,Minivan / Minibus,,Left,,,Petrol,,,150000.0,Mechanical,
Ford,2019-02-27, ID: 2043262,Transit ,4550.0,2005,15,White,Furgon:,,Left,4.0,BERNATAR 2.0 MATOR PRASTOY FARSU,Diesel,2.0,Grey,123456.0,Mechanical,Front
Infiniti,2019-02-27, ID: 2043204,FX45 ,6900.0,2003,,Silver,Truck:,,Left,,,Petrol,,,160000.0,Automatic,
Infiniti,2019-02-27, ID: 2043198,FX35 ,8400.0,2005,,Silver,Universal,,Left,,4x4,Petrol,3.5,black,120000.0,Kiaavtomat,Wheel drive
Honda,2019-02-27, ID: 2043191,Elysion ,4250.0,2003,,Silver,Hatchback,,Left,,2.2 cep opel zafira poxanakum,Astragalus,2.2,,204000.0,Mechanical,Front
Infiniti,2019-02-27, ID: 2043174,FX35 ,4200.0,2003,,Silver,Universal,,Left,,,Petrol,,,170000.0,Automatic,
Infiniti,2019-02-27, ID: 2043111,FX35 ,8500.0,2005,18,Grey,Truck:,280.0,Left,6.0,3.5. 4*4,Astragalus,,,170000.0,Automatic,Wheel drive
Honda,2019-02-27, ID: 2042751,Accord ,8000.0,2008,,black,Sedan,,Left,,,Petrol,,,133000.0,Automatic,
Honda,2019-02-27, ID: 2042228,Odyssey ,8500.0,2008,,Silver,Minivan / Minibus,,Left,,,Petrol,,,130000.0,Automatic,
Ford,2019-02-27, ID: 2042047,Transit ,5800.0,2007,,Silver,Furgon:,,Left,,NOR BERVAC GERMANYAIC,Diesel,,,156000.0,Mechanical,
Ford,2019-02-27, ID: 2042037,Transit ,6400.0,2010,,White,Furgon:,,Left,,NOR BERVAC GERMANYAIC,Diesel,,,97000.0,Mechanical,
Infiniti,2019-02-27, ID: 2041791,FX35 ,9500.0,2007,20,Chestnut,Truck:,,Left,,,Astragalus,3.5,black,110000.0,Automatic,Wheel drive
Infiniti,2019-02-27, ID: 2041640,QX4 ,7900.0,2000,20,black,Truck:,240.0,Left,6.0,,Petrol,3.5,Beige,125000.0,Automatic,Wheel drive
Honda,2019-02-27, ID: 2041630,Edix ,4400.0,2005,,Grey,Universal,,Right,,2.0,Astragalus,,,137000.0,Automatic,
Ford,2019-02-27, ID: 2041582,Transit ,6000.0,2001,,White,Minivan / Minibus,,Left,,16ՆՍՏԱՏԵՂ,Diesel,2.4,,290000.0,Mechanical,
Ford,2019-02-27, ID: 2041581,Explorer ,3700.0,2006,,black,Sedan,,Left,6.0,EDDIE BAUER,Petrol,4.0,Beige,143902.0,Automatic,Wheel drive
Ford,2019-02-27, ID: 2041546,Fusion ,7900.0,2012,,Silver,Sedan,,Left,,2.5 լ,Petrol,,,110000.0,Automatic,
Jeep,2019-02-27, ID: 2041511,Grand Cherokee ,5300.0,2005,,Aubergine,Universal,,Left,,,Astragalus,,,180000.0,Automatic,
Ford,2019-02-26, ID: 2041216,Fusion ,13000.0,2015,,red,Sedan,,Left,,SE 2.5,Petrol,,,47000.0,Automatic,
Infiniti,2019-02-26, ID: 2041113,EX35 ,9300.0,2008,,Other color,Truck:,,Left,,,Astragalus,,,170000.0,Automatic,
Ford,2019-02-26, ID: 2040961,Focus ,6500.0,2012,,White,Sedan,,Left,,,Petrol,,,62500.0,Automatic,
Infiniti,2019-02-26, ID: 2040900,FX35 ,9900.0,2006,,black,Truck:,,Left,,,Petrol,,,137000.0,Automatic,
Honda,2019-02-26, ID: 2040899,Fit ,4000.0,2009,,purple,Hatchback,,Right,,,Petrol,,,96000.0,Automatic,
Ford,2019-02-26, ID: 2040828,Focus ,2500.0,2002,,black,Sedan,,Left,,,Petrol,,,121000.0,Mechanical,
Infiniti,2019-02-26, ID: 2040731,FX35 ,6900.0,2003,,Silver,Truck:,,Left,,,Petrol,,,160000.0,Automatic,
Ford,2019-02-26, ID: 2040714,F150 ,9300.0,2012,,black,Pickup,,Left,6.0,SUPER,Petrol,3.5,Beige,249585.0,Automatic,Wheel drive
Ford,2019-02-26, ID: 2040446,Focus ,4800.0,2014,,Blue,Sedan,,Left,4.0,se,Petrol,2.0,Grey,34298.0,Automatic,Front
Ford,2019-02-26, ID: 2040311,Transit ,4900.0,2004,,White,Minivan / Minibus,,Left,,,Diesel,,,170000.0,Mechanical,
Infiniti,2019-02-26, ID: 2040261,M45 ,10000.0,2007,,Chestnut,Sedan,,Left,,,Petrol,,,115000.0,Automatic,
Ford,2019-02-26, ID: 2040223,Explorer ,3200.0,2002,,White,Universal,,Left,8.0,,Petrol,4.6,Beige,181074.0,Automatic,Wheel drive
Honda,2019-02-26, ID: 2040012,CR-V ,5000.0,2004,,Chestnut,Truck:,,Left,,,Petrol,,,169800.0,Automatic,
Ford,2019-02-26, ID: 2039982,F150 ,9400.0,2014,,White,Pickup,,Left,8.0,SUPERCREW,Petrol,5.0,Beige,146065.0,Automatic,Wheel drive
Honda,2019-02-26, ID: 2039932,Elysion ,5800.0,2005,,black,Minivan / Minibus,,Left,,,Petrol,,,111.0,Automatic,
Honda,2019-02-26, ID: 2039929,CR-V ,6000.0,2002,,Silver,Truck:,,Left,,,Petrol,,,178000.0,Automatic,
Ford,2019-02-26, ID: 2039789,Fusion ,6700.0,2013,,Grey,Sedan,,Left,4.0,se,Petrol,1.5,Grey,76465.0,Automatic,Front
Ford,2019-02-26, ID: 2039679,Fusion ,8300.0,2012,,black,Sedan,,Left,,,Petrol,,,123000.0,Automatic,
Ford,2019-02-26, ID: 2039642,Focus ,4600.0,2012,,black,Sedan,,Left,4.0,se,Petrol,2.0,Chestnut,114377.0,Mechanical,Front
Honda,2019-02-26, ID: 2039455,Civic ,4800.0,2007,,Blue,Sedan,,Left,,,Hybrid:,,,165000.0,Automatic,
Ford,2019-02-26, ID: 2039436,Fusion ,5600.0,2013,,Silver,Sedan,,Left,4.0,se,Petrol,1.6,black,133502.0,Automatic,Front
Ford,2019-02-26, ID: 2039311,F150 ,9300.0,2012,,Silver,Truck:,,Left,6.0,,Petrol,3.5,black,75257.0,Automatic,Wheel drive
Honda,2019-02-26, ID: 2039269,Accord ,4200.0,2002,15,White,Sedan,156.0,Right,4.0,,Astragalus,2.0,Beige,157000.0,Automatic,Front
Honda,2019-02-26, ID: 2039161,Fit ,3200.0,2006,,White,Sedan,86.0,Right,,1.3,Petrol,1.3,Grey,110000.0,Variator:,Front
