brand,date,id_val,model,price,year,Wheels,Color,Body_Style,Horsepower,Hand_Drive,Engine_Cylinders,Version,Engine,Engine_Volume,Interior_Color,Mileage,Gearbox,Drive_train
Volkswagen,2018-12-21, ID: 1941408,Golf ,3700.0,2005,,Silver,Hatchback,,Left,,Gordz. Dzax ruyl,Petrol,,,101000.0,Automatic,
Volkswagen,2018-12-21, ID: 1941404,Jetta ,5700.0,2009,16,Blue,Sedan,170.0,Left,5.0,SE 2.5 cepov mator,Astragalus,2.5,Grey,130000.0,Automatic,Front
VAZ(Lada),2018-12-21, ID: 1941348,Granta ,3600.0,2012,,White,Sedan,,Left,,,Petrol,,,71000.0,Mechanical,
Volkswagen,2018-12-21, ID: 1941302,Passat ,2000.0,2002,,black,Sedan,,Left,,1.8T,Astragalus,,,112000.0,Automatic,
Porsche,2018-12-21, ID: 1941239,Cayenne ,32900.0,2011,,White,Sedan,,Left,,4.8,Petrol,,,130000.0,Automatic,
Volkswagen,2018-12-21, ID: 1941225,Golf ,6700.0,2008,,Blue,Coupe,,Left,,"1,4L TSI / 160HP",Petrol,,,121000.0,Automatic,
VAZ(Lada),2018-12-21, ID: 1941178,2170 Priora ,3500.0,2010,,White,Sedan,,Left,,Sedan,Petrol,,,133000.0,Mechanical,
VAZ(Lada),2018-12-21, ID: 1941159,2170 Priora ,7900.0,2018,,White,Sedan,,Left,,,Petrol,1.8,,11111.0,Mechanical,
VAZ(Lada),2018-12-21, ID: 1941154,2170 Priora ,3800.0,2009,,White,Sedan,,Left,,,Petrol,,,147000.0,Mechanical,
VAZ(Lada),2018-12-21, ID: 1941148,21099 ,2200.0,2003,,Silver,Sedan,,Left,,,Petrol,,,140000.0,Mechanical,
Volkswagen,2018-12-21, ID: 1941136,Touareg ,13500.0,2007,19,black,Truck:,257.0,Left,6.0,3.6,Petrol,3.6,black,123000.0,Automatic,Wheel drive
Porsche,2018-12-21, ID: 1941067,Cayenne ,12800.0,2008,19,Silver,Universal,,Left,,SPORT,Petrol,4.8,black,124000.0,Automatic,
Suzuki,2018-12-21, ID: 1941049,SX 4 ,5600.0,2008,16,cyan,Hatchback,145.0,Left,4.0,,Astragalus,2.0,Grey,80000.0,Automatic,Wheel drive
VAZ(Lada),2018-12-21, ID: 1941032,2114 ,1200.0,2006,,Silver,Hatchback,,Left,,1.4,Astragalus,,,80000.0,Mechanical,
Porsche,2018-12-21, ID: 1940947,Cayenne ,9700.0,2006,,black,Truck:,,Left,,Nor bervac 3.2 mator 2006-2005t,Astragalus,,,146000.0,Automatic,
VAZ(Lada),2018-12-21, ID: 1940929,21099 ,1900.0,2001,,black,Sedan,,Left,,,Astragalus,,,300000.0,Mechanical,
Suzuki,2018-12-21, ID: 1940887,Kizashi ,4500.0,2010,,Blue,Sedan,,Left,,,Petrol,,,118000.0,Automatic,
VAZ(Lada),2018-12-21, ID: 1940865,2112 ,1600.0,2001,,Silver,Hatchback,,Left,,,Astragalus,,,130000.0,Mechanical,
Volkswagen,2018-12-21, ID: 1940853,Tiguan ,8500.0,2009,,Grey,Truck:,,Left,,TSI-2.0 L 4x4,Petrol,,,69000.0,Automatic,
Porsche,2018-12-21, ID: 1940848,Cayenne ,26700.0,2011,18,White,Truck:,300.0,Left,6.0,,Petrol,3.6,Beige,107000.0,Automatic,Wheel drive
VAZ(Lada),2018-12-21, ID: 1940704,2121 ,3900.0,2007,,White,Coupe,,Left,,,Astragalus,,,140000.0,Mechanical,
VAZ(Lada),2018-12-20, ID: 1940614,21099 ,2800.0,2004,14,Silver,Sedan,80.0,Left,4.0,2004 28 12,Petrol,1.5,Grey,52000.0,Mechanical,Front
VAZ(Lada),2018-12-20, ID: 1940555,2121 ,2800.0,2002,,White,Truck:,,Left,,ВАЗ 21214,Astragalus,,,155187.0,Mechanical,
Porsche,2018-12-20, ID: 1940548,Cayenne ,10800.0,2006,,White,Truck:,,Left,,,Petrol,,,175000.0,Automatic,
Porsche,2018-12-20, ID: 1940547,Cayenne ,10800.0,2006,,White,Truck:,,Left,,,Petrol,,,175000.0,Automatic,
Volkswagen,2018-12-20, ID: 1940537,Touareg ,8600.0,2008,,Silver,Truck:,,Left,,3.6,Petrol,,,130000.0,Automatic,
Suzuki,2018-12-20, ID: 1940531,Kizashi ,6500.0,2011,,Grey,Sedan,180.0,Left,,SHTAP,Petrol,2.4,black,80000.0,Variator:,
VAZ(Lada),2018-12-20, ID: 1940527,2107 ,3600.0,2011,,White,Sedan,,Left,,,Petrol,,,21000.0,Mechanical,
VAZ(Lada),2018-12-20, ID: 1940483,2170 Priora ,3200.0,2009,,black,Sedan,,Left,,1.6,Petrol,,,99999.0,Mechanical,
Volkswagen,2018-12-20, ID: 1940170,Golf ,3300.0,2000,15,Silver,Hatchback,105.0,Left,4.0,1.6 S.R Shtap !,Astragalus,1.6,black,173500.0,Automatic,Front
VAZ(Lada),2018-12-20, ID: 1940047,2114 ,3700.0,2012,,Other color,Hatchback,,Left,,,Astragalus,,,98000.0,Mechanical,
Porsche,2018-12-20, ID: 1939611,Cayenne ,8300.0,2004,,Grey,Truck:,,Left,,3.2 mator,Astragalus,,,137000.0,Automatic,
Volkswagen,2018-12-20, ID: 1939542,Passat ,3800.0,2004,,black,Sedan,,Left,,,Petrol,,,119000.0,Automatic,
VAZ(Lada),2018-12-20, ID: 1939533,2110 ,2800.0,2005,,Grey,Sedan,,Left,,,Petrol,,,85000.0,Mechanical,
Volkswagen,2018-12-20, ID: 1939511,Tiguan ,7800.0,2011,,black,Truck:,,Left,,2.0 4X4,Petrol,,,104000.0,Automatic,
VAZ(Lada),2018-12-20, ID: 1939447,2107 ,1100.0,2005,,Blue,Sedan,,Left,,1.6 prastoy,Astragalus,,,83999.0,Mechanical,
Porsche,2018-12-20, ID: 1939432,Panamera ,31000.0,2010,,White,Hatchback,,Left,,,Petrol,,,78000.0,Automatic,
Volkswagen,2018-12-20, ID: 1939371,Passat ,6000.0,2005,,White,Sedan,200.0,Left,4.0,,Petrol,2.0,black,199000.0,Automatic,
VAZ(Lada),2018-12-20, ID: 1939350,2121 ,8700.0,2018,,black,Truck:,,Left,,Urban,Petrol,,,500.0,Mechanical,
VAZ(Lada),2018-12-20, ID: 1939330,2114 ,1590.0,2006,,black,Hatchback,,Left,,,Petrol,,,280000.0,Mechanical,
Volkswagen,2018-12-20, ID: 1939302,Touareg ,16500.0,2005,,black,Universal,,Left,,4.2,Petrol,,,195420.0,Automatic,
VAZ(Lada),2018-12-20, ID: 1939040,2114 ,2500.0,2004,,Grey,Hatchback,,Left,,,Petrol,,,110000.0,Mechanical,
VAZ(Lada),2018-12-20, ID: 1939038,2114 ,4000.0,2013,,White,Hatchback,,Left,,Lada Samara 2114,Petrol,,,80000.0,Mechanical,
VAZ(Lada),2018-12-19, ID: 1938986,2113 ,2600.0,2005,13,black,Hatchback,77.0,Left,4.0,,Petrol,1.5,black,160000.0,Mechanical,Front
VAZ(Lada),2018-12-19, ID: 1938981,2105 ,1500.0,2001,,White,Sedan,,Left,,,Astragalus,,,87000.0,Mechanical,
Suzuki,2018-12-19, ID: 1938965,SX 4 ,5700.0,2008,16,Grey,Hatchback,143.0,Left,4.0,4X4 AWD,Petrol,2.0,black,105000.0,Automatic,Wheel drive
Volkswagen,2018-12-19, ID: 1938945,Golf ,3500.0,2003,,White,Hatchback,115.0,Left,5.0,2.0,Astragalus,2.0,,176000.0,Automatic,
Porsche,2018-12-19, ID: 1938893,Cayenne ,14200.0,2007,20,black,Universal,450.0,Left,8.0,,Petrol,4.5,black,163000.0,Automatic,Wheel drive
Suzuki,2018-12-19, ID: 1938890,SX 4 ,5500.0,2009,,Blue,Hatchback,,Left,,,Petrol,2.0,,80000.0,Automatic,
Suzuki,2018-12-19, ID: 1938849,Kizashi ,6700.0,2011,,Grey,Sedan,,Left,,2.4 i,Petrol,,,68000.0,Automatic,
Suzuki,2018-12-19, ID: 1938845,Kizashi ,6700.0,2011,,Silver,Sedan,,Left,,2.4 i,Petrol,,,68000.0,Automatic,
VAZ(Lada),2018-12-19, ID: 1938832,2106 ,2000.0,2000,,White,Sedan,,Left,,Vaz 2106,Astragalus,,,100000.0,Mechanical,
VAZ(Lada),2018-12-19, ID: 1938806,2106 ,2000.0,2000,13,White,Sedan,77.0,Left,1.0,Vaz 2106,Astragalus,1.6,black,100000.0,Mechanical,Rear
VAZ(Lada),2018-12-19, ID: 1938805,2106 ,2000.0,2000,13,White,Sedan,77.0,Left,1.0,Vaz 2106,Astragalus,1.6,black,100000.0,Mechanical,Rear
Suzuki,2018-12-19, ID: 1938783,SX 4 ,4500.0,2007,16,Blue,Hatchback,,Left,,2,Petrol,2.0,black,186000.0,Automatic,Wheel drive
Suzuki,2018-12-19, ID: 1938782,SX 4 ,4500.0,2007,16,Blue,Hatchback,,Left,,2,Petrol,2.0,black,186000.0,Automatic,Wheel drive
Suzuki,2018-12-19, ID: 1938781,SX 4 ,4500.0,2007,16,Blue,Hatchback,,Left,,2,Petrol,2.0,black,186000.0,Automatic,Wheel drive
VAZ(Lada),2018-12-19, ID: 1938771,2110 ,2700.0,2005,,Blue,Sedan,,Left,,,Petrol,,,80.0,Mechanical,
Volkswagen,2018-12-19, ID: 1938731,Jetta ,7200.0,2011,,White,Sedan,,Left,,SE,Petrol,,,98000.0,Automatic,
Porsche,2018-12-19, ID: 1938692,Cayenne ,15500.0,2009,,White,Truck:,,Left,,,Petrol,,,100000.0,Automatic,
VAZ(Lada),2018-12-19, ID: 1938640,2107 ,1400.0,2005,,red,Sedan,,Left,,21 07,Petrol,,,2568.0,Mechanical,
VAZ(Lada),2018-12-19, ID: 1938446,2121 ,7300.0,2016,15,White,Coupe,099 999 330,Left,4.0,099 999 330,Petrol,1.7,black,23000.0,Mechanical,Wheel drive
VAZ(Lada),2018-12-19, ID: 1938367,2114 ,3700.0,2012,,black,Hatchback,,Left,,,Petrol,,,111.0,Mechanical,
VAZ(Lada),2018-12-19, ID: 1938157,2170 Priora ,3500.0,2009,,White,Sedan,,Left,,,Astragalus,,,127000.0,Mechanical,
Porsche,2018-12-19, ID: 1938127,Cayenne ,7500.0,2004,,Grey,Universal,,Left,,,Petrol,,,220000.0,Automatic,
Suzuki,2018-12-19, ID: 1938110,Kizashi ,5300.0,2009,,cyan,Sedan,,Left,,2.4լ 2wd,Petrol,,,102000.0,Automatic,
VAZ(Lada),2018-12-19, ID: 1938079,2114 ,2888.0,2008,,black,Sedan,,Left,,Gaz,Astragalus,,,290000.0,Mechanical,
Volkswagen,2018-12-19, ID: 1937988,LT ,17200.0,2006,,yellow,Furgon:,,Left,,,Diesel,,,120000.0,Mechanical,
Volkswagen,2018-12-19, ID: 1937936,Jetta ,5500.0,2006,,Silver,Sedan,,Left,,,Astragalus,,,170000.0,Automatic,
Volkswagen,2018-12-19, ID: 1937915,Passat ,2500.0,2001,,Silver,Sedan,,Left,,Full,Petrol,,,10.0,Automatic,
VAZ(Lada),2018-12-19, ID: 1937889,21099 ,2500.0,2004,,Silver,Sedan,,Left,,,Astragalus,,,280000.0,Mechanical,
VAZ(Lada),2018-12-19, ID: 1937888,21099 ,2500.0,2004,,Silver,Sedan,,Left,,,Astragalus,,,280000.0,Mechanical,
VAZ(Lada),2018-12-19, ID: 1937841,2107 ,2800.0,2011,,Grey,Sedan,,Left,,,Astragalus,,,80000.0,Mechanical,
Volkswagen,2018-12-19, ID: 1937824,Caddy ,5000.0,2008,,White,Universal,,Left,,Maxi,Petrol,,,328000.0,Mechanical,
VAZ(Lada),2018-12-19, ID: 1937737,2121 ,4400.0,2010,,White,Hatchback,,Left,,SHAT SHTAP,Petrol,,,94000.0,Mechanical,
Volkswagen,2018-12-19, ID: 1937631,Polo ,4500.0,2012,,White,Hatchback,,Left,,,Petrol,,,186000.0,Mechanical,
VAZ(Lada),2018-12-19, ID: 1937608,2114 ,2500.0,2007,,Grey,Hatchback,,Left,,,Astragalus,,,300000.0,Mechanical,
VAZ(Lada),2018-12-19, ID: 1937462,2107 ,2500.0,2010,,black,Sedan,,Left,,,Petrol,,,91000.0,Mechanical,
Suzuki,2018-12-19, ID: 1937421,SX 4 ,4800.0,2010,,Grey,Hatchback,,Left,,2 lit,Petrol,,,150000.0,Automatic,
Porsche,2018-12-18, ID: 1937385,Cayenne ,15300.0,2007,,black,Truck:,,Left,,4.8,Petrol,,,93000.0,Automatic,
Porsche,2018-12-18, ID: 1937381,Cayenne ,13800.0,2007,,black,Truck:,,Left,,4.8,Petrol,,,150000.0,Automatic,
VAZ(Lada),2018-12-18, ID: 1937355,2106 ,2.4742268041237114,2003,,Blue,Sedan,,Left,,,Petrol,,,99000.0,Mechanical,
VAZ(Lada),2018-12-18, ID: 1937326,2114 ,3800.0,2011,,White,Hatchback,,Left,,211440 SAMARA,Petrol,,,140000.0,Mechanical,
Volkswagen,2018-12-18, ID: 1937304,New Beetle ,6800.0,2009,16,White,Hatchback,115.0,Left,4.0,Japan,Petrol,2.0,black,100000.0,Automatic,Front
Volvo,2018-12-18, ID: 1937299,S60 ,2500.0,2001,,Blue,Sedan,,Left,,2.4turbo,Petrol,,,110000.0,Automatic,
VAZ(Lada),2018-12-18, ID: 1937177,2121 ,4100.0,2007,,White,Universal,,Left,,Niva,Astragalus,,,112000.0,Mechanical,
Porsche,2018-12-18, ID: 1937135,Cayenne ,12000.0,2006,,White,Sedan,,Left,,,Petrol,,,75000.0,Automatic,
Volkswagen,2018-12-18, ID: 1936861,Touareg ,8000.0,2005,,black,Truck:,,Left,,4.2,Petrol,,,160000.0,Automatic,
VAZ(Lada),2018-12-18, ID: 1936846,2114 ,2800.0,2011,,black,Hatchback,,Right,,,Petrol,,,180000.0,Mechanical,
VAZ(Lada),2018-12-18, ID: 1936825,2107 ,2700.0,2008,,black,Sedan,,Left,,07,Petrol,,,62000.0,Mechanical,
Volkswagen,2018-12-18, ID: 1936756,Jetta ,2700.0,2003,,red,Sedan,,Left,,"ԳԱԶԻ ԲԱԼՈՆ 1,6,ԻԺԵԿՏՈՐ",Astragalus,2.0,,155000.0,Automatic,
Volkswagen,2018-12-18, ID: 1936707,Golf ,1649.4845360824743,2002,,Silver,Hatchback,,Left,,4 2.0,Astragalus,,,200000.0,Automatic,
VAZ(Lada),2018-12-18, ID: 1936663,2107 ,1800.0,2007,,White,Sedan,,Left,,,Petrol,,,317000.0,Mechanical,
Suzuki,2018-12-18, ID: 1936607,Kizashi ,6600.0,2011,,Silver,Sedan,,Left,,"ՇՏԱՊ,Նոր է բերված Ամերիկա",Petrol,2.4,,68000.0,Automatic,
Volkswagen,2018-12-18, ID: 1936600,Jetta ,7200.0,2011,,Grey,Sedan,,Left,,,Astragalus,,,130000.0,Automatic,
Volkswagen,2018-12-18, ID: 1936599,Jetta ,7200.0,2011,,Grey,Sedan,,Left,,,Astragalus,,,130000.0,Automatic,
Suzuki,2018-12-18, ID: 1936340,SX 4 ,4700.0,2006,,red,Hatchback,,Left,,,Petrol,,black,121000.0,Automatic,Wheel drive
Volkswagen,2018-12-18, ID: 1936117,Passat ,9300.0,2012,17,black,Sedan,175.0,Left,5.0,FULL 11.2011,Petrol,2.5,Beige,91000.0,Automatic,Front
VAZ(Lada),2018-12-18, ID: 1936072,2107 ,2100.0,2003,,green,Sedan,,Left,,,Astragalus,,,57000.0,Mechanical,
Porsche,2018-12-18, ID: 1936033,Cayenne ,7999.0,2005,,Grey,Truck:,,Left,,,Petrol,,,72000.0,Automatic,
Porsche,2018-12-18, ID: 1935919,Cayenne ,26000.0,2010,21,White,Truck:,400.0,Left,8.0,4.8 S. SPORT,Petrol,4.8,black,98000.0,Automatic,Wheel drive
Peugeot,2018-12-18, ID: 1935884,Այլ/Օther ,2900.0,2001,15,Silver,Cabriolet / Rhodes,,Left,4.0,,Petrol,1.6,red,114000.0,Automatic,Front
VAZ(Lada),2018-12-18, ID: 1935823,2170 Priora ,3500.0,2012,14,White,Sedan,98.0,Left,5.0,SPORTAYIN KAMPLEKTACIA,Petrol,1.6,Grey,90000.0,Mechanical,Front
VAZ(Lada),2018-12-18, ID: 1935822,2170 Priora ,4100.0,2010,,black,Sedan,,Left,,,Astragalus,,,120000.0,Mechanical,
Subaru,2018-12-18, ID: 1935798,Tribeca ,8000.0,2005,,orange,Truck:,,Left,,,Petrol,,,11111.0,Automatic,
Suzuki,2018-12-18, ID: 1935775,Kizashi ,6700.0,2012,,Blue,Sedan,,Left,,,Petrol,,,126000.0,Automatic,
VAZ(Lada),2018-12-17, ID: 1935735,2106 ,2.177319587628866,2003,,White,Sedan,,Left,,,Petrol,,,39000.0,Mechanical,
VAZ(Lada),2018-12-17, ID: 1935703,2170 Priora ,4300.0,2011,,White,Sedan,,Left,,,Petrol,,,150000.0,Mechanical,
Peugeot,2018-12-17, ID: 1935650,407 ,3100.0,2004,,Other color,Sedan,,Left,,"2,0 benzin",Petrol,,,89000.0,Automatic,
VAZ(Lada),2018-12-17, ID: 1935648,2121 ,2700.0,2003,16,White,Truck:,,Left,4.0,,Astragalus,1.7,black,180000.0,Mechanical,Wheel drive
Volkswagen,2018-12-17, ID: 1935633,Golf ,4200.0,2003,15,black,Hatchback,115.0,Left,4.0,,Astragalus,2.0,black,156000.0,Automatic,Front
VAZ(Lada),2018-12-17, ID: 1935436,2107 ,2300.0,2006,,White,Sedan,,Left,,1.7injektor,Astragalus,,,160000.0,Mechanical,
Peugeot,2018-12-17, ID: 1935414,307 ,2100.0,2002,,Silver,Coupe,,Left,,,Petrol,,,190000.0,Mechanical,
VAZ(Lada),2018-12-17, ID: 1935082,2110 ,3200.0,2007,,Silver,Sedan,,Left,,,Astragalus,,,18000.0,Mechanical,
Subaru,2018-12-17, ID: 1935050,Forester ,3700.0,2002,,Silver,Sedan,,Right,,universal,Petrol,,,217000.0,Automatic,
Peugeot,2018-12-17, ID: 1934910,307 ,3800.0,2004,16,Blue,Hatchback,,Left,,,Petrol,2.0,Grey,180000.0,Automatic,
VAZ(Lada),2018-12-17, ID: 1934887,2121 ,9000.0,2016,,White,Hatchback,,Left,,,Petrol,,,13500.0,Mechanical,
VAZ(Lada),2018-12-17, ID: 1934718,2107 ,2300.0,2007,,White,Sedan,,Left,,Shat lav meqena e,Astragalus,,,6500.0,Mechanical,
Volkswagen,2018-12-17, ID: 1934630,Touareg ,18500.0,2012,,black,Truck:,,Left,,,Petrol,,,85000.0,Automatic,
Volkswagen,2018-12-17, ID: 1934601,Passat ,7600.0,2006,17,Silver,Sedan,250.0,Left,6.0,R32 V6 3.2L 4x4 250 Dziauj,Petrol,3.2,black,101000.0,Automatic,Wheel drive
Volkswagen,2018-12-17, ID: 1934579,Touareg ,7800.0,2006,,White,Truck:,,Left,,"2006-2007թ.4x4,Նոր բերված Ամերիկ",Petrol,3.6,,123000.0,Automatic,Wheel drive
Subaru,2018-12-17, ID: 1934517,Forester ,7500.0,2011,,black,Truck:,,Left,,Premium 2.5,Petrol,,,125000.0,Automatic,
Skoda,2018-12-17, ID: 1934468,Octavia ,5700.0,2006,17,black,Hatchback,160.0,Left,4.0,2.0 FSI,Petrol,2.0,black,168000.0,Mechanical,Front
Volkswagen,2018-12-17, ID: 1934466,Passat CC ,9000.0,2010,17,Other color,Sedan,200.0,Left,4.0,,Petrol,2.5,black,132000.0,Automatic,Front
VAZ(Lada),2018-12-16, ID: 1934326,2107 ,2500.0,2011,,green,Sedan,,Left,,,Petrol,,,9000.0,Mechanical,
VAZ(Lada),2018-12-16, ID: 1934308,2112 ,1600.0,2003,,Silver,Hatchback,,Left,,,Petrol,,,97000.0,Mechanical,
Volkswagen,2018-12-16, ID: 1934274,Golf ,3300.0,2000,,White,Sedan,,Left,,,Petrol,,,111.0,Mechanical,
VAZ(Lada),2018-12-16, ID: 1934177,2115 ,2.177319587628866,2006,,Golden,Sedan,,Left,,,Petrol,,,185000.0,Mechanical,
VAZ(Lada),2018-12-16, ID: 1934164,2114 ,3000.0,2010,,Grey,Hatchback,,Left,4.0,Lada 21014,Petrol,1.6,Grey,144400.0,Mechanical,Front
Volkswagen,2018-12-16, ID: 1934139,Passat ,2800.0,2001,15,Blue,Sedan,193.0,Left,6.0,B5,Astragalus,2.8,Beige,300000.0,Automatic,Wheel drive
Suzuki,2018-12-16, ID: 1934131,Grand Vitara ,6200.0,2006,,Beige,Truck:,,Left,,,Petrol,,,135000.0,Automatic,
Volkswagen,2018-12-16, ID: 1934117,Passat ,5500.0,2007,,Silver,Sedan,,Left,,,Petrol,,,130000.0,Automatic,
Peugeot,2018-12-16, ID: 1934106,307 ,5400.0,2004,,Silver,Cabriolet / Rhodes,,Left,,2.0,Petrol,2.0,,143000.0,Mechanical,
VAZ(Lada),2018-12-16, ID: 1934077,2110 ,1800.0,2000,,White,Sedan,,Left,,,Astragalus,,,200000.0,Mechanical,
Suzuki,2018-12-16, ID: 1934076,Grand Vitara ,2500.0,2000,,Silver,Truck:,,Left,,2.5.Լ,Astragalus,,,140000.0,Automatic,
VAZ(Lada),2018-12-16, ID: 1934020,2106 ,2200.0,2002,,green,Sedan,,Left,,,Astragalus,,,123456.0,Mechanical,
Suzuki,2018-12-16, ID: 1934004, ,4600.0,2007,,Silver,Hatchback,,Left,,,Petrol,,,139000.0,Automatic,
VAZ(Lada),2018-12-16, ID: 1933860,2170 Priora ,3000.0,2010,,Silver,Sedan,,Left,,1.5,Petrol,,,173000.0,Mechanical,
Volkswagen,2018-12-16, ID: 1933847,Jetta ,3100.0,2002,,Grey,Sedan,,Left,,2.0,Astragalus,,,123000.0,Automatic,
Volkswagen,2018-12-16, ID: 1933814,Golf ,3400.0,2004,,red,Hatchback,,Left,,1.6 FSI,Petrol,,,154000.0,Automatic,
VAZ(Lada),2018-12-16, ID: 1933802,21099 ,2600.0,2004,,Silver,Sedan,,Left,,21099 i,Astragalus,,,300.0,Mechanical,
Volkswagen,2018-12-16, ID: 1933655,New Beetle ,6500.0,2008,17,White,Coupe,150.0,Left,4.0,,Petrol,2.5,White,80000.0,Automatic,Front
Suzuki,2018-12-16, ID: 1933650,SX 4 ,6200.0,2010,,Silver,Sedan,,Left,,,Astragalus,,,97000.0,Mechanical,
VAZ(Lada),2018-12-16, ID: 1933644,2107 ,2300.0,2010,,White,Sedan,,Right,4.0,,Petrol,1.7,,21000.0,Mechanical,Rear
Suzuki,2018-12-16, ID: 1933587,SX 4 ,4400.0,2010,17,red,Sedan,140.0,Left,4.0,,Petrol,2.0,black,121000.0,Automatic,Front
Volkswagen,2018-12-16, ID: 1933556,Jetta ,3800.0,2004,,black,Sedan,,Left,,,Astragalus,,,160000.0,Automatic,
VAZ(Lada),2018-12-16, ID: 1933547,2107 ,1600.0,2002,,Aubergine,Sedan,,Left,,Gaz . Benzin,Astragalus,,,85000.0,Mechanical,
VAZ(Lada),2018-12-16, ID: 1933535,2107 ,2500.0,2010,,White,Sedan,,Left,,1.7 benzin,Petrol,,,45000.0,Mechanical,
Peugeot,2018-12-16, ID: 1933392,307 ,4100.0,2007,,Cherry,Hatchback,,Left,,,Petrol,,,123000.0,Automatic,
Volkswagen,2018-12-16, ID: 1933385,Golf ,2500.0,2000,,Silver,Hatchback,,Right,,,Astragalus,,,240000.0,Automatic,
VAZ(Lada),2018-12-16, ID: 1933329,2121 ,5800.0,2013,,White,Truck:,,Left,,1.7i,Petrol,,,58000.0,Mechanical,
VAZ(Lada),2018-12-16, ID: 1933317,2112 ,2200.0,2007,15,black,Hatchback,,Left,,,Petrol,1.6,,150000.0,Mechanical,Front
Porsche,2018-12-16, ID: 1933314,Cayenne ,11000.0,2006,,Cherry,Truck:,,Left,,,Petrol,,,150000.0,Automatic,
VAZ(Lada),2018-12-16, ID: 1933264,2121 ,3800.0,2006,,White,Coupe,,Left,,Gerazanc vishak,Petrol,,,98000.0,Mechanical,
VAZ(Lada),2018-12-15, ID: 1933239,21099 ,2200.0,2004,,black,Sedan,,Left,,,Astragalus,,,220000.0,Mechanical,
