brand,date,id_val,model,price,year,Wheels,Color,Body_Style,Horsepower,Hand_Drive,Engine_Cylinders,Version,Engine,Engine_Volume,Interior_Color,Mileage,Gearbox,Drive_train
Ford,2019-03-17, ID: 2074454,Transit ,5700.0,2007,16,White,Furgon:,85.0,Left,4.0,Anteri vichak nor bervac,Diesel,2.2,,186000.0,Mechanical,Front
Ford,2019-03-17, ID: 2074451,Transit ,6800.0,2003,16,White,Furgon:,125.0,Left,4.0,125 dziauj 3.30 kuzovi erkarutyu,Diesel,2.4,,157000.0,Mechanical,Rear
Ford,2019-03-17, ID: 2074449,Transit ,5300.0,2006,15,White,Furgon:,85.0,Left,4.0,Nor bervac anteri vichak,Diesel,2.2,,158000.0,Mechanical,Front
Honda,2019-03-17, ID: 2074441,Elysion ,6000.0,2006,17,White,Universal,160.0,Left,4.0,2.4,Petrol,2.4,black,140000.0,Automatic,Front
Honda,2019-03-17, ID: 2074428,Elysion ,6000.0,2006,18,Silver,Universal,160.0,Right,4.0,2.4,Petrol,2.4,black,105000.0,Automatic,Wheel drive
Ford,2019-03-17, ID: 2074407,Transit ,7500.0,2008,,White,Furgon:,,Left,,6 SKORUST..NOR BERVAC,Diesel,,,172000.0,Mechanical,
Honda,2019-03-16, ID: 2074291,Odyssey ,4500.0,2007,,Silver,Universal,,Left,,MAQSAZERCUMOV,Petrol,,,168000.0,Automatic,
Infiniti,2019-03-16, ID: 2074259,FX35 ,6600.0,2006,,Grey,Truck:,,Left,,,Petrol,,,73000.0,Automatic,
Honda,2019-03-16, ID: 2074252,CR-V ,5500.0,2005,,Other color,Truck:,,Left,,2.4,Astragalus,,,177500.0,Automatic,
Ford,2019-03-16, ID: 2074208,Transit ,4200.0,2001,,Grey,Sedan,,Left,,C20,Diesel,,,200000.0,Mechanical,
Honda,2019-03-16, ID: 2074164,Elysion ,6800.0,2006,,White,Minivan / Minibus,160.0,Right,4.0,,Petrol,2.4,black,135000.0,Automatic,Front
Infiniti,2019-03-16, ID: 2074114,FX35 ,7000.0,2006,,black,Truck:,,Left,,,Astragalus,,,130000.0,Automatic,
Ford,2019-03-16, ID: 2074050,Mustang ,3900.0,2000,,White,Coupe,,Left,,,Petrol,,,6900.0,Automatic,
Honda,2019-03-16, ID: 2074004,Accord ,5300.0,2007,,Chestnut,Sedan,,Left,,,Petrol,,,190000.0,Automatic,
Infiniti,2019-03-16, ID: 2074003,G37 ,12800.0,2012,18,White,Sedan,,Left,6.0,REYSTAYLING XS 11.2011,Petrol,3.7,black,102000.0,Automatic,Wheel drive
Ford,2019-03-16, ID: 2073990,Focus ,7300.0,2011,,orange,Sedan,,Left,,,Petrol,,,89000.0,Automatic,
Honda,2019-03-16, ID: 2073989,CR-V ,15500.0,2013,17,black,Truck:,175.0,Left,4.0,,Petrol,2.4,black,35000.0,Automatic,Wheel drive
Ford,2019-03-16, ID: 2073984,Transit ,6000.0,2002,,red,Furgon:,90.0,Left,,,Diesel,,,162000.0,Mechanical,Rear
Infiniti,2019-03-16, ID: 2073970,FX35 ,8800.0,2007,,Grey,Truck:,,Left,,4×4. POLNI JEEP. GERAZANC VICHAK,Petrol,,,113000.0,Automatic,
Honda,2019-03-16, ID: 2073961,Accord ,4200.0,2002,15,White,Sedan,156.0,Right,4.0,,Astragalus,2.0,Beige,156000.0,Automatic,Front
Ford,2019-03-16, ID: 2073919,Fusion ,12500.0,2014,,White,Sedan,,Left,,2.5,Petrol,,,45000.0,Automatic,
Ford,2019-03-16, ID: 2073862,Mondeo ,4500.0,2001,,Blue,Universal,,Left,,DURATEC 1.8,Petrol,,,190000.0,Mechanical,
Honda,2019-03-16, ID: 2073690,Odyssey ,5800.0,2005,,Grey,Universal,,Left,,EXL,Petrol,,,147000.0,Automatic,
Honda,2019-03-16, ID: 2073586,Odyssey ,5700.0,2006,,Silver,Minivan / Minibus,,Left,,NOR BERVAC,Petrol,,,127000.0,Automatic,
Infiniti,2019-03-16, ID: 2073570,EX35 ,9500.0,2008,,White,Truck:,,Left,,4 քաշող,Petrol,3.5,Grey,84000.0,Automatic,Wheel drive
Ford,2019-03-16, ID: 2073462,Transit ,7800.0,2010,16,White,Minivan / Minibus,140.0,Left,4.0,,Diesel,2.4,Grey,150000.0,Mechanical,Rear
Infiniti,2019-03-16, ID: 2073403,FX35 ,13900.0,2011,20,black,Truck:,,Left,,Full,Petrol,3.5,Chestnut,80000.0,Automatic,Wheel drive
Honda,2019-03-16, ID: 2073029,CR-V ,6000.0,2005,,Grey,Truck:,162.0,Left,,,Astragalus,2.4,black,267000.0,Automatic,Rear
Infiniti,2019-03-16, ID: 2073026,FX35 ,15900.0,2011,,black,Truck:,,Left,,4 qashox,Astragalus,,,103000.0,Automatic,
Ford,2019-03-16, ID: 2072950,Fusion ,11500.0,2013,17,Blue,Sedan,175.0,Left,4.0,"SE 2,5",Petrol,2.5,black,125000.0,Automatic,Front
Ford,2019-03-16, ID: 2072923,Focus ,5800.0,2013,,Grey,Sedan,,Left,,,Petrol,,,154000.0,Automatic,
Infiniti,2019-03-16, ID: 2072921,EX35 ,8850.0,2009,19,Other color,Truck:,300.0,Left,6.0,FUL..4×4.KARSHAK.,Petrol,3.5,Blue,109000.0,Automatic,Wheel drive
Honda,2019-03-16, ID: 2072905,Accord ,2650.0,2001,15,black,Sedan,110.0,Right,4.0,ELEGANCE,Astragalus,2.0,Chestnut,145000.0,Automatic,Front
Infiniti,2019-03-16, ID: 2072877,FX35 ,10000.0,2006,,black,Truck:,,Left,,Japan 4x4 restailing,Petrol,,,132000.0,Automatic,
Honda,2019-03-16, ID: 2072876,Airwave ,3700.0,2005,15,Grey,Universal,110.0,Right,4.0,L SKYROOF,Astragalus,1.5,black,159000.0,Variator:,Front
Ford,2019-03-16, ID: 2072867,Mustang ,24500.0,2017,,black,Coupe,,Left,,"FORD MUSTANG 3,7 IDEALAKAN",Petrol,,,30000.0,Automatic,
Honda,2019-03-16, ID: 2072846,CR-V ,3900.0,2000,,Silver,Truck:,,Left,,2,Astragalus,,,275000.0,Mechanical,
Infiniti,2019-03-16, ID: 2072816,FX35 ,15500.0,2012,,White,Truck:,,Left,,Restayling,Petrol,,,125000.0,Automatic,
Honda,2019-03-16, ID: 2072782,Elysion ,4300.0,2003,15,Silver,Hatchback,,Left,,2.2 cep poxanakum,Astragalus,2.2,black,205000.0,Mechanical,Front
Infiniti,2019-03-16, ID: 2072780,FX35 ,15600.0,2011,,White,Sedan,,Left,,Limited Edicion 4WD,Astragalus,,,71000.0,Automatic,
Ford,2019-03-16, ID: 2072770,Focus ,5500.0,2009,,Silver,Sedan,,Left,,,Petrol,,,32000.0,Mechanical,
Infiniti,2019-03-16, ID: 2072713,FX35 ,13500.0,2010,,White,Truck:,,Left,6.0,3.5 L,Petrol,3.5,Beige,79000.0,Automatic,Rear
Honda,2019-03-16, ID: 2072711,CR-V ,8500.0,2009,,White,Truck:,,Left,,2.5,Petrol,,,171582.0,Automatic,
Honda,2019-03-15, ID: 2072642,Elysion ,7500.0,2008,,White,Universal,,Right,,2.4,Petrol,,,120000.0,Automatic,
Ford,2019-03-15, ID: 2072638,Transit ,4900.0,2005,15,red,Furgon:,85.0,Left,4.0,TDI,Diesel,2.0,Grey,159000.0,Mechanical,Front
Ford,2019-03-15, ID: 2072606,Transit ,6800.0,2004,,White,Furgon:,,Left,,shat lav vichak,Diesel,,,152000.0,Mechanical,
Ford,2019-03-15, ID: 2072605,Transit ,5400.0,2006,15,White,Furgon:,85.0,Left,4.0,Anteri vichak nor bervac,Diesel,2.2,,160000.0,Mechanical,Front
Ford,2019-03-15, ID: 2072604,Fusion ,8400.0,2013,,White,Sedan,,Left,,1.6 ecobust,Petrol,,,82000.0,Automatic,
Ford,2019-03-15, ID: 2072578,Explorer ,8300.0,2010,16,black,Truck:,213.0,Left,6.0,"XLT, 4.0, JAPAN, завод.левый рул",Petrol,4.0,Beige,132000.0,Automatic,Wheel drive
Honda,2019-03-15, ID: 2072557,Civic ,10000.0,2013,,White,Sedan,,Left,,1.8 ivtec,Astragalus,,,130000.0,Automatic,
Honda,2019-03-15, ID: 2072506,Fit ,3100.0,2002,,White,Sedan,,Right,,1.3,Astragalus,,,172000.0,Variator:,
Honda,2019-03-15, ID: 2072388,Elysion ,5800.0,2005,17,White,Universal,225.0,Left,6.0,3.0,Petrol,3.0,Beige,130000.0,Automatic,Front
Honda,2019-03-15, ID: 2072346,Odyssey ,1000.0,2000,,White,Universal,,Right,,shtap shtap,Astragalus,,,111111.0,Automatic,
Honda,2019-03-15, ID: 2072153,CR-V ,5700.0,2004,,White,Hatchback,,Right,,2.0,Astragalus,,,96000.0,Automatic,
Honda,2019-03-15, ID: 2072118,Elysion ,6300.0,2004,,Blue,Minivan / Minibus,,Right,,4×4 3litr,Petrol,,,154000.0,Automatic,
Honda,2019-03-15, ID: 2071883,CR-V ,4900.0,2002,,White,Universal,,Right,,,Astragalus,,,197500.0,Automatic,
Ford,2019-03-15, ID: 2071801,Focus ,5500.0,2010,,Blue,Sedan,,Left,,,Petrol,,,130000.0,Automatic,
Ford,2019-03-15, ID: 2071710,Transit ,2400.0,2000,,White,Sedan,,Left,,,Diesel,,,297000.0,Mechanical,
Honda,2019-03-15, ID: 2071556,Odyssey ,4000.0,2007,,black,Minivan / Minibus,,Left,6.0,TOURING FULL,Petrol,3.5,black,180000.0,Automatic,Front
Ford,2019-03-15, ID: 2071287,Mustang ,8900.0,2006,,Other color,Coupe,,Left,,,Petrol,,,100000.0,Automatic,
Honda,2019-03-15, ID: 2071224,Accord ,16800.0,2015,,Silver,Sedan,,Left,,2.4,Petrol,,,57000.0,Automatic,
Honda,2019-03-15, ID: 2071182,Fit ,2500.0,2005,,Grey,Hatchback,,Right,,,Petrol,,,143000.0,Automatic,
Honda,2019-03-15, ID: 2071126,Civic ,10000.0,2015,,black,Sedan,,Left,,,Petrol,,,20000.0,Automatic,
Honda,2019-03-15, ID: 2071101,Mobilio ,3800.0,2003,,Silver,Minivan / Minibus,,Right,,L15A 1.5,Petrol,,,120000.0,Variator:,
Infiniti,2019-03-15, ID: 2071078,FX35 ,15700.0,2011,18,black,Truck:,,Left,6.0,,Petrol,3.5,black,110000.0,Automatic,Wheel drive
Honda,2019-03-15, ID: 2071077,CR-V ,11200.0,2013,17,Other color,Truck:,185.0,Left,4.0,,Petrol,2.4,Grey,120000.0,Automatic,Wheel drive
Honda,2019-03-15, ID: 2071065,CR-V ,9000.0,2011,17,Grey,Truck:,185.0,Left,4.0,,Petrol,2.4,Grey,114000.0,Automatic,Wheel drive
Ford,2019-03-15, ID: 2071022,Explorer ,5000.0,2003,,White,Universal,,Left,,V6 4.0 l,Hybrid:,,,130000.0,Automatic,
Ford,2019-03-15, ID: 2071016,Focus ,7000.0,2012,17,White,Sedan,150.0,Left,4.0,FLEX FUEL SE TITANIUM,Petrol,2.0,black,100000.0,Automatic,Front
Ford,2019-03-14, ID: 2070842,Focus ,1000.0,2002,,Silver,Sedan,,Left,,,Astragalus,,,184.0,Automatic,
Honda,2019-03-14, ID: 2070832,Elysion ,6500.0,2005,17,black,Minivan / Minibus,160.0,Right,4.0,G -ARIO 2.4,Petrol,2.4,black,184000.0,Automatic,Front
Ford,2019-03-14, ID: 2070792,Focus ,7800.0,2013,17,black,Hatchback,150.0,Left,4.0,TITANUM,Petrol,2.0,black,62000.0,Automatic,
Honda,2019-03-14, ID: 2070687,Elysion ,5600.0,2005,,black,Minivan / Minibus,,Left,,,Petrol,2.4,,135000.0,Automatic,Front
Ford,2019-03-14, ID: 2070658,Transit ,7200.0,2003,16,White,Universal,125.0,Left,4.0,123DIAUJ 2.4 ZADNI QASHOX,Diesel,2.4,Grey,178000.0,Mechanical,Rear
Ford,2019-03-14, ID: 2070656,Fusion ,10300.0,2014,,Cherry,Universal,,Left,,SE 2.5 L,Petrol,,,36.0,Automatic,
GAZ,2019-03-14, ID: 2070604,3110 ,1200.0,2003,,black,Sedan,,Left,,,Astragalus,,,218000.0,Mechanical,
Ford,2019-03-14, ID: 2070572,Transit ,6600.0,2000,,White,Furgon:,,Left,,2.4 .350.T,Diesel,,,140000.0,Mechanical,
Ford,2019-03-14, ID: 2070414,Fiesta ,3600.0,2012,,White,Hatchback,,Left,,,Petrol,,,124000.0,Mechanical,
Infiniti,2019-03-14, ID: 2070280,G35 ,7000.0,2007,18,Grey,Sedan,313.0,Left,6.0,3.5 full,Petrol,3.5,black,150000.0,Automatic,Wheel drive
Honda,2019-03-14, ID: 2070229,Fit ,3999.0,2008,,Silver,Hatchback,,Right,,,Astragalus,,,155000.0,Variator:,
Honda,2019-03-14, ID: 2070094,Elysion ,5600.0,2005,16,White,Universal,150.0,Left,4.0,4X4,Petrol,2.4,Beige,127000.0,Automatic,Wheel drive
Ford,2019-03-14, ID: 2070065,Fusion ,10000.0,2014,,Cherry,Sedan,,Left,,Ford Fusion SE 2014,Petrol,,,35000.0,Automatic,
Honda,2019-03-14, ID: 2070000,Elysion ,7000.0,2007,,Silver,Minivan / Minibus,,Left,,Rr1 shtap gerazanc vichak,Astragalus,,,105400.0,Automatic,
Ford,2019-03-14, ID: 2069959,Fusion ,1800.0,2010,,Blue,Sedan,,Left,,sport edition 2.5l,Petrol,,,150000.0,Automatic,
Infiniti,2019-03-14, ID: 2069947,M35 ,8950.0,2006,,black,Sedan,,Left,,FULL,Petrol,,,87500.0,Automatic,
Ford,2019-03-14, ID: 2069930,Fusion ,5800.0,2008,17,Silver,Sedan,221.0,Left,6.0,sport edition lux 3.0l 4x4,Petrol,3.0,,170000.0,Automatic,Wheel drive
Ford,2019-03-14, ID: 2069643,Focus ,6200.0,2013,16,Grey,Hatchback,160.0,Left,4.0,SE,Petrol,2.0,Grey,130000.0,Automatic,Front
Honda,2019-03-14, ID: 2069459,Odyssey ,6200.0,2005,,Other color,Minivan / Minibus,,Left,,,Petrol,,,150000.0,Automatic,
Ford,2019-03-14, ID: 2069325,Explorer ,5.938144329896907,2004,,White,Universal,,Left,,,Petrol,,,50.0,Automatic,
Ford,2019-03-14, ID: 2069324,Explorer ,5.938144329896907,2004,,White,Universal,,Left,,,Petrol,,,50.0,Automatic,
Honda,2019-03-14, ID: 2069194,CR-V ,9500.0,2010,17,Chestnut,Universal,178.0,Left,4.0,Restyling (4-WD),Petrol,2.4,Beige,110000.0,Automatic,Wheel drive
Honda,2019-03-14, ID: 2068979,Elysion ,5500.0,2005,16,Silver,Minivan / Minibus,243.0,Left,6.0,PRESTIGE 3.5,Petrol,3.5,Grey,185000.0,Automatic,Front
Ford,2019-03-14, ID: 2068966,Fusion ,12400.0,2013,17,Silver,Sedan,188.0,Left,4.0,Energi,Hybrid:,2.0,black,95000.0,Automatic,Front
Honda,2019-03-14, ID: 2068954,Fit ,3800.0,2008,,Silver,Hatchback,,Right,,1.3,Astragalus,,,98000.0,Variator:,
Infiniti,2019-03-14, ID: 2068933,FX35 ,14000.0,2009,20,White,Truck:,,Left,6.0,4 QASHOX,Petrol,3.5,Beige,160000.0,Automatic,Wheel drive
Chrysler,2019-03-14, ID: 2068931,300 C ,17000.0,2012,,black,Sedan,,Left,,,Petrol,,,119000.0,Automatic,
Honda,2019-03-13, ID: 2068890,Fit ,3000.0,2002,,cyan,Sedan,,Right,,1.3,Astragalus,,,60000.0,Automatic,
Ford,2019-03-13, ID: 2068863,Focus ,7700.0,2012,,White,Hatchback,,Left,,Titanium 2012 (2013),Petrol,,,152000.0,Automatic,
GAZ,2019-03-13, ID: 2068838,Газель ,5.154639175257732,2005,,yellow,Universal,,Left,,,Astragalus,,,300000.0,Mechanical,
Honda,2019-03-13, ID: 2068813,Elysion ,6000.0,2006,17,Grey,Universal,,Right,,,Petrol,2.4,Grey,140000.0,Automatic,Front
Infiniti,2019-03-13, ID: 2068724,FX35 ,9000.0,2006,18,black,Truck:,288.0,Left,6.0,Gerazanc,Astragalus,3.5,black,200000.0,Automatic,Rear
Honda,2019-03-13, ID: 2068722,CR-V ,7300.0,2005,16,Grey,Truck:,162.0,Left,4.0,Cr-v 2.4 4×4,Astragalus,2.4,black,151000.0,Automatic,Wheel drive
Honda,2019-03-13, ID: 2068687,CR-V ,5700.0,2006,16,White,Truck:,160.0,Right,4.0,գերազանց վիճակ,Astragalus,2.4,black,142000.0,Automatic,Front
Honda,2019-03-13, ID: 2068685,CR-V ,8000.0,2010,,Grey,Truck:,,Left,,SPORT,Petrol,,,132515.0,Automatic,
GAZ,2019-03-13, ID: 2068630,3102 ,2500.0,2008,,black,Sedan,,Left,,,Astragalus,,,150000.0,Mechanical,
Chrysler,2019-03-13, ID: 2068603,Sebring ,7200.0,2006,,White,Sedan,,Left,,,Astragalus,,,96000.0,Automatic,
Ford,2019-03-13, ID: 2068559,Explorer ,13500.0,2007,17,White,Pickup,210.0,Left,6.0,sport trac,Petrol,4.0,Beige,170000.0,Automatic,Wheel drive
Infiniti,2019-03-13, ID: 2068444,FX35 ,12800.0,2011,,black,Universal,,Left,,,Petrol,,,150000.0,Automatic,
Honda,2019-03-13, ID: 2068174,Fit ,2700.0,2004,,black,Sedan,,Right,,,Petrol,,,120750.0,Automatic,
Honda,2019-03-13, ID: 2068137,Fit ,2300.0,2003,,White,Hatchback,,Right,,,Petrol,,,224000.0,Variator:,
GAZ,2019-03-13, ID: 2068121,3110 ,1700.0,2001,,White,Sedan,,Left,,,Astragalus,,,100000.0,Mechanical,
Honda,2019-03-13, ID: 2068071,Elysion ,7200.0,2007,,White,Minivan / Minibus,,Right,,"2.4, PRESTIGE 4,4wd",Petrol,2.4,black,152000.0,Automatic,Wheel drive
Ford,2019-03-13, ID: 2067788,Focus ,3400.0,2003,,Silver,Hatchback,,Left,,,Petrol,,,193000.0,Automatic,
Infiniti,2019-03-13, ID: 2067614,FX45 ,8100.0,2004,,White,Truck:,,Left,,,Petrol,,,170000.0,Automatic,
Ford,2019-03-13, ID: 2067577,Transit ,14000.0,2012,,White,Furgon:,,Left,,Refrigerator,Diesel,,,93000.0,Mechanical,
Ford,2019-03-13, ID: 2067323,Focus ,1100.0,2001,,black,Sedan,,Left,,2.0,Petrol,,,200000.0,Automatic,
Ford,2019-03-13, ID: 2067043,Fusion ,6500.0,2016,,White,Sedan,,Left,,,Petrol,,,61000.0,Automatic,
Ford,2019-03-13, ID: 2066940,Mustang ,9200.0,2006,,White,Coupe,210.0,Left,,,Petrol,4.0,,114000.0,Automatic,Rear
Infiniti,2019-03-13, ID: 2066925,FX35 ,9500.0,2007,,Other color,Truck:,,Left,,,Petrol,,,110000.0,Automatic,
Infiniti,2019-03-13, ID: 2066897,FX35 ,10300.0,2007,,Grey,Truck:,,Left,,,Petrol,,,80000.0,Automatic,
Honda,2019-03-13, ID: 2066891,CR-V ,6000.0,2004,,Silver,Truck:,,Left,,2.4L,Astragalus,,,91000.0,Automatic,
Infiniti,2019-03-13, ID: 2066821,FX35 ,15900.0,2010,,black,Universal,,Left,,4x4 Premum Package,Petrol,3.5,black,96000.0,Automatic,Wheel drive
Infiniti,2019-03-13, ID: 2066814,QX4 ,6500.0,2001,,White,Truck:,,Left,,3.5,Astragalus,,,143.0,Automatic,
Infiniti,2019-03-13, ID: 2066813,QX4 ,6500.0,2001,,White,Truck:,,Left,,3.5,Astragalus,,,143.0,Automatic,
Honda,2019-03-13, ID: 2066796,Odyssey ,15500.0,2011,17,Grey,Minivan / Minibus,248.0,Left,6.0,Touring sport v exl,Petrol,3.5,Grey,114000.0,Automatic,Front
Ford,2019-03-12, ID: 2066748,Fusion ,9100.0,2013,,black,Sedan,,Left,,,Petrol,,,61000.0,Automatic,
GAZ,2019-03-12, ID: 2066731,Газель ,3900.0,2008,,White,Minivan / Minibus,,Left,,,Astragalus,,,100000.0,Mechanical,
Ford,2019-03-12, ID: 2066678,Transit ,5400.0,2006,15,White,Furgon:,85.0,Left,4.0,Anteri vichak nor bervac,Diesel,2.2,,160000.0,Mechanical,Front
Ford,2019-03-12, ID: 2066587,Transit ,4450.0,2005,15,White,Furgon:,,Left,4.0,BERNATAR 2.0 MATOR,Diesel,2.0,Grey,175000.0,Mechanical,Front
GAZ,2019-03-12, ID: 2066543,31105 ,1500.0,2007,,Grey,Truck:,,Left,,,Astragalus,,,244000.0,Mechanical,
Ford,2019-03-12, ID: 2066494,Transit ,5900.0,2006,,Silver,Minivan / Minibus,,Left,,,Diesel,,,173000.0,Mechanical,
Ford,2019-03-12, ID: 2066491,Transit ,8000.0,2004,,red,Minivan / Minibus,,Left,,,Petrol,,,150000.0,Mechanical,
Jaguar,2019-03-12, ID: 2066467,X-Type ,3500.0,2002,,White,Sedan,,Left,,30,Astragalus,,,156000.0,Automatic,
