brand,date,id_val,model,price,year,Wheels,Color,Body_Style,Horsepower,Hand_Drive,Engine_Cylinders,Version,Engine,Engine_Volume,Interior_Color,Mileage,Gearbox,Drive_train
Nissan,2019-03-31, ID: 2099378,Xterra ,11300.0,2012,,black,Universal,,Left,,Nissan X-terra 2012թ.mexanika,Petrol,,,95000.0,Mechanical,
Hyundai,2019-03-31, ID: 2099374,Elantra ,6900.0,2012,,red,Sedan,,Left,,Նոր բերած ԱՄՆ-ից,Petrol,1.8,Beige,105000.0,Automatic,
Hyundai,2019-03-31, ID: 2099373,Sonata ,6500.0,2011,,Blue,Sedan,,Left,,,Petrol,,,53000.0,Automatic,
Mercedes-Benz,2019-03-31, ID: 2099372,B 170 ,5400.0,2008,16,black,Hatchback,116.0,Left,4.0,,Petrol,1.7,,57000.0,Automatic,Front
Mercedes-Benz,2019-03-31, ID: 2099365,E 200 ,3800.0,2000,,purple,Sedan,,Left,,,Petrol,,,137000.0,Mechanical,
BMW,2019-03-31, ID: 2099362,X3 ,6700.0,2007,,Golden,Universal,,Left,,,Petrol,,,145000.0,Automatic,
BMW,2019-03-31, ID: 2099342,X5 ,9000.0,2005,,Silver,Universal,,Left,,,Petrol,,,150000.0,Automatic,
BMW,2019-03-31, ID: 2099340,X5 ,8700.0,2004,,Silver,Truck:,,Left,,,Petrol,,,180000.0,Automatic,
Hyundai,2019-03-31, ID: 2099335,Sonata ,8500.0,2011,,White,Sedan,,Left,,,Petrol,,,110000.0,Automatic,
BMW,2019-03-31, ID: 2099333,X5 ,8500.0,2005,,Silver,Universal,,Left,,,Petrol,,,170000.0,Automatic,
BMW,2019-03-31, ID: 2099327,X5 ,9500.0,2006,,black,Universal,,Left,,,Petrol,,,185299.0,Automatic,
BMW,2019-03-31, ID: 2099325,X5 ,8900.0,2004,,White,Universal,,Left,,,Petrol,,,190000.0,Automatic,
Hyundai,2019-03-31, ID: 2099321,Santa Fe ,10000.0,2007,,White,Universal,,Left,,,Astragalus,,,160000.0,Automatic,
Mercedes-Benz,2019-03-31, ID: 2099311,CLS 55 AMG ,13800.0,2007,,black,Sedan,,Left,,550,Petrol,,,76000.0,Automatic,
BMW,2019-03-31, ID: 2099310,325 ,5000.0,2004,18,Silver,Coupe,,Left,6.0,M paket,Petrol,2.5,black,107000.0,Automatic,Rear
Mercedes-Benz,2019-03-31, ID: 2099308,E 320 ,5800.0,2002,17,black,Sedan,224.0,Left,6.0,,Astragalus,3.2,Beige,160000.0,Automatic,Rear
Mercedes-Benz,2019-03-31, ID: 2099300,170 ,5200.0,2007,17,black,Hatchback,116.0,Left,4.0,Gerazanc vichak,Petrol,1.7,black,92000.0,Automatic,Front
Hyundai,2019-03-31, ID: 2099299,Elantra ,6500.0,2011,16,black,Sedan,145.0,Left,4.0,2012-2011,Petrol,1.8,black,104500.0,Automatic,Front
BMW,2019-03-31, ID: 2099298,325 ,5700.0,2006,,black,Sedan,,Left,,BMW 325 i,Petrol,,,140000.0,Automatic,
Toyota,2019-03-31, ID: 2099293,Alphard ,11900.0,2006,,Silver,Minivan / Minibus,,Right,,3.0l,Petrol,,,196000.0,Automatic,
Hyundai,2019-03-31, ID: 2099292,Elantra ,7200.0,2012,17,White,Sedan,145.0,Left,4.0,LIMITED MEC MONITOR START STOP,Petrol,1.8,Beige,73500.0,Automatic,Front
Nissan,2019-03-31, ID: 2099291,Teana ,3600.0,2004,,black,Sedan,,Right,,2.3JM,Astragalus,,,110000.0,Automatic,
Hyundai,2019-03-31, ID: 2099285,Sonata ,5800.0,2012,,black,Sedan,,Left,,Nor bervac,Petrol,,,80000.0,Automatic,
Hyundai,2019-03-31, ID: 2099278,Sonata ,6500.0,2011,,black,Sedan,,Left,,Monitorov sport 2 glushitelov,Petrol,,,80000.0,Automatic,
Mercedes-Benz,2019-03-31, ID: 2099276,E 350 ,12000.0,2007,18,White,Sedan,272.0,Left,6.0,AMG JAPAN FUL Restayl,Petrol,3.5,black,96000.0,Automatic,Rear
Nissan,2019-03-31, ID: 2099272,Tiida ,3400.0,2007,15,black,Hatchback,,Right,4.0,1.5,Petrol,1.5,Grey,33000.0,Automatic,Front
Hyundai,2019-03-31, ID: 2099271,Elantra ,6500.0,2011,,Blue,Sedan,,Left,,Limited koj salon,Petrol,,,80000.0,Automatic,
Nissan,2019-03-31, ID: 2099269,Tiida ,4200.0,2011,,White,Sedan,,Left,,,Petrol,,,940000.0,Variator:,
Toyota,2019-03-31, ID: 2099268,Camry ,8700.0,2011,,White,Sedan,,Left,,,Astragalus,,,84000.0,Automatic,
Toyota,2019-03-31, ID: 2099267,Camry ,8700.0,2011,,White,Sedan,,Left,,,Astragalus,,,84000.0,Automatic,
Mercedes-Benz,2019-03-31, ID: 2099263,E 350 ,7500.0,2007,,black,Sedan,,Left,,,Petrol,,,64000.0,Automatic,
Mercedes-Benz,2019-03-31, ID: 2099261,B 170 ,5000.0,2007,,black,Hatchback,,Left,,SHAT LAVNA,Petrol,,,66472.0,Automatic,
Toyota,2019-03-31, ID: 2099256,Camry ,8600.0,2011,,black,Sedan,,Left,,2.5 Se,Petrol,,,114000.0,Automatic,
Nissan,2019-03-31, ID: 2099253,X-Trail ,4300.0,2005,,White,Truck:,,Left,,,Petrol,,,73544.0,Automatic,
Mercedes-Benz,2019-03-31, ID: 2099251,C 230 ,5000.0,2006,,cyan,Sedan,,Left,,AMG FULL,Petrol,2.5,black,180000.0,Automatic,Rear
Mercedes-Benz,2019-03-31, ID: 2099249,B 200 ,4900.0,2007,,White,Hatchback,,Left,,SHAT LAVNA,Petrol,,,102321.0,Automatic,
Hyundai,2019-03-31, ID: 2099247,Sonata ,6650.0,2011,,Silver,Sedan,,Left,,LIMITED FULL,Petrol,,,131000.0,Automatic,
Nissan,2019-03-31, ID: 2099243,Tiida ,3300.0,2005,,black,Hatchback,,Left,,SHAT LAVNA,Petrol,,,100000.0,Automatic,
Hyundai,2019-03-31, ID: 2099242,Elantra ,6600.0,2011,,Other color,Sedan,,Left,,LIMITED VTARVAC CHI EXEL,Petrol,,,116000.0,Automatic,
Hyundai,2019-03-31, ID: 2099240,Elantra ,9000.0,2016,,black,Sedan,,Left,,,Petrol,,,36000.0,Automatic,
Hyundai,2019-03-31, ID: 2099237,Sonata ,6300.0,2011,,Grey,Sedan,,Left,,SPORT,Petrol,,,65000.0,Automatic,
Hyundai,2019-03-31, ID: 2099233,Elantra ,7700.0,2013,,black,Sedan,,Left,,,Petrol,,,55000.0,Automatic,
Toyota,2019-03-31, ID: 2099227,Camry ,9500.0,2014,16,Other color,Sedan,176.0,Left,4.0,093412828 SHTAP,Petrol,2.5,Grey,87000.0,Automatic,Front
Toyota,2019-03-31, ID: 2099222,Camry ,10300.0,2013,,black,Sedan,,Left,,,Petrol,,,91000.0,Automatic,
BMW,2019-03-31, ID: 2099219,X5 ,12500.0,2007,21,black,Truck:,,Left,6.0,3.0,Petrol,3.0,black,188000.0,Automatic,Wheel drive
BMW,2019-03-31, ID: 2099218,X5 ,12500.0,2007,21,black,Truck:,,Left,6.0,3.0,Petrol,3.0,black,188000.0,Automatic,Wheel drive
Hyundai,2019-03-31, ID: 2099214,Elantra ,7200.0,2010,,White,Sedan,,Left,,,Petrol,1.8,Beige,138500.0,Automatic,
Mercedes-Benz,2019-03-31, ID: 2099213,C 230 ,6500.0,2007,17,Silver,Sedan,204.0,Left,6.0,Avantgarde AMG,Petrol,2.3,Grey,120000.0,Automatic,Rear
BMW,2019-03-31, ID: 2099212,320 ,3700.0,2000,,Silver,Sedan,,Left,,e46,Petrol,,,220.0,Automatic,
Mercedes-Benz,2019-03-31, ID: 2099208,B 170 ,5200.0,2008,,White,Hatchback,,Left,,,Petrol,,,61000.0,Automatic,
BMW,2019-03-31, ID: 2099207,328 ,6600.0,2007,,black,Sedan,,Left,,i,Petrol,,,195000.0,Automatic,
Toyota,2019-03-31, ID: 2099205,Camry ,10500.0,2012,,black,Sedan,,Left,,2.5,Petrol,,,90000.0,Automatic,
Nissan,2019-03-31, ID: 2099204,Presage ,3750.0,2004,,White,Universal,,Right,,2.5 mator gaz 7tex shat lav vija,Astragalus,,,15800.0,Automatic,
Mercedes-Benz,2019-03-31, ID: 2099203,B 170 ,5100.0,2007,,Silver,Hatchback,,Left,,,Petrol,,,70000.0,Automatic,
Hyundai,2019-03-31, ID: 2099201,Elantra ,6550.0,2012,,Cherry,Sedan,,Left,,NOR BERAC IDEALAKAN VIJAK,Petrol,,,58000.0,Automatic,
Mercedes-Benz,2019-03-31, ID: 2099198,B 200 ,5200.0,2008,,cyan,Hatchback,,Left,,,Petrol,,,91000.0,Automatic,
Mercedes-Benz,2019-03-31, ID: 2099197,A 170 ,4000.0,2007,16,White,Hatchback,,Left,4.0,,Petrol,1.7,black,50000.0,Automatic,Front
Mercedes-Benz,2019-03-31, ID: 2099195,A 170 ,3900.0,2007,16,black,Hatchback,,Left,4.0,,Petrol,1.7,black,87000.0,Automatic,Front
Mercedes-Benz,2019-03-31, ID: 2099194,S 320 ,7200.0,2001,,black,Sedan,,Left,,Gorcaranayin dzax xek. 4B,Petrol,3.2,,89000.0,Automatic,
Audi,2019-03-31, ID: 2099193,A4 ,5500.0,2006,,Grey,Truck:,,Left,,2 turbo Quatro,Petrol,,,230000.0,Automatic,
Nissan,2019-03-31, ID: 2099188,Teana ,3800.0,2004,16,Silver,Sedan,173.0,Right,6.0,2.3JM,Petrol,2.3,black,125000.0,Automatic,Front
BMW,2019-03-31, ID: 2099185,328 ,6300.0,2007,,Grey,Sedan,,Left,,,Petrol,,,156000.0,Automatic,
Toyota,2019-03-31, ID: 2099182,Camry ,7800.0,2010,,black,Sedan,,Left,,2.5,Petrol,,,81000.0,Automatic,
BMW,2019-03-31, ID: 2099180,X5 ,8500.0,2004,20,black,Truck:,231.0,Left,6.0,4.8is Sport,Astragalus,3.0,black,213000.0,Automatic,Wheel drive
Nissan,2019-03-31, ID: 2099179,Xterra ,5555.0,2004,,red,Truck:,,Left,,,Petrol,,,123000.0,Automatic,
Toyota,2019-03-31, ID: 2099178,Camry ,9700.0,2011,17,White,Sedan,170.0,Left,4.0,Anteri vichak gaz lovato firmayi,Astragalus,2.5,black,144000.0,Automatic,Front
Nissan,2019-03-31, ID: 2099171,Tiida ,3950.0,2010,17,White,Hatchback,,Left,4.0,,Petrol,1.5,black,95000.0,Automatic,Front
BMW,2019-03-31, ID: 2099169,X5 ,12500.0,2007,,White,Truck:,,Left,,"X5 E70 EVROPAKAN 4,8 SPORT",Petrol,,,170000.0,Automatic,
BMW,2019-03-31, ID: 2099167,X5 ,6300.0,2003,,black,Truck:,,Left,6.0,SHAAAAAAAAT SHTAAAAAP,Petrol,3.0,black,143000.0,Automatic,Wheel drive
Nissan,2019-03-31, ID: 2099166,Juke ,13300.0,2015,17,Cherry,Universal,188.0,Left,4.0,4x4,Petrol,1.6,black,26000.0,Automatic,Wheel drive
Toyota,2019-03-31, ID: 2099163,Camry ,11300.0,2012,17,White,Sedan,178.0,Left,4.0,,Petrol,2.5,black,87000.0,Automatic,Front
Toyota,2019-03-31, ID: 2099162,Camry ,14000.0,2016,,White,Sedan,,Left,,LE 2.5,Petrol,,,53000.0,Automatic,
Mercedes-Benz,2019-03-31, ID: 2099158,E 320 ,5700.0,2002,,White,Sedan,,Left,,SHAAAT SHTAAP 5700$,Petrol,,,78000.0,Automatic,
BMW,2019-03-31, ID: 2099155,325 ,5400.0,2006,,Blue,Sedan,,Left,,Bmw e90,Petrol,,Beige,150000.0,Automatic,
Mercedes-Benz,2019-03-31, ID: 2099153,ML 350 ,16700.0,2010,20,black,Truck:,272.0,Left,6.0,RESTYLING 4MATIC 04/2010 TIV,Petrol,3.5,black,120000.0,Automatic,Wheel drive
Mercedes-Benz,2019-03-31, ID: 2099151,E 350 ,6600.0,2006,,black,Sedan,,Left,,Nor bervac MAQUR QARFAX,Petrol,,,87000.0,Automatic,
BMW,2019-03-31, ID: 2099149,X5 ,8800.0,2006,20,Silver,Truck:,320.0,Left,,,Astragalus,4.4,black,230000.0,Automatic,Wheel drive
Toyota,2019-03-31, ID: 2099145,Camry ,10900.0,2013,17,White,Sedan,178.0,Left,,"2,5 SPORT",Petrol,2.5,black,99000.0,Kiaavtomat,Front
Mercedes-Benz,2019-03-31, ID: 2099144,C 180 ,3500.0,2000,,Blue,Sedan,,Left,,Maqur 2000tiv.,Petrol,,,123000.0,Mechanical,
Toyota,2019-03-31, ID: 2099142,Alphard ,7500.0,2005,17,White,Minivan / Minibus,160.0,Left,4.0,"Nor bervac,restyling,2.4",Petrol,2.4,Grey,102000.0,Automatic,Front
Nissan,2019-03-31, ID: 2099141,Fuga ,5800.0,2006,,White,Sedan,,Right,,2.5,Petrol,,,92000.0,Automatic,
Hyundai,2019-03-31, ID: 2099140,Elantra ,6700.0,2015,17,Silver,Sedan,148.0,Left,4.0,1.8,Petrol,1.8,Grey,78000.0,Automatic,Front
BMW,2019-03-31, ID: 2099137,528 ,8400.0,2009,,black,Sedan,,Left,,,Petrol,,,140000.0,Automatic,
Toyota,2019-03-31, ID: 2099131,Camry ,7500.0,2011,,Grey,Sedan,,Left,,SE sport,Petrol,,,107000.0,Automatic,
Hyundai,2019-03-31, ID: 2099130,Sonata ,6350.0,2010,18,black,Sedan,,Left,,"SPORT SEV SALON ,FULL",Petrol,2.4,black,76000.0,Automatic,Front
BMW,2019-03-31, ID: 2099129,318 ,3550.0,2001,,Silver,Sedan,,Left,,319,Petrol,,,161000.0,Mechanical,
BMW,2019-03-31, ID: 2099128,318 ,3550.0,2001,,Silver,Sedan,,Left,,319,Petrol,,,161000.0,Mechanical,
Mercedes-Benz,2019-03-31, ID: 2099123,B 170 ,5700.0,2010,,black,Hatchback,,Left,,B 180 zubil,Petrol,,,67000.0,Automatic,
Hyundai,2019-03-31, ID: 2099122,Sonata ,7300.0,2012,,White,Sedan,,Left,,2013-2012 tiv,Petrol,,,94000.0,Automatic,
Nissan,2019-03-31, ID: 2099121,Tiida ,3600.0,2008,,Silver,Hatchback,,Right,,,Astragalus,,,90000.0,Variator:,
Nissan,2019-03-31, ID: 2099120,Tiida ,3399.0,2008,,Silver,Hatchback,,Right,,Tiida 1.5,Petrol,,,118000.0,Variator:,
Mercedes-Benz,2019-03-31, ID: 2099116,C 200 ,4000.0,2001,,Silver,Sedan,,Left,,Shat lav vichak. Lyuqs salon,Petrol,,,166000.0,Mechanical,
Mercedes-Benz,2019-03-31, ID: 2099114,E 320 ,6300.0,2004,,White,Sedan,224.0,Left,6.0,2004-2005,Petrol,3.2,Beige,157000.0,Automatic,Rear
Mercedes-Benz,2019-03-31, ID: 2099113,E 500 ,3900.0,2003,,black,Sedan,,Left,,,Petrol,,,110000.0,Automatic,
BMW,2019-03-31, ID: 2099112,325 ,4300.0,2004,,black,Sedan,,Left,,,Petrol,,,165000.0,Automatic,
Nissan,2019-03-31, ID: 2099110,Tiida ,3800.0,2009,,White,Sedan,,Left,,Nor berac Restayling 2009,Petrol,,,81300.0,Automatic,
Mercedes-Benz,2019-03-31, ID: 2099109,B 170 ,5100.0,2006,,Cherry,Hatchback,,Left,,,Petrol,,,91000.0,Automatic,
BMW,2019-03-31, ID: 2099105,X5 ,15500.0,2009,20,White,Truck:,,Left,6.0,e70,Astragalus,3.0,Other color,190000.0,Automatic,Wheel drive
Nissan,2019-03-31, ID: 2099099,Tiida ,3400.0,2006,15,Silver,Hatchback,109.0,Right,4.0,"Nor bervac. Xek@ ach , 2006 tiv",Petrol,1.5,black,710000.0,Variator:,Front
Mercedes-Benz,2019-03-31, ID: 2099098,E 350 ,8500.0,2008,18,black,Sedan,,Left,,"SEV SALON ,MAQUR 2008 ,FULL",Petrol,3.5,black,158000.0,Automatic,Rear
Toyota,2019-03-31, ID: 2099097,Alphard ,7700.0,2005,,black,Minivan / Minibus,,Left,,restyling,Petrol,,,118000.0,Automatic,
Hyundai,2019-03-31, ID: 2099095,Elantra ,7300.0,2013,,White,Sedan,,Left,,,Petrol,1.8,Beige,73000.0,Automatic,
Toyota,2019-03-31, ID: 2099092,Camry ,7700.0,2010,,black,Sedan,,Left,,,Petrol,,,78800.0,Automatic,
Toyota,2019-03-31, ID: 2099090,Camry ,14600.0,2017,,black,Sedan,,Left,,,Petrol,,,17000.0,Automatic,
Toyota,2019-03-31, ID: 2099087,Camry ,8250.0,2011,,Other color,Sedan,,Left,,SPORT 2.5 MATOR RESTAYLING VTARV,Petrol,,,52000.0,Automatic,
Toyota,2019-03-31, ID: 2099085,Camry ,11000.0,2014,17,black,Sedan,180.0,Left,4.0,RESTAYL NORE BERVAC 2.5L,Petrol,2.5,Grey,110000.0,Automatic,Front
Nissan,2019-03-31, ID: 2099082,Note ,3200.0,2005,,Grey,Hatchback,,Right,,,Astragalus,,,164000.0,Automatic,
Hyundai,2019-03-31, ID: 2099080,Sonata ,6350.0,2011,17,Silver,Sedan,,Left,,"LIMITED ,KOJ SALON, FULL",Petrol,2.4,,140000.0,Automatic,Front
Nissan,2019-03-31, ID: 2099079,Tiida ,4100.0,2008,,black,Hatchback,,Switched from right to left,,,Petrol,,,95500.0,Variator:,
Toyota,2019-03-31, ID: 2099078,Camry ,7500.0,2011,16,Chestnut,Sedan,171.0,Left,4.0,RESTAYL NORE BERVAC 2.5L,Petrol,2.5,Grey,140000.0,Automatic,Front
Toyota,2019-03-31, ID: 2099074,Camry ,7500.0,2011,16,White,Sedan,171.0,Left,4.0,RESTAYL NORE BERVAC 2.5L,Petrol,2.5,Beige,140000.0,Automatic,Front
Toyota,2019-03-31, ID: 2099068,Camry ,6200.0,2006,16,White,Sedan,170.0,Left,4.0,Privoz do 1014 goda,Astragalus,2.4,Grey,130000.0,Automatic,Front
Mercedes-Benz,2019-03-31, ID: 2099067,C 240 ,5200.0,2004,,black,Sedan,,Left,,"2,4 mator",Petrol,,,150000.0,Automatic,
BMW,2019-03-31, ID: 2099066,X5 ,6800.0,2005,,Blue,Truck:,,Left,,3l m54,Astragalus,,,178000.0,Automatic,
Mercedes-Benz,2019-03-31, ID: 2099065,ML 350 ,8600.0,2004,,White,Truck:,,Left,,2004/5 SPECIAL EDITION,Petrol,,,105000.0,Automatic,
