brand,date,id_val,model,price,year,Անվահեծերը,Գույնը,Դռների քանակը,Թափքը,Ձիաուժը,Ղեկը,Մխոցների քանակը,Մոդիֆիկացիան,Շարժիչը,Շարժիչի ծավալը,Սրահի գույնը,Վազքը,Փոխանցման տուփը,Քարշակը
Suzuki, Տեղադրված է՝  31.03.2019, ID: 2099235,Grand Vitara ,8 999 $,2011,"18""",Սև,5,Ամենագնաց,169,Ձախ,4,RESTAYL 093412828 SHTAP 4X4,Բենզին,2.4,Բեժ,138000 կմ,Ավտոմատ,Լիաքարշակ
VAZ(Lada), Տեղադրված է՝  31.03.2019, ID: 2099234,2107 ,2 100 $,2010,,Սև,,Սեդան,,Ձախ,,7hakka,Բենզին,,,200000 կմ,Մեխանիկական,
Volkswagen, Տեղադրված է՝  31.03.2019, ID: 2099216,Touareg ,7 600 $,2006,"17""",Արծաթագույն,4,Ամենագնաց,,Ձախ,6,3.2 CEPOV MATOR NOR BERVAC FULL,Բենզին,3.2,Մոխրագույն,118000 մղոն,Ավտոմատ,Լիաքարշակ
Subaru, Տեղադրված է՝  31.03.2019, ID: 2099202,Forester ,7 000 $,2009,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,118000 կմ,Ավտոմատ,
Porsche, Տեղադրված է՝  31.03.2019, ID: 2099199,Cayenne ,11 500 $,2005,"20""",Սպիտակ,5,Ամենագնաց,256,Ձախ,6,,Բենզին,3.2,Այլ գույն,97000 կմ,Ավտոմատ,Լիաքարշակ
VAZ(Lada), Տեղադրված է՝  31.03.2019, ID: 2099118,2112 ,2 300 $,2006,,Սև,,Հետչբեք,,Ձախ,,16 mator 8 klapan,Գազ,,,26000 կմ,Մեխանիկական,
VAZ(Lada), Տեղադրված է՝  31.03.2019, ID: 2099115,2112 ,2 300 $,2006,,Սև,,Հետչբեք,,Ձախ,,16 mator 8 klapan,Գազ,,,26000 կմ,Մեխանիկական,
Volkswagen, Տեղադրված է՝  31.03.2019, ID: 2099086,Touareg ,21 700 $,2012,"20""",Սպիտակ,4,Ամենագնաց,280,Ձախ,6,Amenaful tarberakna,Բենզին,3.6,Կարմիր,82000 կմ,Ավտոմատ,Լիաքարշակ
Suzuki, Տեղադրված է՝  31.03.2019, ID: 2098999,SX 4 ,4 000 $,2008,,Կապույտ,,Սեդան,,Ձախ,,2,Բենզին,,,120000 մղոն,Ավտոմատ,
Suzuki, Տեղադրված է՝  31.03.2019, ID: 2098990,SX 4 ,4 700 $,2007,,Կարմիր,,Հետչբեք,,Ձախ,,1.8,Բենզին,,,90000 կմ,Ավտոմատ,
VAZ(Lada), Տեղադրված է՝  31.03.2019, ID: 2098976,2114 ,3 000 $,2011,"14""",Սպիտակ,5,Հետչբեք,89,Ձախ,4,"1, 16V",Բենզին,1.6,Մոխրագույն,260000 կմ,Մեխանիկական,Առջևի
VAZ(Lada), Տեղադրված է՝  31.03.2019, ID: 2098972,2107 ,1 800 $,2000,"13""",Սպիտակ,5,Սեդան,77,Ձախ,4,07,Բենզին,1.6,Սև,165000 կմ,Մեխանիկական,Ետևի
Volkswagen, Տեղադրված է՝  31.03.2019, ID: 2098939,Polo ,8 500 $,2017,,Արծաթագույն,,Սեդան,,Ձախ,,,Բենզին,,,15000 կմ,Ավտոմատ,
Porsche, Տեղադրված է՝  31.03.2019, ID: 2098926,Cayenne ,8 200 $,2003,,Արծաթագույն,,Ամենագնաց,,Ձախ,,Cayen s,Բենզին,,,127000 կմ,Ավտոմատ,
Volvo, Տեղադրված է՝  31.03.2019, ID: 2098922,S40 ,2 500 $,2006,,Կարմիր,4,Սեդան,101,Աջ,,1.6,Բենզին,1.6,Մոխրագույն,111000 կմ,Մեխանիկական,Առջևի
Porsche, Տեղադրված է՝  31.03.2019, ID: 2098880,Cayenne ,12 700 $,2008,"19""",Արծաթագույն,4,Ամենագնաց,,Ձախ,,Sport,Բենզին,4.8,Սև,125000 կմ,Ավտոմատ,Լիաքարշակ
Suzuki, Տեղադրված է՝  31.03.2019, ID: 2098841,SX 4 ,4 700 $,2007,,Կարմիր,,Հետչբեք,,Ձախ,,2.0,Բենզին,,,105000 մղոն,Ավտոմատ,
Volkswagen, Տեղադրված է՝  31.03.2019, ID: 2098819,Jetta ,5 750 $,2009,"16""",Արծաթագույն,4,Սեդան,170,Ձախ,4,2.5,Գազ,2.5,Սև,104000 մղոն,Ավտոմատ,Առջևի
VAZ(Lada), Տեղադրված է՝  31.03.2019, ID: 2098767,2170 Priora ,3 200 $,2011,,Մոխրագույն,,Սեդան,,Ձախ,,Xta217030b0300125,Գազ,,,217385 կմ,Մեխանիկական,
VAZ(Lada), Տեղադրված է՝  31.03.2019, ID: 2098763,2170 Priora ,3 200 $,2011,,Մոխրագույն,,Սեդան,,Ձախ,,Xta217030b0300125,Գազ,,Մոխրագույն,217385 կմ,Մեխանիկական,
Subaru, Տեղադրված է՝  31.03.2019, ID: 2098753,Impreza ,4 500 $,2008,,Սպիտակ,,Հետչբեք,,Աջ,,1.5 L,Բենզին,,,165000 կմ,Ավտոմատ,
VAZ(Lada), Տեղադրված է՝  31.03.2019, ID: 2098744,2107 ,1 800 $,2004,"15""",Սպիտակ,4,Սեդան,,Ձախ,,,Բենզին,,Սև,86192 կմ,Մեխանիկական,Ետևի
Suzuki, Տեղադրված է՝  31.03.2019, ID: 2098713,SX 4 ,4 550 $,2007,"16""",Կապույտ,4,Հետչբեք,143,Ձախ,4,,Բենզին,2.0,Սև,118000 կմ,Ավտոմատ,Լիաքարշակ
Volkswagen, Տեղադրված է՝  31.03.2019, ID: 2098709,Tiguan ,10 000 $,2012,,Սև,,Ամենագնաց,200,Ձախ,,2.0 TSI Restyling) SPORT UTILITY,Բենզին,2.0,Սև,63000 կմ,Ավտոմատ,Առջևի
Porsche, Տեղադրված է՝  31.03.2019, ID: 2098630,Cayenne ,13 700 $,2009,"18""",Սև,5,Ամենագնաց,380,Ձախ,8,Cayenne S (sovorakan mator),Բենզին,4.8,Սև,118000 կմ,Ավտոմատ,Լիաքարշակ
VAZ(Lada), Տեղադրված է՝  31.03.2019, ID: 2098605,2172 Priora ,3 100 $,2009,,Սև,,Հետչբեք,,Ձախ,,,Գազ,,,157000 կմ,Մեխանիկական,
VAZ(Lada), Տեղադրված է՝  31.03.2019, ID: 2098600,2170 Priora ,3 100 $,2009,,Սև,,Սեդան,,Ձախ,,,Գազ,,,157000 կմ,Մեխանիկական,
Volkswagen, Տեղադրված է՝  31.03.2019, ID: 2098498,Touareg ,7 300 $,2006,,Սպիտակ,,Ամենագնաց,,Ձախ,,nor bervatc tarmm,Գազ,,,137000 մղոն,Ավտոմատ,
Volkswagen, Տեղադրված է՝  31.03.2019, ID: 2098497,Touareg ,7 300 $,2006,,Սպիտակ,,Ամենագնաց,,Ձախ,,nor bervatc tarmm,Գազ,,,137000 մղոն,Ավտոմատ,
Volkswagen, Տեղադրված է՝  30.03.2019, ID: 2098454,Jetta ,5 500 $,2008,"16""",Սև,4,Սեդան,102,Աջ,4,,Բենզին,1.6,Մոխրագույն,134175 կմ,Ավտոմատ,Առջևի
Suzuki, Տեղադրված է՝  30.03.2019, ID: 2098448,SX 4 ,5 000 $,2008,,Նարնջագույն,,Սեդան,,Ձախ,,,Բենզին,,,86000 մղոն,Ավտոմատ,
VAZ(Lada), Տեղադրված է՝  30.03.2019, ID: 2098434,2107 ,500 000 ֏,2005,,Սպիտակ,,Սեդան,,Ձախ,,1.6 sovorakan,Գազ,,,88000 կմ,Մեխանիկական,
VAZ(Lada), Տեղադրված է՝  30.03.2019, ID: 2098415,2112 ,2 100 $,2008,,Սև,,Հետչբեք,,Ձախ,,1.6,Գազ,,,300000 կմ,Մեխանիկական,
Volkswagen, Տեղադրված է՝  30.03.2019, ID: 2098400,Passat ,7 000 $,2006,"17""",Արծաթագույն,4,Սեդան,250,Ձախ,6,JAPAN V6 3.2L 4x4 250 Dziauj,Բենզին,3.2,Սև,103000 կմ,Ավտոմատ,Լիաքարշակ
VAZ(Lada), Տեղադրված է՝  30.03.2019, ID: 2098388,2170 Priora ,5 000 $,2010,,Սպիտակ,,Սեդան,98,Ձախ,,,Բենզին,1.6,,105000 կմ,Մեխանիկական,
Volkswagen, Տեղադրված է՝  30.03.2019, ID: 2098384,Passat CC ,6 900 $,2009,,Մոխրագույն,,Սեդան,,Ձախ,,Panarama koj salon,Բենզին,,,90000 կմ,Ավտոմատ,
Volkswagen, Տեղադրված է՝  30.03.2019, ID: 2098272,Touareg ,3 800 $,2004,,Երկնագույն,,Սեդան,,Ձախ,,3.2,Բենզին,,,150000 մղոն,Ավտոմատ,
Volkswagen, Տեղադրված է՝  30.03.2019, ID: 2098266,Touareg ,3 350 000 ֏,2004,,Սև,,Ամենագնաց,,Ձախ,,,Գազ,,,100000 կմ,Ավտոմատ,
Porsche, Տեղադրված է՝  30.03.2019, ID: 2098251,Panamera ,45 000 $,2012,"20""",Սև,5,Սեդան,430,Ձախ,8,GTS,Բենզին,4.8,Այլ գույն,76000 կմ,Ավտոմատ,Լիաքարշակ
VAZ(Lada), Տեղադրված է՝  30.03.2019, ID: 2098215,21099 ,1 500 $,2001,,Արծաթագույն,,Սեդան,,Ձախ,,,Գազ,,,200000 կմ,Մեխանիկական,
VAZ(Lada), Տեղադրված է՝  30.03.2019, ID: 2098208,2113 ,1 800 $,2001,,Կանաչ,,Կուպե,,Ձախ,,,Գազ,,,16800 կմ,Մեխանիկական,
Volkswagen, Տեղադրված է՝  30.03.2019, ID: 2098203,Passat ,8 800 $,2012,"17""",Սև,4,Սեդան,175,Ձախ,5,FULL 11.2011,Բենզին,2.5,Բեժ,91000 կմ,Ավտոմատ,Առջևի
VAZ(Lada), Տեղադրված է՝  30.03.2019, ID: 2098172,2107 ,2 500 $,2008,,Սպիտակ,,Ունիվերսալ,,Ձախ,,,Գազ,,,270000 կմ,Մեխանիկական,
VAZ(Lada), Տեղադրված է՝  30.03.2019, ID: 2098158,2107 ,2 700 $,2010,,Արծաթագույն,,Սեդան,,Ձախ,,,Գազ,,,29976 կմ,Մեխանիկական,
Suzuki, Տեղադրված է՝  30.03.2019, ID: 2098024,SX 4 ,5 200 $,2006,,Սպիտակ,,Հետչբեք,,Ձախ,,,Բենզին,,,120000 մղոն,Ավտոմատ,
Porsche, Տեղադրված է՝  30.03.2019, ID: 2097929,Cayenne ,9 600 $,2005,,Սև,,Ամենագնաց,,Ձախ,,"4,5L",Բենզին,,,180000 կմ,Ավտոմատ,
Volkswagen, Տեղադրված է՝  30.03.2019, ID: 2097739,Polo ,4 200 $,2004,,Արծաթագույն,,Հետչբեք,74,Ձախ,,,Բենզին,1.4,,118000 կմ,Ավտոմատ,Առջևի
Volkswagen, Տեղադրված է՝  30.03.2019, ID: 2097731,Jetta ,2 700 $,2001,,Արծաթագույն,,Սեդան,,Ձախ,,Full,Բենզին,2.0,Սև,170000 մղոն,Ավտոմատ,Առջևի
Peugeot, Տեղադրված է՝  30.03.2019, ID: 2097685,406 ,2 500 $,2003,,Արծաթագույն,,Սեդան,,Ձախ,,2.0,Բենզին,,,123456 կմ,Մեխանիկական,
Volkswagen, Տեղադրված է՝  30.03.2019, ID: 2097662,New Beetle ,3 500 $,2000,,Արծաթագույն,,Հետչբեք,116,Ձախ,,2.0 JAPAN,Բենզին,2.0,,52000 կմ,Ավտոմատ,Առջևի
Porsche, Տեղադրված է՝  30.03.2019, ID: 2097599,Cayenne ,9 850 $,2009,"18""",Արծաթագույն,4,Ամենագնաց,280,Ձախ,6,FUL..4×4.KARSHAK.,Բենզին,3.6,Սև,150000 կմ,Ավտոմատ,Լիաքարշակ
VAZ(Lada), Տեղադրված է՝  30.03.2019, ID: 2097395,2170 Priora ,3 500 $,2008,,Այլ գույն,,Սեդան,,Ձախ,,1.6,Բենզին,,,177402 կմ,Մեխանիկական,
Porsche, Տեղադրված է՝  30.03.2019, ID: 2097277,Cayenne ,25 500 $,2011,"19""",Սպիտակ,4,Ամենագնաց,405,Ձախ,8,CAYENNE S,Գազ,4.8,Բեժ,82000 մղոն,Ավտոմատ,Լիաքարշակ
Volkswagen, Տեղադրված է՝  30.03.2019, ID: 2097195,Jetta ,7 300 $,2011,,Սպիտակ,,Սեդան,,Ձախ,,2.5 SE,Գազ,,,80000 մղոն,Ավտոմատ,
Volkswagen, Տեղադրված է՝  30.03.2019, ID: 2097132,Jetta ,2 700 $,2001,,Արծաթագույն,,Սեդան,,Ձախ,,Prastoy 2 mator,Գազ,,,250000 կմ,Ավտոմատ,
VAZ(Lada), Տեղադրված է՝  29.03.2019, ID: 2097071,2170 Priora ,2 500 $,2007,,Այլ գույն,,Սեդան,,Ձախ,,,Բենզին,,,188000 կմ,Մեխանիկական,
Suzuki, Տեղադրված է՝  29.03.2019, ID: 2097020,SX 4 ,5 000 $,2008,,Կարմիր,,Ամենագնաց,,Ձախ,,2.0,Բենզին,,,150000 կմ,Ավտոմատ,
Suzuki, Տեղադրված է՝  29.03.2019, ID: 2097019,SX 4 ,5 000 $,2008,,Կարմիր,,Ամենագնաց,,Ձախ,,2.0,Բենզին,,,150000 կմ,Ավտոմատ,
VAZ(Lada), Տեղադրված է՝  29.03.2019, ID: 2097010,2170 Priora ,2 900 $,2008,,Արծաթագույն,,Սեդան,,Ձախ,,,Գազ,,,160000 կմ,Մեխանիկական,
Suzuki, Տեղադրված է՝  29.03.2019, ID: 2096999,SX 4 ,5 200 $,2008,,Մոխրագույն,,Ունիվերսալ,,Ձախ,,2.0,Բենզին,,,160000 կմ,Ավտոմատ,
Volkswagen, Տեղադրված է՝  29.03.2019, ID: 2096997,Touareg ,8 700 $,2008,,Արծաթագույն,,Ամենագնաց,,Ձախ,,3.6,Բենզին,,,128000 մղոն,Ավտոմատ,
VAZ(Lada), Տեղադրված է՝  29.03.2019, ID: 2096897,2115 ,2 100 $,2011,,Սպիտակ,,Սեդան,,Ձախ,,,Գազ,,,190000 կմ,Մեխանիկական,
Suzuki, Տեղադրված է՝  29.03.2019, ID: 2096826,SX 4 ,4 600 $,2008,"16""",Սև,4,Հետչբեք,,Ձախ,4,4x4,Բենզին,2.0,Սև,160000 մղոն,Ավտոմատ,Լիաքարշակ
VAZ(Lada), Տեղադրված է՝  29.03.2019, ID: 2096806,2107 ,3 300 $,2011,,Մոխրագույն,,Սեդան,,Ձախ,,,Գազ,,,85000 կմ,Մեխանիկական,
Suzuki, Տեղադրված է՝  29.03.2019, ID: 2096769,Kizashi ,7 400 $,2010,,Կապույտ,,Սեդան,,Ձախ,,,Բենզին,,,80000 մղոն,Ավտոմատ,
VAZ(Lada), Տեղադրված է՝  29.03.2019, ID: 2096723,2115 ,1 600 $,2002,,Այլ գույն,,Սեդան,,Ձախ,,1.8,Գազ,,,11111 կմ,Մեխանիկական,
VAZ(Lada), Տեղադրված է՝  29.03.2019, ID: 2096704,2107 ,2 000 $,2008,,Կապույտ,,Սեդան,,Ձախ,,1.7 GAZ-benzin,Գազ,,,97000 կմ,Մեխանիկական,
VAZ(Lada), Տեղադրված է՝  29.03.2019, ID: 2096650,2170 Priora ,3 400 $,2008,"14""",Այլ գույն,4,Սեդան,98,Ձախ,16,,Բենզին,1.6,Սև,120000 կմ,Մեխանիկական,Առջևի
Volkswagen, Տեղադրված է՝  29.03.2019, ID: 2096549,Passat CC ,7 500 $,2009,"18""",Սպիտակ,5,Կուպե,200,Ձախ,4,2.0 TSI,Բենզին,2.0,,130000 կմ,Ավտոմատ,Առջևի
VAZ(Lada), Տեղադրված է՝  29.03.2019, ID: 2095512,2170 Priora ,3 600 $,2012,,Մոխրագույն,,Սեդան,,Ձախ,,,Բենզին,,,108000 կմ,Մեխանիկական,
Subaru, Տեղադրված է՝  29.03.2019, ID: 2095482,Legacy ,3 800 $,2000,,Մոխրագույն,,Սեդան,,Աջ,,2.0T,Գազ,,,107 կմ,Ավտոմատ,
Volkswagen, Տեղադրված է՝  29.03.2019, ID: 2095457,Jetta ,5 700 $,2010,,Արծաթագույն,,Սեդան,,Ձախ,,1.6 102 лс SE,Բենզին,,,115000 կմ,Մեխանիկական,
VAZ(Lada), Տեղադրված է՝  29.03.2019, ID: 2095454,21099 ,1 990 $,2003,"14""",Արծաթագույն,4,Սեդան,,Ձախ,,,Բենզին,1.6,Սև,200 կմ,Մեխանիկական,Առջևի
Suzuki, Տեղադրված է՝  29.03.2019, ID: 2095405,SX 4 ,4 700 $,2007,,Սպիտակ,,Հետչբեք,,Ձախ,,2.0. 4×4.chipov,Բենզին,,,129000 մղոն,Ավտոմատ,
Porsche, Տեղադրված է՝  29.03.2019, ID: 2095396,Cayenne ,17 000 $,2008,"20""",Սև,5,Ամենագնաց,388,Ձախ,6,,Բենզին,4.8,Այլ գույն,105000 կմ,Ավտոմատ,Լիաքարշակ
Subaru, Տեղադրված է՝  29.03.2019, ID: 2095384,Forester ,7 000 $,2007,"16""",Սպիտակ,4,Ամենագնաց,140,Աջ,4,SG5-2.0,Բենզին,2.0,Սև,99000 կմ,Ավտոմատ,Լիաքարշակ
Subaru, Տեղադրված է՝  29.03.2019, ID: 2095383,Forester ,7 000 $,2007,"16""",Սպիտակ,4,Ամենագնաց,140,Աջ,4,SG5-2.0,Բենզին,2.0,Սև,99000 կմ,Ավտոմատ,Լիաքարշակ
Subaru, Տեղադրված է՝  29.03.2019, ID: 2095382,Forester ,7 000 $,2007,"16""",Սպիտակ,4,Ամենագնաց,140,Աջ,4,SG5-2.0,Բենզին,2.0,Սև,99000 կմ,Ավտոմատ,Լիաքարշակ
VAZ(Lada), Տեղադրված է՝  28.03.2019, ID: 2095268,2172 Priora ,3 900 $,2011,,Սպիտակ,,Հետչբեք,,Ձախ,,,Գազ,,,125000 կմ,Մեխանիկական,
Volkswagen, Տեղադրված է՝  28.03.2019, ID: 2095220,Passat ,3 500 $,2005,"16""",Մոխրագույն,4,Սեդան,200,Ձախ,6,,Բենզին,2.0,Սև,250000 կմ,Ավտոմատ,Առջևի
VAZ(Lada), Տեղադրված է՝  28.03.2019, ID: 2095219,2107 ,3 000 $,2007,,Կարմիր,,Սեդան,,Ձախ,,vaz2107,Գազ,,,80000 կմ,Մեխանիկական,
VAZ(Lada), Տեղադրված է՝  28.03.2019, ID: 2095188,2170 Priora ,3 300 $,2008,,Արծաթագույն,,Սեդան,,Ձախ,,,Բենզին,,,117000 կմ,Մեխանիկական,
Suzuki, Տեղադրված է՝  28.03.2019, ID: 2095184,SX 4 ,6 700 $,2010,,Սև,,Սեդան,,Ձախ,,Sport,Բենզին,,,117000 կմ,Ավտոմատ,
VAZ(Lada), Տեղադրված է՝  28.03.2019, ID: 2095126,21099 ,3 000 $,2004,,Արծաթագույն,,Սեդան,,Ձախ,,,Գազ,,,11 կմ,Մեխանիկական,
VAZ(Lada), Տեղադրված է՝  28.03.2019, ID: 2095114,2115 ,3 500 $,2012,"13""",Սև,4,Սեդան,75,Ձախ,4,,Գազ,1.5,Մոխրագույն,160000 կմ,Մեխանիկական,Առջևի
VAZ(Lada), Տեղադրված է՝  28.03.2019, ID: 2095109,2107 ,1 500 $,2005,,Սպիտակ,,Սեդան,,Ձախ,,LUX,Բենզին,,,80000 կմ,Մեխանիկական,
Volkswagen, Տեղադրված է՝  28.03.2019, ID: 2095071,Touareg ,5 700 $,2005,"17""",Սպիտակ,,Ամենագնաց,,Ձախ,,3.2 cepov mator,Բենզին,3.2,Սև,208000 կմ,Ավտոմատ,Լիաքարշակ
Porsche, Տեղադրված է՝  28.03.2019, ID: 2095056,Cayenne ,9 500 $,2005,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Բենզին,,,150000 կմ,Ավտոմատ,
VAZ(Lada), Տեղադրված է՝  28.03.2019, ID: 2095037,2110 ,3 500 $,2006,,Սև,,Սեդան,,Ձախ,,1.6 HEXUK GAZ 42 Litr,Գազ,,,150000 կմ,Մեխանիկական,
VAZ(Lada), Տեղադրված է՝  28.03.2019, ID: 2094862,2112 ,2 500 $,2007,,Մոխրագույն,,Հետչբեք,,Ձախ,,,Բենզին,,,134000 կմ,Մեխանիկական,
Volkswagen, Տեղադրված է՝  28.03.2019, ID: 2094807,Touareg ,5 700 $,2004,,Այլ գույն,,Ամենագնաց,,Ձախ,,3.2,Բենզին,,,255000 կմ,Ավտոմատ,
Suzuki, Տեղադրված է՝  28.03.2019, ID: 2094653,Kizashi ,7 500 $,2012,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,88000 կմ,Ավտոմատ,
VAZ(Lada), Տեղադրված է՝  28.03.2019, ID: 2094629,2107 ,2 300 $,2007,,Սպիտակ,,Սեդան,,Ձախ,,1.6 gaz,Գազ,,,100450 կմ,Մեխանիկական,
Volkswagen, Տեղադրված է՝  28.03.2019, ID: 2094523,Golf ,3 900 $,2006,"17""",Արծաթագույն,5,Հետչբեք,,Ձախ,4,Golf Plus 1.6,Բենզին,1.6,Մոխրագույն,122000 կմ,Մեխանիկական,Առջևի
VAZ(Lada), Տեղադրված է՝  28.03.2019, ID: 2094509,2107 ,1 400 $,2002,,Կապույտ,,Սեդան,,Ձախ,,,Բենզին,,,120000 կմ,Մեխանիկական,
Volkswagen, Տեղադրված է՝  28.03.2019, ID: 2094422,Caddy ,5 500 $,2006,,Այլ գույն,,Ֆուրգոն,,Ձախ,,,Գազ,,,140000 կմ,Մեխանիկական,
VAZ(Lada), Տեղադրված է՝  28.03.2019, ID: 2094348,2114 ,4 100 $,2011,,Սև,,Հետչբեք,,Ձախ,,1.6,Բենզին,,,46000 կմ,Մեխանիկական,
Volkswagen, Տեղադրված է՝  28.03.2019, ID: 2094294,Golf ,3 700 $,2003,"15""",Արծաթագույն,4,Հետչբեք,,Ձախ,4,,Գազ,2.0,Սև,92000 կմ,Ավտոմատ,Առջևի
VAZ(Lada), Տեղադրված է՝  28.03.2019, ID: 2094289,2115 ,1 000 $,2003,,Արծաթագույն,,Սեդան,,Ձախ,,,Գազ,,,150000 կմ,Մեխանիկական,
Suzuki, Տեղադրված է՝  28.03.2019, ID: 2094193,SX 4 ,5 200 $,2007,,Կարմիր,,Հետչբեք,,Ձախ,,,Գազ,,,131000 մղոն,Ավտոմատ,
Volkswagen, Տեղադրված է՝  28.03.2019, ID: 2094065,Touareg ,7 000 $,2007,,Մոխրագույն,,Ամենագնաց,,Ձախ,,,Բենզին,,,150000 կմ,Ավտոմատ,
VAZ(Lada), Տեղադրված է՝  28.03.2019, ID: 2093709,2110 ,2 000 $,2006,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,156000 կմ,Մեխանիկական,
Peugeot, Տեղադրված է՝  28.03.2019, ID: 2093708,Partner ,6 500 $,2012,,Սպիտակ,,Սեդան,,Ձախ,,,Գազ,,,175000 կմ,Մեխանիկական,
Volkswagen, Տեղադրված է՝  28.03.2019, ID: 2093707,Tiguan ,8 800 $,2009,,Սև,,Ամենագնաց,200,Ձախ,4,2.0TSI,Բենզին,2.0,Սև,130000 կմ,Ավտոմատ,Առջևի
Volkswagen, Տեղադրված է՝  28.03.2019, ID: 2093706,Tiguan ,8 800 $,2009,,Սև,,Ամենագնաց,200,Ձախ,4,2.0TSI,Բենզին,2.0,Սև,130000 կմ,Ավտոմատ,Առջևի
Volkswagen, Տեղադրված է՝  28.03.2019, ID: 2093705,Tiguan ,8 800 $,2009,,Սև,,Ամենագնաց,200,Ձախ,4,2.0TSI,Բենզին,2.0,Սև,130000 կմ,Ավտոմատ,Առջևի
VAZ(Lada), Տեղադրված է՝  28.03.2019, ID: 2093690,2107 ,2 000 $,2004,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,29000 կմ,Մեխանիկական,
Volkswagen, Տեղադրված է՝  28.03.2019, ID: 2093663,Golf ,2 600 $,2001,,Արծաթագույն,,Հետչբեք,,Ձախ,,,Բենզին,,,260000 կմ,Ավտոմատ,
Volvo, Տեղադրված է՝  28.03.2019, ID: 2093629,S40 ,8 800 $,2011,,Սև,,Սեդան,,Ձախ,,T5,Գազ,,,53300 մղոն,Ավտոմատ,
Volkswagen, Տեղադրված է՝  28.03.2019, ID: 2093605,Passat ,5 500 $,2008,,Սև,,Սեդան,,Ձախ,,2L.,Բենզին,,,145000 կմ,Ավտոմատ,
Peugeot, Տեղադրված է՝  28.03.2019, ID: 2093551,308 ,5 760 000 ֏,2012,"15""",Մոխրագույն,5,Հետչբեք,,Ձախ,4,,Բենզին,1.6,Սև,12000 կմ,Ավտոմատ,
Skoda, Տեղադրված է՝  28.03.2019, ID: 2093548,Rapid ,12 000 $,2019,"14""",Սպիտակ,5,Սեդան,90,Ձախ,4,"Active 1,6",Բենզին,1.6,Սև,370 կմ,Մեխանիկական,Առջևի
Suzuki, Տեղադրված է՝  28.03.2019, ID: 2093538,SX 4 ,3 900 $,2008,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,160000 մղոն,Ավտոմատ,
VAZ(Lada), Տեղադրված է՝  28.03.2019, ID: 2093534,2170 Priora ,4 300 $,2012,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,165000 կմ,Մեխանիկական,
Volkswagen, Տեղադրված է՝  27.03.2019, ID: 2093359,Jetta ,3 000 $,2004,,Մոխրագույն,,Սեդան,,Ձախ,,JETTA 2.0I GLS,Բենզին,,,157000 կմ,Ավտոմատ,
Porsche, Տեղադրված է՝  27.03.2019, ID: 2093268,Cayenne ,9 000 $,2004,,Սև,,Ամենագնաց,,Ձախ,,4.5 S,Գազ,,,175000 կմ,Ավտոմատ,
