brand,date,id_val,model,price,year,Անվահեծերը,Գույնը,Դռների քանակը,Թափքը,Ձիաուժը,Ղեկը,Մխոցների քանակը,Մոդիֆիկացիան,Շարժիչը,Շարժիչի ծավալը,Սրահի գույնը,Վազքը,Փոխանցման տուփը,Քարշակը
Porsche, Տեղադրված է՝  21.12.2018, ID: 1941067,Cayenne ,12 800 $,2008,"19""",Արծաթագույն,4,Ունիվերսալ,,Ձախ,,SPORT,Բենզին,4.8,Սև,124000 կմ,Ավտոմատ,
Suzuki, Տեղադրված է՝  21.12.2018, ID: 1941049,SX 4 ,5 600 $,2008,"16""",Երկնագույն,,Հետչբեք,145,Ձախ,4,,Գազ,2.0,Մոխրագույն,80000 մղոն,Ավտոմատ,Լիաքարշակ
VAZ(Lada), Տեղադրված է՝  21.12.2018, ID: 1941032,2114 ,1 200 $,2006,,Արծաթագույն,,Հետչբեք,,Ձախ,,1.4,Գազ,,,80000 կմ,Մեխանիկական,
Porsche, Տեղադրված է՝  21.12.2018, ID: 1940947,Cayenne ,9 700 $,2006,,Սև,,Ամենագնաց,,Ձախ,,Nor bervac 3.2 mator 2006-2005t,Գազ,,,146000 կմ,Ավտոմատ,
VAZ(Lada), Տեղադրված է՝  21.12.2018, ID: 1940929,21099 ,1 900 $,2001,,Սև,,Սեդան,,Ձախ,,,Գազ,,,300000 կմ,Մեխանիկական,
Suzuki, Տեղադրված է՝  21.12.2018, ID: 1940887,Kizashi ,4 500 $,2010,,Կապույտ,,Սեդան,,Ձախ,,,Բենզին,,,118000 մղոն,Ավտոմատ,
VAZ(Lada), Տեղադրված է՝  21.12.2018, ID: 1940865,2112 ,1 600 $,2001,,Արծաթագույն,,Հետչբեք,,Ձախ,,,Գազ,,,130000 կմ,Մեխանիկական,
Volkswagen, Տեղադրված է՝  21.12.2018, ID: 1940853,Tiguan ,8 500 $,2009,,Մոխրագույն,,Ամենագնաց,,Ձախ,,TSI-2.0 L 4x4,Բենզին,,,69000 մղոն,Ավտոմատ,
Porsche, Տեղադրված է՝  21.12.2018, ID: 1940848,Cayenne ,26 700 $,2011,"18""",Սպիտակ,4,Ամենագնաց,300,Ձախ,6,,Բենզին,3.6,Բեժ,107000 կմ,Ավտոմատ,Լիաքարշակ
VAZ(Lada), Տեղադրված է՝  21.12.2018, ID: 1940704,2121 ,3 900 $,2007,,Սպիտակ,,Կուպե,,Ձախ,,,Գազ,,,140000 կմ,Մեխանիկական,
VAZ(Lada), Տեղադրված է՝  20.12.2018, ID: 1940614,21099 ,2 800 $,2004,"14""",Արծաթագույն,4,Սեդան,80,Ձախ,4,2004 28 12,Բենզին,1.5,Մոխրագույն,52000 կմ,Մեխանիկական,Առջևի
VAZ(Lada), Տեղադրված է՝  20.12.2018, ID: 1940555,2121 ,2 800 $,2002,,Սպիտակ,,Ամենագնաց,,Ձախ,,ВАЗ 21214,Գազ,,,155187 կմ,Մեխանիկական,
Porsche, Տեղադրված է՝  20.12.2018, ID: 1940548,Cayenne ,10 800 $,2006,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Բենզին,,,175000 կմ,Ավտոմատ,
Porsche, Տեղադրված է՝  20.12.2018, ID: 1940547,Cayenne ,10 800 $,2006,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Բենզին,,,175000 կմ,Ավտոմատ,
Volkswagen, Տեղադրված է՝  20.12.2018, ID: 1940537,Touareg ,8 600 $,2008,,Արծաթագույն,,Ամենագնաց,,Ձախ,,3.6,Բենզին,,,130000 մղոն,Ավտոմատ,
Suzuki, Տեղադրված է՝  20.12.2018, ID: 1940531,Kizashi ,6 500 $,2011,,Մոխրագույն,,Սեդան,180,Ձախ,,SHTAP,Բենզին,2.4,Սև,80000 մղոն,Վարիատոր,
VAZ(Lada), Տեղադրված է՝  20.12.2018, ID: 1940527,2107 ,3 600 $,2011,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,21000 կմ,Մեխանիկական,
VAZ(Lada), Տեղադրված է՝  20.12.2018, ID: 1940483,2170 Priora ,3 200 $,2009,,Սև,,Սեդան,,Ձախ,,1.6,Բենզին,,,99999 կմ,Մեխանիկական,
Volkswagen, Տեղադրված է՝  20.12.2018, ID: 1940170,Golf ,3 300 $,2000,"15""",Արծաթագույն,4,Հետչբեք,105,Ձախ,4,1.6 S.R Shtap !,Գազ,1.6,Սև,173500 կմ,Ավտոմատ,Առջևի
VAZ(Lada), Տեղադրված է՝  20.12.2018, ID: 1940047,2114 ,3 700 $,2012,,Այլ գույն,,Հետչբեք,,Ձախ,,,Գազ,,,98000 կմ,Մեխանիկական,
Porsche, Տեղադրված է՝  20.12.2018, ID: 1939611,Cayenne ,8 300 $,2004,,Մոխրագույն,,Ամենագնաց,,Ձախ,,3.2 mator,Գազ,,,137000 կմ,Ավտոմատ,
Volkswagen, Տեղադրված է՝  20.12.2018, ID: 1939542,Passat ,3 800 $,2004,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,119000 կմ,Ավտոմատ,
VAZ(Lada), Տեղադրված է՝  20.12.2018, ID: 1939533,2110 ,2 800 $,2005,,Մոխրագույն,,Սեդան,,Ձախ,,,Բենզին,,,85000 կմ,Մեխանիկական,
Volkswagen, Տեղադրված է՝  20.12.2018, ID: 1939511,Tiguan ,7 800 $,2011,,Սև,,Ամենագնաց,,Ձախ,,2.0 4X4,Բենզին,,,104000 կմ,Ավտոմատ,
VAZ(Lada), Տեղադրված է՝  20.12.2018, ID: 1939447,2107 ,1 100 $,2005,,Կապույտ,,Սեդան,,Ձախ,,1.6 prastoy,Գազ,,,83999 կմ,Մեխանիկական,
Porsche, Տեղադրված է՝  20.12.2018, ID: 1939432,Panamera ,31 000 $,2010,,Սպիտակ,,Հետչբեք,,Ձախ,,,Բենզին,,,78000 մղոն,Ավտոմատ,
Volkswagen, Տեղադրված է՝  20.12.2018, ID: 1939371,Passat ,6 000 $,2005,,Սպիտակ,4,Սեդան,200,Ձախ,4,,Բենզին,2.0,Սև,199000 կմ,Ավտոմատ,
VAZ(Lada), Տեղադրված է՝  20.12.2018, ID: 1939350,2121 ,8 700 $,2018,,Սև,,Ամենագնաց,,Ձախ,,Urban,Բենզին,,,500 կմ,Մեխանիկական,
VAZ(Lada), Տեղադրված է՝  20.12.2018, ID: 1939330,2114 ,1 590 $,2006,,Սև,,Հետչբեք,,Ձախ,,,Բենզին,,,280000 կմ,Մեխանիկական,
Volkswagen, Տեղադրված է՝  20.12.2018, ID: 1939302,Touareg ,16 500 $,2005,,Սև,,Ունիվերսալ,,Ձախ,,4.2,Բենզին,,,195420 կմ,Ավտոմատ,
VAZ(Lada), Տեղադրված է՝  20.12.2018, ID: 1939040,2114 ,2 500 $,2004,,Մոխրագույն,,Հետչբեք,,Ձախ,,,Բենզին,,,110000 կմ,Մեխանիկական,
VAZ(Lada), Տեղադրված է՝  20.12.2018, ID: 1939038,2114 ,4 000 $,2013,,Սպիտակ,,Հետչբեք,,Ձախ,,Lada Samara 2114,Բենզին,,,80000 կմ,Մեխանիկական,
VAZ(Lada), Տեղադրված է՝  19.12.2018, ID: 1938986,2113 ,2 600 $,2005,"13""",Սև,2,Հետչբեք,77,Ձախ,4,,Բենզին,1.5,Սև,160000 կմ,Մեխանիկական,Առջևի
VAZ(Lada), Տեղադրված է՝  19.12.2018, ID: 1938981,2105 ,1 500 $,2001,,Սպիտակ,,Սեդան,,Ձախ,,,Գազ,,,87000 կմ,Մեխանիկական,
Suzuki, Տեղադրված է՝  19.12.2018, ID: 1938965,SX 4 ,5 700 $,2008,"16""",Մոխրագույն,4,Հետչբեք,143,Ձախ,4,4X4 AWD,Բենզին,2.0,Սև,105000 մղոն,Ավտոմատ,Լիաքարշակ
Volkswagen, Տեղադրված է՝  19.12.2018, ID: 1938945,Golf ,3 500 $,2003,,Սպիտակ,4,Հետչբեք,115,Ձախ,5,2.0,Գազ,2.0,,176000 կմ,Ավտոմատ,
Porsche, Տեղադրված է՝  19.12.2018, ID: 1938893,Cayenne ,14 200 $,2007,"20""",Սև,4,Ունիվերսալ,450,Ձախ,8,,Բենզին,4.5,Սև,163000 կմ,Ավտոմատ,Լիաքարշակ
Suzuki, Տեղադրված է՝  19.12.2018, ID: 1938890,SX 4 ,5 500 $,2009,,Կապույտ,4,Հետչբեք,,Ձախ,,,Բենզին,2.0,,80000 մղոն,Ավտոմատ,
Suzuki, Տեղադրված է՝  19.12.2018, ID: 1938849,Kizashi ,6 700 $,2011,,Մոխրագույն,,Սեդան,,Ձախ,,2.4 i,Բենզին,,,68000 մղոն,Ավտոմատ,
Suzuki, Տեղադրված է՝  19.12.2018, ID: 1938845,Kizashi ,6 700 $,2011,,Արծաթագույն,,Սեդան,,Ձախ,,2.4 i,Բենզին,,,68000 մղոն,Ավտոմատ,
VAZ(Lada), Տեղադրված է՝  19.12.2018, ID: 1938832,2106 ,2 000 $,2000,,Սպիտակ,,Սեդան,,Ձախ,,Vaz 2106,Գազ,,,100000 կմ,Մեխանիկական,
VAZ(Lada), Տեղադրված է՝  19.12.2018, ID: 1938806,2106 ,2 000 $,2000,"13""",Սպիտակ,4,Սեդան,77,Ձախ,1,Vaz 2106,Գազ,1.6,Սև,100000 կմ,Մեխանիկական,Ետևի
VAZ(Lada), Տեղադրված է՝  19.12.2018, ID: 1938805,2106 ,2 000 $,2000,"13""",Սպիտակ,4,Սեդան,77,Ձախ,1,Vaz 2106,Գազ,1.6,Սև,100000 կմ,Մեխանիկական,Ետևի
Suzuki, Տեղադրված է՝  19.12.2018, ID: 1938783,SX 4 ,4 500 $,2007,"16""",Կապույտ,4,Հետչբեք,,Ձախ,,2,Բենզին,2.0,Սև,186000 կմ,Ավտոմատ,Լիաքարշակ
Suzuki, Տեղադրված է՝  19.12.2018, ID: 1938782,SX 4 ,4 500 $,2007,"16""",Կապույտ,4,Հետչբեք,,Ձախ,,2,Բենզին,2.0,Սև,186000 կմ,Ավտոմատ,Լիաքարշակ
Suzuki, Տեղադրված է՝  19.12.2018, ID: 1938781,SX 4 ,4 500 $,2007,"16""",Կապույտ,4,Հետչբեք,,Ձախ,,2,Բենզին,2.0,Սև,186000 կմ,Ավտոմատ,Լիաքարշակ
VAZ(Lada), Տեղադրված է՝  19.12.2018, ID: 1938771,2110 ,2 700 $,2005,,Կապույտ,,Սեդան,,Ձախ,,,Բենզին,,,80 կմ,Մեխանիկական,
Volkswagen, Տեղադրված է՝  19.12.2018, ID: 1938731,Jetta ,7 200 $,2011,,Սպիտակ,,Սեդան,,Ձախ,,SE,Բենզին,,,98000 կմ,Ավտոմատ,
Porsche, Տեղադրված է՝  19.12.2018, ID: 1938692,Cayenne ,15 500 $,2009,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Բենզին,,,100000 կմ,Ավտոմատ,
VAZ(Lada), Տեղադրված է՝  19.12.2018, ID: 1938640,2107 ,1 400 $,2005,,Կարմիր,,Սեդան,,Ձախ,,21 07,Բենզին,,,2568 կմ,Մեխանիկական,
VAZ(Lada), Տեղադրված է՝  19.12.2018, ID: 1938446,2121 ,7 300 $,2016,"15""",Սպիտակ,2,Կուպե,099 999 330,Ձախ,4,099 999 330,Բենզին,1.7,Սև,23000 կմ,Մեխանիկական,Լիաքարշակ
VAZ(Lada), Տեղադրված է՝  19.12.2018, ID: 1938367,2114 ,3 700 $,2012,,Սև,,Հետչբեք,,Ձախ,,,Բենզին,,,111 կմ,Մեխանիկական,
VAZ(Lada), Տեղադրված է՝  19.12.2018, ID: 1938157,2170 Priora ,3 500 $,2009,,Սպիտակ,,Սեդան,,Ձախ,,,Գազ,,,127000 կմ,Մեխանիկական,
Porsche, Տեղադրված է՝  19.12.2018, ID: 1938127,Cayenne ,7 500 $,2004,,Մոխրագույն,,Ունիվերսալ,,Ձախ,,,Բենզին,,,220000 կմ,Ավտոմատ,
Suzuki, Տեղադրված է՝  19.12.2018, ID: 1938110,Kizashi ,5 300 $,2009,,Երկնագույն,,Սեդան,,Ձախ,,2.4լ 2wd,Բենզին,,,102000 մղոն,Ավտոմատ,
VAZ(Lada), Տեղադրված է՝  19.12.2018, ID: 1938079,2114 ,2 888 $,2008,,Սև,,Սեդան,,Ձախ,,Gaz,Գազ,,,290000 կմ,Մեխանիկական,
Volkswagen, Տեղադրված է՝  19.12.2018, ID: 1937988,LT ,17 200 $,2006,,Դեղին,,Ֆուրգոն,,Ձախ,,,Դիզել,,,120000 կմ,Մեխանիկական,
Volkswagen, Տեղադրված է՝  19.12.2018, ID: 1937936,Jetta ,5 500 $,2006,,Արծաթագույն,,Սեդան,,Ձախ,,,Գազ,,,170000 կմ,Ավտոմատ,
Volkswagen, Տեղադրված է՝  19.12.2018, ID: 1937915,Passat ,2 500 $,2001,,Արծաթագույն,,Սեդան,,Ձախ,,Full,Բենզին,,,10 կմ,Ավտոմատ,
VAZ(Lada), Տեղադրված է՝  19.12.2018, ID: 1937889,21099 ,2 500 $,2004,,Արծաթագույն,,Սեդան,,Ձախ,,,Գազ,,,280000 կմ,Մեխանիկական,
VAZ(Lada), Տեղադրված է՝  19.12.2018, ID: 1937888,21099 ,2 500 $,2004,,Արծաթագույն,,Սեդան,,Ձախ,,,Գազ,,,280000 կմ,Մեխանիկական,
VAZ(Lada), Տեղադրված է՝  19.12.2018, ID: 1937841,2107 ,2 800 $,2011,,Մոխրագույն,,Սեդան,,Ձախ,,,Գազ,,,80000 կմ,Մեխանիկական,
Volkswagen, Տեղադրված է՝  19.12.2018, ID: 1937824,Caddy ,5 000 $,2008,,Սպիտակ,,Ունիվերսալ,,Ձախ,,Maxi,Բենզին,,,328000 կմ,Մեխանիկական,
VAZ(Lada), Տեղադրված է՝  19.12.2018, ID: 1937737,2121 ,4 400 $,2010,,Սպիտակ,,Հետչբեք,,Ձախ,,SHAT SHTAP,Բենզին,,,94000 կմ,Մեխանիկական,
Volkswagen, Տեղադրված է՝  19.12.2018, ID: 1937631,Polo ,4 500 $,2012,,Սպիտակ,,Հետչբեք,,Ձախ,,,Բենզին,,,186000 կմ,Մեխանիկական,
VAZ(Lada), Տեղադրված է՝  19.12.2018, ID: 1937608,2114 ,2 500 $,2007,,Մոխրագույն,,Հետչբեք,,Ձախ,,,Գազ,,,300000 կմ,Մեխանիկական,
VAZ(Lada), Տեղադրված է՝  19.12.2018, ID: 1937462,2107 ,2 500 $,2010,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,91000 կմ,Մեխանիկական,
Suzuki, Տեղադրված է՝  19.12.2018, ID: 1937421,SX 4 ,4 800 $,2010,,Մոխրագույն,,Հետչբեք,,Ձախ,,2 lit,Բենզին,,,150000 կմ,Ավտոմատ,
Porsche, Տեղադրված է՝  18.12.2018, ID: 1937385,Cayenne ,15 300 $,2007,,Սև,,Ամենագնաց,,Ձախ,,4.8,Բենզին,,,93000 կմ,Ավտոմատ,
Porsche, Տեղադրված է՝  18.12.2018, ID: 1937381,Cayenne ,13 800 $,2007,,Սև,,Ամենագնաց,,Ձախ,,4.8,Բենզին,,,150000 կմ,Ավտոմատ,
VAZ(Lada), Տեղադրված է՝  18.12.2018, ID: 1937355,2106 ,1 200 000 ֏,2003,,Կապույտ,,Սեդան,,Ձախ,,,Բենզին,,,99000 կմ,Մեխանիկական,
VAZ(Lada), Տեղադրված է՝  18.12.2018, ID: 1937326,2114 ,3 800 $,2011,,Սպիտակ,,Հետչբեք,,Ձախ,,211440 SAMARA,Բենզին,,,140000 կմ,Մեխանիկական,
Volkswagen, Տեղադրված է՝  18.12.2018, ID: 1937304,New Beetle ,6 800 $,2009,"16""",Սպիտակ,,Հետչբեք,115,Ձախ,4,Japan,Բենզին,2.0,Սև,100000 կմ,Ավտոմատ,Առջևի
Volvo, Տեղադրված է՝  18.12.2018, ID: 1937299,S60 ,2 500 $,2001,,Կապույտ,,Սեդան,,Ձախ,,2.4turbo,Բենզին,,,110000 կմ,Ավտոմատ,
VAZ(Lada), Տեղադրված է՝  18.12.2018, ID: 1937177,2121 ,4 100 $,2007,,Սպիտակ,,Ունիվերսալ,,Ձախ,,Niva,Գազ,,,112000 կմ,Մեխանիկական,
Porsche, Տեղադրված է՝  18.12.2018, ID: 1937135,Cayenne ,12 000 $,2006,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,75000 կմ,Ավտոմատ,
Volkswagen, Տեղադրված է՝  18.12.2018, ID: 1936861,Touareg ,8 000 $,2005,,Սև,,Ամենագնաց,,Ձախ,,4.2,Բենզին,,,160000 կմ,Ավտոմատ,
VAZ(Lada), Տեղադրված է՝  18.12.2018, ID: 1936846,2114 ,2 800 $,2011,,Սև,,Հետչբեք,,Աջ,,,Բենզին,,,180000 կմ,Մեխանիկական,
VAZ(Lada), Տեղադրված է՝  18.12.2018, ID: 1936825,2107 ,2 700 $,2008,,Սև,,Սեդան,,Ձախ,,07,Բենզին,,,62000 կմ,Մեխանիկական,
Volkswagen, Տեղադրված է՝  18.12.2018, ID: 1936756,Jetta ,2 700 $,2003,,Կարմիր,4,Սեդան,,Ձախ,,"ԳԱԶԻ ԲԱԼՈՆ 1,6,ԻԺԵԿՏՈՐ",Գազ,2.0,,155000 մղոն,Ավտոմատ,
Volkswagen, Տեղադրված է՝  18.12.2018, ID: 1936707,Golf ,800 000 ֏,2002,,Արծաթագույն,,Հետչբեք,,Ձախ,,4 2.0,Գազ,,,200000 կմ,Ավտոմատ,
VAZ(Lada), Տեղադրված է՝  18.12.2018, ID: 1936663,2107 ,1 800 $,2007,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,317000 կմ,Մեխանիկական,
Suzuki, Տեղադրված է՝  18.12.2018, ID: 1936607,Kizashi ,6 600 $,2011,,Արծաթագույն,4,Սեդան,,Ձախ,,"ՇՏԱՊ,Նոր է բերված Ամերիկա",Բենզին,2.4,,68000 մղոն,Ավտոմատ,
Volkswagen, Տեղադրված է՝  18.12.2018, ID: 1936600,Jetta ,7 200 $,2011,,Մոխրագույն,,Սեդան,,Ձախ,,,Գազ,,,130000 կմ,Ավտոմատ,
Volkswagen, Տեղադրված է՝  18.12.2018, ID: 1936599,Jetta ,7 200 $,2011,,Մոխրագույն,,Սեդան,,Ձախ,,,Գազ,,,130000 կմ,Ավտոմատ,
Suzuki, Տեղադրված է՝  18.12.2018, ID: 1936340,SX 4 ,4 700 $,2006,,Կարմիր,5,Հետչբեք,,Ձախ,,,Բենզին,,Սև,121000 մղոն,Ավտոմատ,Լիաքարշակ
Volkswagen, Տեղադրված է՝  18.12.2018, ID: 1936117,Passat ,9 300 $,2012,"17""",Սև,4,Սեդան,175,Ձախ,5,FULL 11.2011,Բենզին,2.5,Բեժ,91000 կմ,Ավտոմատ,Առջևի
VAZ(Lada), Տեղադրված է՝  18.12.2018, ID: 1936072,2107 ,2 100 $,2003,,Կանաչ,,Սեդան,,Ձախ,,,Գազ,,,57000 կմ,Մեխանիկական,
Porsche, Տեղադրված է՝  18.12.2018, ID: 1936033,Cayenne ,7 999 $,2005,,Մոխրագույն,,Ամենագնաց,,Ձախ,,,Բենզին,,,72000 կմ,Ավտոմատ,
Porsche, Տեղադրված է՝  18.12.2018, ID: 1935919,Cayenne ,26 000 $,2010,"21""",Սպիտակ,4,Ամենագնաց,400,Ձախ,8,4.8 S. SPORT,Բենզին,4.8,Սև,98000 կմ,Ավտոմատ,Լիաքարշակ
Peugeot, Տեղադրված է՝  18.12.2018, ID: 1935884,Այլ/Օther ,2 900 $,2001,"15""",Արծաթագույն,3,Կաբրիոլետ / Ռոդսթեր,,Ձախ,4,,Բենզին,1.6,Կարմիր,114000 կմ,Ավտոմատ,Առջևի
VAZ(Lada), Տեղադրված է՝  18.12.2018, ID: 1935823,2170 Priora ,3 500 $,2012,"14""",Սպիտակ,5,Սեդան,98,Ձախ,5,SPORTAYIN KAMPLEKTACIA,Բենզին,1.6,Մոխրագույն,90000 կմ,Մեխանիկական,Առջևի
VAZ(Lada), Տեղադրված է՝  18.12.2018, ID: 1935822,2170 Priora ,4 100 $,2010,,Սև,,Սեդան,,Ձախ,,,Գազ,,,120000 կմ,Մեխանիկական,
