brand,date,id_val,model,price,year,Անվահեծերը,Գույնը,Դռների քանակը,Թափքը,Ձիաուժը,Ղեկը,Մխոցների քանակը,Մոդիֆիկացիան,Շարժիչը,Շարժիչի ծավալը,Սրահի գույնը,Վազքը,Փոխանցման տուփը,Քարշակը
Volkswagen, Տեղադրված է՝  17.01.2019, ID: 1969715,Jetta ,5 000 $,2006,,Արծաթագույն,,Սեդան,,Ձախ,,,Գազ,,,170000 կմ,Ավտոմատ,
Suzuki, Տեղադրված է՝  17.01.2019, ID: 1969712,SX 4 ,4 300 $,2006,,Սպիտակ,,Սեդան,,Ձախ,,Awd,Բենզին,,,170000 կմ,Ավտոմատ,
Volkswagen, Տեղադրված է՝  17.01.2019, ID: 1969632,New Beetle ,2 200 $,2003,,Արծաթագույն,,Կուպե,,Աջ,,,Գազ,,,160000 կմ,Ավտոմատ,
Suzuki, Տեղադրված է՝  17.01.2019, ID: 1969594,SX 4 ,4 600 $,2008,,Մոխրագույն,,Սեդան,,Ձախ,,SPORT,Բենզին,,,165000 կմ,Ավտոմատ,
Volkswagen, Տեղադրված է՝  17.01.2019, ID: 1969569,Jetta ,4 300 $,2008,,Սև,,Սեդան,,Ձախ,,"2,5benzin",Բենզին,,,127000 կմ,Ավտոմատ,
Volkswagen, Տեղադրված է՝  17.01.2019, ID: 1969564,Passat ,4 900 $,2006,,Սպիտակ,,Սեդան,,Ձախ,,2.0 FSI Turbo,Բենզին,,,212000 կմ,Ավտոմատ,
Porsche, Տեղադրված է՝  17.01.2019, ID: 1969547,Cayenne ,25 000 $,2011,"21""",Սպիտակ,4,Ամենագնաց,400,Ձախ,8,4.8.S,Բենզին,4.8,Սև,98000 կմ,Ավտոմատ,Լիաքարշակ
VAZ(Lada), Տեղադրված է՝  17.01.2019, ID: 1969522,2121 ,9 200 $,2019,,Սև,,Ամենագնաց,,Ձախ,,URBAN,Բենզին,,,500 կմ,Մեխանիկական,
Porsche, Տեղադրված է՝  17.01.2019, ID: 1969453,Panamera ,40 000 $,2011,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,25000 կմ,Ավտոմատ,
VAZ(Lada), Տեղադրված է՝  17.01.2019, ID: 1969447,2170 Priora ,3 700 $,2011,"14""",Սև,4,Սեդան,98,Ձախ,1,...,Բենզին,,Սև,128000 կմ,Մեխանիկական,Առջևի
VAZ(Lada), Տեղադրված է՝  17.01.2019, ID: 1969442,2170 Priora ,5 400 $,2014,"16""",Սև,4,Սեդան,106,Ձախ,4,SE,Բենզին,1.6,Սև,33000 կմ,Մեխանիկական,Առջևի
VAZ(Lada), Տեղադրված է՝  17.01.2019, ID: 1969391,2107 ,2 200 $,2005,,Բալագույն,,Սեդան,,Ձախ,,,Գազ,,,35000 կմ,Մեխանիկական,
VAZ(Lada), Տեղադրված է՝  17.01.2019, ID: 1969390,2107 ,2 200 $,2005,,Բալագույն,,Սեդան,,Ձախ,,,Գազ,,,35000 կմ,Մեխանիկական,
Porsche, Տեղադրված է՝  17.01.2019, ID: 1969376,Cayenne ,25 500 €,2011,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,140 կմ,Ավտոմատ,
VAZ(Lada), Տեղադրված է՝  16.01.2019, ID: 1969301,21099 ,500 000 ֏,2006,,Կապույտ,,Սեդան,,Ձախ,,,Բենզին,,,150000 կմ,Մեխանիկական,
VAZ(Lada), Տեղադրված է՝  16.01.2019, ID: 1969293,2115 ,1 400 $,2006,"13""",Մոխրագույն,,Սեդան,,Ձախ,,,Բենզին,1.5,Սև,170000 կմ,Մեխանիկական,
VAZ(Lada), Տեղադրված է՝  16.01.2019, ID: 1969243,2121 ,2 500 $,2005,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Գազ,,,190000 կմ,Մեխանիկական,
Porsche, Տեղադրված է՝  16.01.2019, ID: 1969186,Cayenne ,9 200 $,2004,"17""",Սպիտակ,5,Ամենագնաց,,Ձախ,8,"Japan dzax xek,4x4",Բենզին,4.5,Բեժ,128000 կմ,Ավտոմատ,Լիաքարշակ
VAZ(Lada), Տեղադրված է՝  16.01.2019, ID: 1969128,2104 ,2 700 $,2010,,Ոսկեգույն,,Սեդան,,Ձախ,,Vaz 2104 2010,Բենզին,,,117000 կմ,Մեխանիկական,
VAZ(Lada), Տեղադրված է՝  16.01.2019, ID: 1969016,2114 ,2 400 $,2008,,Արծաթագույն,,Հետչբեք,,Ձախ,,,Գազ,,,170000 կմ,Մեխանիկական,
