brand,date,id_val,model,price,year,Անվահեծերը,Գույնը,Դռների քանակը,Թափքը,Ձիաուժը,Ղեկը,Մխոցների քանակը,Մոդիֆիկացիան,Շարժիչը,Շարժիչի ծավալը,Սրահի գույնը,Վազքը,Փոխանցման տուփը,Քարշակը
BMW, Տեղադրված է՝  20.01.2019, ID: 1974521,525 ,6 600 $,2006,,Մոխրագույն,,Սեդան,,Ձախ,,2.5,Բենզին,,,173000 մղոն,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  20.01.2019, ID: 1974520,320 ,6 500 $,2001,,Սև,,Սեդան,,Ձախ,,full,Բենզին,,,87356 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  20.01.2019, ID: 1974517,X3 ,6 800 $,2004,,Սպիտակ,,Ունիվերսալ,,Ձախ,,3.0i,Բենզին,,,178000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  20.01.2019, ID: 1974514,Camry ,12 500 $,2014,,Սպիտակ,,Սեդան,,Ձախ,,Le,Բենզին,,,34000 մղոն,Ավտոմատ,
BMW, Տեղադրված է՝  20.01.2019, ID: 1974510,328 ,4 800 $,2008,,Մոխրագույն,,Սեդան,,Ձախ,,NOR BERAC,Բենզին,,,128000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  20.01.2019, ID: 1974508,Prius ,5 750 $,2007,,Ոսկեգույն,,Հետչբեք,,Ձախ,,hybrid,Հիբրիդ,,,115000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  20.01.2019, ID: 1974507,Tiida ,3 000 $,2004,,Սպիտակ,,Հետչբեք,,Աջ,,,Բենզին,,,108000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  20.01.2019, ID: 1974494,Tiida ,3 800 $,2007,,Արծաթագույն,,Հետչբեք,,Աջ,,,Գազ,,,151000 կմ,Վարիատոր,
Hyundai, Տեղադրված է՝  20.01.2019, ID: 1974492,Sonata ,6 999 $,2014,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,71000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  20.01.2019, ID: 1974490,E 240 ,6 400 $,2002,,Սպիտակ,,Սեդան,,Ձախ,,JAPONAKAN DZAX XEK,Բենզին,,,109000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  20.01.2019, ID: 1974488,S 500 ,6 500 $,2002,,Սպիտակ,,Սեդան,,Ձախ,,Long,Բենզին,,,93726 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  20.01.2019, ID: 1974481,C 200 ,5 400 $,2000,,Սպիտակ,,Սեդան,,Ձախ,,"Gaz 1,4 ljektor",Գազ,,,158000 կմ,Ավտոմատ,
Hyundai, Տեղադրված է՝  20.01.2019, ID: 1974480,Sonata ,8 300 $,2011,,Սպիտակ,,Սեդան,,Ձախ,,2'4 GDI,Բենզին,,,107000 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  20.01.2019, ID: 1974479,320 ,3 700 $,2001,,Արծաթագույն,,Սեդան,,Ձախ,6,,Գազ,2.2,,200000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  20.01.2019, ID: 1974478,Camry ,12 500 $,2015,,Մոխրագույն,,Սեդան,,Ձախ,,Rr1 shtap gerazanc vichak,Բենզին,,,98000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  20.01.2019, ID: 1974475,Land Cruiser 200 ,71 000 $,2018,,Սև,,Ամենագնաց,,Ձախ,,4.6L,Բենզին,,Սև,7300 կմ,Ավտոմատ,Լիաքարշակ
Nissan, Տեղադրված է՝  20.01.2019, ID: 1974456,Teana ,3 500 $,2006,,Սպիտակ,,Սեդան,,Ձախ,,TARM ANTERI.GM.FULL,Բենզին,,,101000 կմ,Ավտոմատ,
Hyundai, Տեղադրված է՝  20.01.2019, ID: 1974455,Elantra ,7 800 $,2013,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,55000 մղոն,Ավտոմատ,
Nissan, Տեղադրված է՝  20.01.2019, ID: 1974454,X-Trail ,3 700 $,2003,,Սև,,Ամենագնաց,,Ձախ,,Nor bervac,Բենզին,,,92000 կմ,Ավտոմատ,
Hyundai, Տեղադրված է՝  20.01.2019, ID: 1974448,Elantra ,6 900 $,2012,,Սև,,Սեդան,,Ձախ,,LIMITED,Բենզին,,,112000 կմ,Ավտոմատ,
Hyundai, Տեղադրված է՝  20.01.2019, ID: 1974443,Sonata ,12 800 $,2016,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,54500 մղոն,Ավտոմատ,
Hyundai, Տեղադրված է՝  20.01.2019, ID: 1974442,Sonata ,4 700 $,2006,,Սև,,Սեդան,,Ձախ,,2.0 benzin,Բենզին,,,118000 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  20.01.2019, ID: 1974440,320 ,5 000 $,2003,,Սպիտակ,,Սեդան,,Ձախ,,,Գազ,,,202000 կմ,Ավտոմատ,
Hyundai, Տեղադրված է՝  20.01.2019, ID: 1974437,Sonata ,6 000 $,2011,,Սև,,Սեդան,,Ձախ,,FULL,Բենզին,2.4,Սև,59000 մղոն,Ավտոմատ,Առջևի
Mercedes-Benz, Տեղադրված է՝  20.01.2019, ID: 1974436,C 320 ,4 300 $,2000,,Արծաթագույն,,Սեդան,,Ձախ,,C 320 AMG,Գազ,,,218000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  20.01.2019, ID: 1974432,E 320 ,6 200 $,2000,,Սպիտակ,,Սեդան,,Ձախ,,spitak sev salon gazov,Գազ,,,185000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  20.01.2019, ID: 1974431,E 320 ,5 600 $,2000,"16""",Սև,5,Սեդան,224,Ձախ,6,,Գազ,3.2,Սև,212000 կմ,Ավտոմատ,Ետևի
Mercedes-Benz, Տեղադրված է՝  20.01.2019, ID: 1974430,E 350 ,8 200 $,2008,,Սև,,Սեդան,,Ձախ,,"sev salon, gaz 2 noc",Գազ,,,153000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  20.01.2019, ID: 1974429,E 320 ,7 300 $,2002,"16""",Սպիտակ,5,Սեդան,224,Ձախ,6,AVANTGARDE,Բենզին,3.2,Սև,157000 կմ,Ավտոմատ,Ետևի
Toyota, Տեղադրված է՝  20.01.2019, ID: 1974428,Camry ,33 800 $,2018,"18""",Սպիտակ,4,Սեդան,181,Ձախ,4,FULL,Բենզին,2.5,Սև,4800 կմ,Կիսաավտոմատ,Առջևի
BMW, Տեղադրված է՝  20.01.2019, ID: 1974426,325 ,4 800 $,2003,"16""",Արծաթագույն,4,Սեդան,192,Ձախ,6,,Գազ,2.5,Մոխրագույն,206000 մղոն,Ավտոմատ,Ետևի
Toyota, Տեղադրված է՝  20.01.2019, ID: 1974423,Camry ,11 000 $,2013,,Մոխրագույն,,Սեդան,,Ձախ,,,Բենզին,,,63000 մղոն,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  20.01.2019, ID: 1974421,G 500 ,35 600 $,2004,,Սև,,Ամենագնաց,,Ձախ,,JAPAN ! zavodskoy !,Բենզին,,,109000 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  20.01.2019, ID: 1974419,X6 ,16 500 $,2008,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,169000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  20.01.2019, ID: 1974416,GL 63 AMG ,40 000 $,2014,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,97000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  20.01.2019, ID: 1974415,E 320 ,6 200 $,2000,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,96000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  20.01.2019, ID: 1974412,A 170 ,3 400 $,2005,"15""",Ոսկեգույն,,Հետչբեք,,Ձախ,4,Japon A 170,Բենզին,1.7,Մոխրագույն,53000 կմ,Ավտոմատ,Առջևի
Nissan, Տեղադրված է՝  20.01.2019, ID: 1974411,Note ,3 600 $,2005,,Սպիտակ,,Սեդան,,Աջ,,Rider autech,Գազ,,,130000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  20.01.2019, ID: 1974410,Teana ,3 200 $,2003,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,97000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  20.01.2019, ID: 1974407,E 230 ,3 200 $,2000,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,97000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  20.01.2019, ID: 1974405,E 320 ,6 800 $,2003,,Մոխրագույն,5,Սեդան,,Ձախ,,,Բենզին,2.6,Մոխրագույն,73000 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  20.01.2019, ID: 1974404,320 ,5 800 $,2007,"16""",Սև,,Սեդան,,Ձախ,4,Japon e90,Բենզին,2.0,Մոխրագույն,119000 կմ,Ավտոմատ,Ետևի
Mercedes-Benz, Տեղադրված է՝  20.01.2019, ID: 1974403,C 180 ,3 200 $,2000,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,97000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  20.01.2019, ID: 1974401,Tiida ,3 200 $,2004,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,97000 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  20.01.2019, ID: 1974400,X5 ,7 200 $,2005,,Սպիտակ,,Ամենագնաց,,Ձախ,,4.4,Բենզին,,,202000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  20.01.2019, ID: 1974399,Camry ,6 300 $,2010,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,105000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  20.01.2019, ID: 1974398,ML 430 ,4 200 $,2000,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,172000 մղոն,Ավտոմատ,
Nissan, Տեղադրված է՝  20.01.2019, ID: 1974396,Teana ,3 200 $,2003,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,79000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  20.01.2019, ID: 1974395,E 200 ,16 800 $,2013,,Սև,,Սեդան,,Ձախ,,GOCARANAIN GAZ BNAKAN,Բենզին,,,138000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  20.01.2019, ID: 1974394,A 200 ,3 800 $,2005,"16""",Արծաթագույն,5,Հետչբեք,,Ձախ,,,Բենզին,2.0,Սև,81000 կմ,Ավտոմատ,Առջևի
Toyota, Տեղադրված է՝  20.01.2019, ID: 1974391,Camry ,8 000 $,2010,"17""",Արծաթագույն,4,Սեդան,171,Ձախ,4,2.5 le,Բենզին,2.5,Մոխրագույն,99000 մղոն,Կիսաավտոմատ,Առջևի
BMW, Տեղադրված է՝  20.01.2019, ID: 1974389,325 ,5 400 $,2004,,Մոխրագույն,,Սեդան,193,Ձախ,,,Գազ,2.5,,27000 կմ,Ավտոմատ,
