brand,date,id_val,model,price,year,Անվահեծերը,Գույնը,Դռների քանակը,Թափքը,Ձիաուժը,Ղեկը,Մխոցների քանակը,Մոդիֆիկացիան,Շարժիչը,Շարժիչի ծավալը,Սրահի գույնը,Վազքը,Փոխանցման տուփը,Քարշակը
Mercedes-Benz, Տեղադրված է՝  24.10.2018, ID: 1858318,ML 320 ,8 200 $,2002,,Սպիտակ,,Ամենագնաց,218,Ձախ,,,Գազ,3.2,Սև,110000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  24.10.2018, ID: 1858305,Camry ,9 550 $,2011,,Սպիտակ,,Սեդան,,Ձախ,,SE SPORT... KOW SALON...,Բենզին,,,120000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  24.10.2018, ID: 1858302,Tiida ,3 500 $,2006,"15""",Սպիտակ,5,Հետչբեք,109,Աջ,4,,Բենզին,1.5,Բեժ,149000 կմ,Ավտոմատ,Առջևի
Mercedes-Benz, Տեղադրված է՝  24.10.2018, ID: 1858295,E 350 ,8 200 $,2007,,Սև,,Սեդան,,Ձախ,,W 211 restyling(z),Բենզին,,Սև,145000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  24.10.2018, ID: 1858294,Camry ,12 000 $,2014,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,59000 կմ,Կիսաավտոմատ,
Mercedes-Benz, Տեղադրված է՝  24.10.2018, ID: 1858292,S 350 ,7 300 $,2004,"17""",Արծաթագույն,4,Սեդան,245,Ձախ,6,,Բենզին,3.5,Սև,133000 կմ,Ավտոմատ,Ետևի
Mercedes-Benz, Տեղադրված է՝  24.10.2018, ID: 1858291,A 170 ,4 850 $,2009,,Սպիտակ,,Հետչբեք,,Ձախ,,,Բենզին,,,78000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  24.10.2018, ID: 1858290,Tiida ,3 650 $,2007,,Արծաթագույն,,Հետչբեք,,Ձախ,,,Բենզին,,,80000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  24.10.2018, ID: 1858287,E 320 ,6 200 $,2004,,Ոսկեգույն,,Սեդան,,Ձախ,,,Բենզին,,,109100 մղոն,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  24.10.2018, ID: 1858283,E 320 ,4 995 $,2000,,Սև,,Սեդան,,Ձախ,,,Գազ,,,310000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  24.10.2018, ID: 1858280,E 320 ,7 500 $,2003,,Սև,,Սեդան,,Ձախ,,JAPAN ԳՈՐԾ.ՁԱԽ,Բենզին,,,101000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  24.10.2018, ID: 1858279,Fuga ,5 500 $,2004,,Սև,,Սեդան,,Աջ,,250GT,Գազ,,,106000 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  24.10.2018, ID: 1858272,323 ,4 700 $,2000,,Արծաթագույն,,Սեդան,,Ձախ,,M paket,Բենզին,,,150000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  24.10.2018, ID: 1858256,Teana ,3 200 $,2004,,Արծաթագույն,,Սեդան,,Ձախ,,,Գազ,,,180000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  24.10.2018, ID: 1858244,4-Runner ,9 700 $,2003,,Արծաթագույն,,Ամենագնաց,,Ձախ,,Limited,Բենզին,,,147000 մղոն,Ավտոմատ,
Toyota, Տեղադրված է՝  24.10.2018, ID: 1858241,FJ Cruiser ,22 500 $,2007,,Կապույտ,,Ամենագնաց,,Ձախ,,TRD mexanikakan,Գազ,,,93000 մղոն,Մեխանիկական,
Mercedes-Benz, Տեղադրված է՝  24.10.2018, ID: 1858240,Sprinter ,8 300 $,2000,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,2.2 311,Դիզել,,,340000 կմ,Մեխանիկական,
Toyota, Տեղադրված է՝  24.10.2018, ID: 1858236,Land Cruiser Prado ,23 800 $,2011,,Սև,,Ամենագնաց,,Ձախ,,Shtap 2.7vvti,Գազ,,,98000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  24.10.2018, ID: 1858232,Tiida ,3 900 $,2009,"15""",Սպիտակ,,Սեդան,,Ձախ,,(Ղեկը Ձախ) 2009 Nissan Tiida,Բենզին,1.5,Սև,87000 կմ,Ավտոմատ,Առջևի
Mercedes-Benz, Տեղադրված է՝  24.10.2018, ID: 1858231,B 170 ,6 500 $,2009,,Սպիտակ,,Հետչբեք,,Ձախ,,RESTAYLING JAPAN,Բենզին,,,56400 կմ,Վարիատոր,
Toyota, Տեղադրված է՝  24.10.2018, ID: 1858230,4-Runner ,10 800 $,2005,,Արծաթագույն,,Ամենագնաց,,Ձախ,,Limited texas,Բենզին,,,137000 մղոն,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  24.10.2018, ID: 1858228,C 180 ,25 800 $,2014,,Սպիտակ,,Սեդան,,Ձախ,,W205 AMG,Բենզին,,,56000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  24.10.2018, ID: 1858226,C 200 ,4 450 $,2001,,Կապույտ,,Սեդան,,Ձախ,,Monitorov,Բենզին,,,145000 կմ,Մեխանիկական,
Nissan, Տեղադրված է՝  24.10.2018, ID: 1858224,Skyline ,5 900 $,2007,"17""",Սպիտակ,,Սեդան,,Ձախ,6,(Ղեկը Ձախ) 2007 Nissan Skyline,Բենզին,2.5,Սև,120000 կմ,Ավտոմատ,Ետևի
Mercedes-Benz, Տեղադրված է՝  24.10.2018, ID: 1858215,E 320 ,5 500 $,2001,"17""",Արծաթագույն,4,Սեդան,224,Ձախ,6,AMG SPORT E55 KUZOV,Գազ,3.2,Մոխրագույն,195670 կմ,Կիսաավտոմատ,Ետևի
Nissan, Տեղադրված է՝  24.10.2018, ID: 1858209,X-Trail ,4 699 $,2006,,Սև,,Ունիվերսալ,,Ձախ,,,Բենզին,,,120000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  24.10.2018, ID: 1858207,X-Trail ,4 596 $,2005,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,119999 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  24.10.2018, ID: 1858202,320 ,5 200 $,2003,"16""",Այլ գույն,5,Սեդան,215,Ձախ,6,,Գազ,3.2,Կապույտ,207000 կմ,Ավտոմատ,Առջևի
Toyota, Տեղադրված է՝  24.10.2018, ID: 1858200,Camry ,14 200 $,2015,"17""",Արծաթագույն,4,Սեդան,181,Ձախ,4,SE,Բենզին,2.5,Սև,33000 մղոն,Ավտոմատ,Առջևի
Mercedes-Benz, Տեղադրված է՝  24.10.2018, ID: 1858198,E 320 ,8 500 $,2003,,Սպիտակ,,Սեդան,,Ձախ,,,Գազ,,,100000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  24.10.2018, ID: 1858195,E 350 ,9 500 $,2007,,Արծաթագույն,,Սեդան,,Ձախ,,GERMANAKAN,Բենզին,,,103000 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  24.10.2018, ID: 1858194,320 ,3 800 $,2000,,Կապույտ,,Սեդան,,Ձախ,,Nor bervac,Բենզին,,,150000 կմ,Մեխանիկական,
Mercedes-Benz, Տեղադրված է՝  24.10.2018, ID: 1858193,C 240 ,4 500 $,2000,,Արծաթագույն,,Սեդան,,Ձախ,,W203,Բենզին,,,250000 կմ,Ավտոմատ,
Hyundai, Տեղադրված է՝  24.10.2018, ID: 1858186,Sonata ,6 700 $,2011,,Բալագույն,,Սեդան,,Ձախ,,,Բենզին,,,12000 կմ,Ավտոմատ,
Hyundai, Տեղադրված է՝  24.10.2018, ID: 1858179,Elantra ,6 700 $,2011,,Բալագույն,,Սեդան,,Ձախ,,Sonata,Բենզին,,,125000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  24.10.2018, ID: 1858177,Teana ,4 400 $,2007,,Արծաթագույն,,Սեդան,,Փոխված աջից ձախ,,,Բենզին,,,65000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  24.10.2018, ID: 1858167,S 500 ,10 000 $,2004,"20""",Սպիտակ,4,Սեդան,306,Ձախ,8,LORINSER,Գազ,5.0,Սև,92000 կմ,Ավտոմատ,Ետևի
Toyota, Տեղադրված է՝  24.10.2018, ID: 1858161,Camry ,6 950 $,2008,"16""",Արծաթագույն,4,Սեդան,167,Ձախ,4,,Բենզին,2.4,Մոխրագույն,76000 մղոն,Ավտոմատ,Առջևի
Nissan, Տեղադրված է՝  24.10.2018, ID: 1858157,Juke ,9 000 $,2011,,Սպիտակ,,Հետչբեք,,Ձախ,,1.8 California,Բենզին,,,115000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  24.10.2018, ID: 1858156,Camry ,14 800 $,2015,"17""",Սև,,Սեդան,,Ձախ,,,Բենզին,2.5,,25000 մղոն,Ավտոմատ,
Nissan, Տեղադրված է՝  24.10.2018, ID: 1858149,Tiida ,4 400 $,2008,,Սպիտակ,,Սեդան,,Աջ,,1.5,Բենզին,,,50000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  24.10.2018, ID: 1858142,Corolla ,7 100 $,2007,,Սև,,Սեդան,,Ձախ,,,Գազ,,,220000 կմ,Ավտոմատ,
Hyundai, Տեղադրված է՝  24.10.2018, ID: 1858141,Elantra ,7 700 $,2012,,Սև,,Սեդան,,Ձախ,,2012-2013!!!,Բենզին,,,54000 մղոն,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  24.10.2018, ID: 1858133,E 320 ,8 000 $,2003,,Սև,,Սեդան,,Ձախ,,,Գազ,,,271040 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  24.10.2018, ID: 1858110,S 320 ,7 800 $,2001,,Սև,,Սեդան,,Ձախ,,S320L,Բենզին,,,116000 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  24.10.2018, ID: 1858106,328 ,4 000 $,2007,,Արծաթագույն,,Սեդան,,Ձախ,,,Բենզին,,,180000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  24.10.2018, ID: 1858091,Camry ,5 700 $,2010,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,2.5,,168000 մղոն,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  24.10.2018, ID: 1858083,C 240 ,5 000 $,2000,,Սև,,Սեդան,,Ձախ,,elegance,Գազ,,,180000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  24.10.2018, ID: 1858079,E 240 ,5 500 $,2000,,Արծաթագույն,,Սեդան,,Ձախ,,full,Բենզին,,,150000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  24.10.2018, ID: 1858073,X-Trail ,5 100 $,2007,,Սև,,Ամենագնաց,,Ձախ,,full dzax ruyl,Բենզին,,,180000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  24.10.2018, ID: 1858071,X-Trail ,5 300 $,2005,,Սպիտակ,,Ամենագնաց,,Ձախ,,2.0,Բենզին,,,11 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  24.10.2018, ID: 1858025,B 170 ,5 200 $,2006,,Սև,,Հետչբեք,,Ձախ,,շատ շտապ,Բենզին,1.7,Սև,116000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  24.10.2018, ID: 1857962,Camry ,8 700 $,2011,"16""",Արծաթագույն,4,Սեդան,178,Ձախ,4,SENC AVTO CEKA POLNI FUL,Բենզին,2.5,Բեժ,130000 կմ,Ավտոմատ,Առջևի
Toyota, Տեղադրված է՝  24.10.2018, ID: 1857921,Camry ,7 700 $,2008,"17""",Սև,4,Սեդան,144,Ձախ,4,SENC AVTO CEKA POLNI FUL,Հիբրիդ,2.4,Բեժ,85000 կմ,Ավտոմատ,Առջևի
Nissan, Տեղադրված է՝  24.10.2018, ID: 1857894,X-Trail ,5 400 $,2007,,Սև,,Ամենագնաց,,Աջ,,,Բենզին,,,82000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  24.10.2018, ID: 1857886,Camry ,7 600 $,2011,,Արծաթագույն,,Սեդան,,Ձախ,,Camry LE 2.5 SHTAP,Բենզին,,,121000 մղոն,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  24.10.2018, ID: 1857875,C 240 ,4 600 $,2000,"16""",Արծաթագույն,,Սեդան,170,Ձախ,,Elegance AVTOMAT,Բենզին,2.4,,130000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  24.10.2018, ID: 1857871,Tiida ,3 600 $,2006,,Արծաթագույն,,Հետչբեք,,Աջ,,Nissan tida 1.5 hexuk gaz,Գազ,,,140000 կմ,Ավտոմատ,
Hyundai, Տեղադրված է՝  24.10.2018, ID: 1857808,Elantra ,7 700 $,2012,"17""",Սև,4,Սեդան,126,Ձախ,4,POLNI FUL ENTIR MEQENAYA,Բենզին,1.8,Բեժ,120000 կմ,Ավտոմատ,Առջևի
Mercedes-Benz, Տեղադրված է՝  24.10.2018, ID: 1857775,E 350 ,7 100 $,2006,"16""",Արծաթագույն,4,Սեդան,,Ձախ,6,NOR BERVAC AMN FULL SHTAP,Բենզին,3.5,Մոխրագույն,155000 կմ,Ավտոմատ,Ետևի
Toyota, Տեղադրված է՝  24.10.2018, ID: 1857768,4-Runner ,13 500 $,2008,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,140000 մղոն,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  24.10.2018, ID: 1857765,C 180 ,10 500 $,2007,,Սև,,Սեդան,,Ձախ,,EUOROPA...,Բենզին,,,156000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  24.10.2018, ID: 1857758,Teana ,4 000 $,2005,,Արծաթագույն,,Սեդան,,Ձախ,,,Բենզին,,,86000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  24.10.2018, ID: 1857756,X-Trail ,7 700 $,2007,"17""",Սև,4,Ունիվերսալ,150,Ձախ,4,SENC AVTO CEKA POLNI FUL,Բենզին,2.0,Սև,120000 կմ,Ավտոմատ,Լիաքարշակ
Nissan, Տեղադրված է՝  24.10.2018, ID: 1857740,Teana ,4 000 $,2005,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,105000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  24.10.2018, ID: 1857737,Camry ,11 000 $,2011,,Մոխրագույն,,Սեդան,,Ձախ,,SE,Բենզին,,,63000 մղոն,Ավտոմատ,
BMW, Տեղադրված է՝  24.10.2018, ID: 1857699,325 ,5 800 $,2002,,Արծաթագույն,4,Սեդան,192,Ձախ,6,japan,Բենզին,2.5,Սև,128000 կմ,Ավտոմատ,Ետևի
Nissan, Տեղադրված է՝  24.10.2018, ID: 1857677,X-Trail ,5 200 $,2006,"16""",Սև,4,Ունիվերսալ,150,Ձախ,4,SENC AVTO CEKA POLNI FUL,Բենզին,2.0,Սև,87000 կմ,Ավտոմատ,Լիաքարշակ
Toyota, Տեղադրված է՝  24.10.2018, ID: 1857676,Camry ,12 200 $,2014,,Այլ գույն,,Սեդան,,Ձախ,,SE,Բենզին,,,60999 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  24.10.2018, ID: 1857671,E 260 ,6 300 $,2004,,Արծաթագույն,,Սեդան,,Ձախ,,Avantarde,Գազ,,,154000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  24.10.2018, ID: 1857666,C 180 ,3 950 $,2000,"15""",Կապույտ,4,Սեդան,122,Ձախ,4,ՄԱՔՈՒՐ 2000 ԹԻՎ,Գազ,1.8,Սև,168000 կմ,Մեխանիկական,Ետևի
Nissan, Տեղադրված է՝  24.10.2018, ID: 1857641,Teana ,5 280 $,2007,"17""",Սպիտակ,4,Սեդան,173,Ձախ,6,SENC AVTO CEKA JM230,Բենզին,2.3,Բեժ,120000 կմ,Ավտոմատ,Առջևի
Toyota, Տեղադրված է՝  24.10.2018, ID: 1857597,Camry ,8 700 $,2010,,Մոխրագույն,,Սեդան,,Ձախ,,,Բենզին,,,12345 մղոն,Ավտոմատ,
Toyota, Տեղադրված է՝  24.10.2018, ID: 1857558,Mark X (10) ,6 003 $,2005,"16""",Սպիտակ,5,Սեդան,215,Աջ,6,4x4,Բենզին,2.4,Բեժ,130000 կմ,Ավտոմատ,Լիաքարշակ
BMW, Տեղադրված է՝  24.10.2018, ID: 1857552,323 ,7 700 $,2006,"18""",Սև,4,Սեդան,160,Ձախ,6,YAPONKA GORC DZAX XEK,Բենզին,2.3,Բեժ,130000 կմ,Ավտոմատ,Ետևի
