brand,date,id_val,model,price,year,Անվահեծերը,Գույնը,Դռների քանակը,Թափքը,Ձիաուժը,Ղեկը,Մխոցների քանակը,Մոդիֆիկացիան,Շարժիչը,Շարժիչի ծավալը,Սրահի գույնը,Վազքը,Փոխանցման տուփը,Քարշակը
Infiniti, Տեղադրված է՝  24.11.2018, ID: 1902442,QX4 ,6 400 $,2002,,Այլ գույն,4,Ամենագնաց,,Ձախ,,"ՇՏԱՊ,4x4,Նոր է բերված Ամերիկա",Բենզին,3.5,,106000 մղոն,Ավտոմատ,Լիաքարշակ
Honda, Տեղադրված է՝  24.11.2018, ID: 1902441,Odyssey ,5 200 $,2005,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,,Բենզին,,,108000 մղոն,Ավտոմատ,
Ford, Տեղադրված է՝  24.11.2018, ID: 1902352,Explorer ,8 500 $,2008,,Սև,,Ամենագնաց,,Ձախ,,Shtap,Բենզին,,,186000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  24.11.2018, ID: 1902310,Transit ,3 600 $,2001,,Սպիտակ,,Ունիվերսալ,,Ձախ,,,Դիզել,,,600000 կմ,Մեխանիկական,
Infiniti, Տեղադրված է՝  24.11.2018, ID: 1902263,M35 ,6 500 $,2005,"17""",Արծաթագույն,4,Սեդան,280,Ձախ,6,4wd,Բենզին,3.5,Սև,120000 կմ,Ավտոմատ,Լիաքարշակ
Infiniti, Տեղադրված է՝  24.11.2018, ID: 1902234,FX35 ,16 000 $,2009,"20""",Մոխրագույն,5,Ամենագնաց,306,Ձախ,6,,Բենզին,3.5,Շագանակագույն,94000 կմ,Ավտոմատ,Լիաքարշակ
Honda, Տեղադրված է՝  24.11.2018, ID: 1902227,Elysion ,8 800 $,2007,"18""",Սպիտակ,5,Մինիվեն / Միկրոավտոբուս,,Աջ,6,3.5 RR,Գազ,3.5,Բեժ,130000 կմ,Ավտոմատ,Առջևի
Infiniti, Տեղադրված է՝  24.11.2018, ID: 1902226,FX35 ,15 300 $,2009,,Սպիտակ,,Ունիվերսալ,,Ձախ,,4X4,Բենզին,,,120000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  24.11.2018, ID: 1902189,Transit ,7 300 $,2005,"16""",Արծաթագույն,4,Մինիվեն / Միկրոավտոբուս,125,Ձախ,4,,Դիզել,2.4,Մոխրագույն,170000 կմ,Մեխանիկական,Ետևի
Honda, Տեղադրված է՝  24.11.2018, ID: 1902172,CR-V ,7 000 $,2007,"17""",Արծաթագույն,5,Ամենագնաց,167,Ձախ,4,,Բենզին,2.4,Սև,106000 մղոն,Ավտոմատ,Լիաքարշակ
Honda, Տեղադրված է՝  24.11.2018, ID: 1902170,Elysion ,6 300 $,2007,,Սև,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,2.4,Բենզին,,,11111 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  24.11.2018, ID: 1902113,Escape ,5 300 $,2001,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,180000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  24.11.2018, ID: 1902112,Escape ,5 300 $,2001,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,180000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  24.11.2018, ID: 1902108,Elysion ,6 000 $,2008,"17""",Սև,4,Ունիվերսալ,,Ձախ,4,idialakan,Բենզին,2.4,Սև,120000 կմ,Ավտոմատ,Առջևի
Honda, Տեղադրված է՝  24.11.2018, ID: 1902096,Elysion ,6 600 $,2007,"19""",Բալագույն,5,Մինիվեն / Միկրոավտոբուս,,Ձախ,4,,Բենզին,2.4,Մոխրագույն,110000 կմ,Ավտոմատ,Առջևի
Honda, Տեղադրված է՝  24.11.2018, ID: 1902092,Elysion ,5 500 $,2006,,Սպիտակ,4,Մինիվեն / Միկրոավտոբուս,160,Ձախ,4,Dax xek,Բենզին,2.4,Սև,160 կմ,Ավտոմատ,Առջևի
Ford, Տեղադրված է՝  24.11.2018, ID: 1902090,Transit ,5 400 $,2000,"16""",Սպիտակ,5,Ֆուրգոն,90,Ձախ,4,,Դիզել,2.4,Սև,195000 կմ,Մեխանիկական,Ետևի
Honda, Տեղադրված է՝  24.11.2018, ID: 1901893,Elysion ,5 700 $,2007,,Սև,,Ունիվերսալ,,Ձախ,,Elysion 2.4,Բենզին,,,130000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  24.11.2018, ID: 1901887,Elysion ,5 700 $,2007,,Սև,,Ունիվերսալ,,Ձախ,,Honda elysion 3.0,Բենզին,,,140000 կմ,Ավտոմատ,
Infiniti, Տեղադրված է՝  24.11.2018, ID: 1901884,FX35 ,14 500 $,2009,,Այլ գույն,,Ամենագնաց,,Ձախ,,,Բենզին,,,107000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  24.11.2018, ID: 1901877,Elysion ,5 800 $,2006,,Սպիտակ,,Ունիվերսալ,,Աջ,,2.4,Գազ,,,210000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  24.11.2018, ID: 1901834,Kuga ,13 400 000 ֏,2018,"17""",Սպիտակ,5,Ամենագնաց,150,Ձախ,,Trend Plus,Բենզին,1.5,Սև,10 կմ,Ավտոմատ,Լիաքարշակ
Honda, Տեղադրված է՝  24.11.2018, ID: 1901759,Elysion ,4 800 $,2005,"16""",Սպիտակ,4,Մինիվեն / Միկրոավտոբուս,160,Ձախ,4,Dax xek,Բենզին,2.4,Սև,120000 կմ,Ավտոմատ,Առջևի
Honda, Տեղադրված է՝  24.11.2018, ID: 1901745,Elysion ,4 800 $,2005,"16""",Սպիտակ,4,Մինիվեն / Միկրոավտոբուս,160,Ձախ,4,Dax xek,Բենզին,2.4,Բեժ,130000 կմ,Ավտոմատ,Առջևի
Honda, Տեղադրված է՝  24.11.2018, ID: 1901710,Elysion ,4 800 $,2005,"16""",Սև,4,Մինիվեն / Միկրոավտոբուս,160,Ձախ,4,,Բենզին,2.4,Բեժ,120000 կմ,Ավտոմատ,Առջևի
Ford, Տեղադրված է՝  24.11.2018, ID: 1901685,Mondeo ,14 300 000 ֏,2018,"17""",Սև,4,Սեդան,150,Ձախ,,Titanium,Բենզին,2.5,Սև,15 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  24.11.2018, ID: 1901494,Elysion ,4 900 $,2006,,Սպիտակ,4,Մինիվեն / Միկրոավտոբուս,160,Ձախ,4,Dax xek,Բենզին,2.4,Սև,160 կմ,Ավտոմատ,Առջևի
Ford, Տեղադրված է՝  24.11.2018, ID: 1901492,Transit ,5 900 $,2001,"16""",Կարմիր,4,Ֆուրգոն,125,Ձախ,4,2.4 T 125dziauj,Դիզել,2.4,Մոխրագույն,238000 կմ,Մեխանիկական,Ետևի
Honda, Տեղադրված է՝  24.11.2018, ID: 1901463,Accord ,9 200 $,2011,,Կարմիր,,Սեդան,,Ձախ,,"2,4 mator.",Բենզին,,,109000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  24.11.2018, ID: 1901437,Ridgeline ,18 700 $,2011,"18""",Մոխրագույն,5,Պիկապ,250,Ձախ,6,FULL 11.2011,Բենզին,3.5,Սև,88000 կմ,Ավտոմատ,Լիաքարշակ
Infiniti, Տեղադրված է՝  24.11.2018, ID: 1901394,FX35 ,18 000 $,2012,,Մոխրագույն,,Ամենագնաց,,Ձախ,,Restayling,Բենզին,,,71000 մղոն,Ավտոմատ,
Ford, Տեղադրված է՝  24.11.2018, ID: 1901384,Fusion ,11 500 $,2013,"20""",Սև,,Սեդան,175,Ձախ,,,Բենզին,2.5,,64000 մղոն,Ավտոմատ,Առջևի
Jeep, Տեղադրված է՝  23.11.2018, ID: 1901267,Grand Cherokee ,4 200 $,2004,,Այլ գույն,,Ամենագնաց,,Ձախ,,,Գազ,,,170000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  23.11.2018, ID: 1901256,Elysion ,6 100 $,2005,,Սպիտակ,,Ունիվերսալ,,Աջ,,3 i,Գազ,,,175000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  23.11.2018, ID: 1901249,Elysion ,6 200 $,2006,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,Toyota Alpard,Բենզին,2.4,,135000 կմ,Ավտոմատ,Առջևի
Infiniti, Տեղադրված է՝  23.11.2018, ID: 1901238,QX4 ,6 800 $,2001,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Գազ,,,150000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  23.11.2018, ID: 1901232,Elysion ,7 800 $,2007,,Սև,,Մինիվեն / Միկրոավտոբուս,,Աջ,,3.5 prestige,Գազ,,,170 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  23.11.2018, ID: 1901140,Transit ,7 200 $,2010,"15""",Սպիտակ,5,Ֆուրգոն,85,Ձախ,4,FULL TREND KONDICIONER,Դիզել,2.2,,132000 կմ,Մեխանիկական,Առջևի
Ford, Տեղադրված է՝  23.11.2018, ID: 1901122,Transit ,7 300 $,2005,"16""",Սպիտակ,5,Ֆուրգոն,115,Ձախ,4,115 dziauj ZADNI VIDUSHI,Դիզել,2.4,,160000 կմ,Մեխանիկական,Ետևի
Infiniti, Տեղադրված է՝  23.11.2018, ID: 1901121,FX35 ,6 800 $,2006,"20""",Արծաթագույն,5,Ամենագնաց,280,Ձախ,6,,Բենզին,3.5,Բեժ,160000 կմ,Ավտոմատ,Լիաքարշակ
GAZ, Տեղադրված է՝  23.11.2018, ID: 1901118,Газель ,3 200 $,2005,"16""",Սպիտակ,4,Ամենագնաց,96,Ձախ,4,,Գազ,,Մոխրագույն,230000 կմ,Մեխանիկական,Ետևի
Infiniti, Տեղադրված է՝  23.11.2018, ID: 1901107,FX35 ,18 000 $,2012,,Սև,,Ամենագնաց,,Ձախ,,,Գազ,,,100000 կմ,Ավտոմատ,
Infiniti, Տեղադրված է՝  23.11.2018, ID: 1901059,FX35 ,11 800 $,2007,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,75000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  23.11.2018, ID: 1901049,HR-V ,3 200 $,2001,,Սև,,Կուպե,,Աջ,,,Գազ,,,161000 կմ,Վարիատոր,
Ford, Տեղադրված է՝  23.11.2018, ID: 1901041,Focus ,10 400 000 ֏,2018,"16""",Կապույտ,5,Հետչբեք,125,Ձախ,,Titanium,Բենզին,1.6,Սև,10 կմ,Ավտոմատ,Առջևի
Infiniti, Տեղադրված է՝  23.11.2018, ID: 1901026,EX35 ,11 500 $,2010,,Կապույտ,,Ամենագնաց,,Փոխված աջից ձախ,,EX37 JAPAN,Բենզին,,,74000 կմ,Ավտոմատ,
GAZ, Տեղադրված է՝  23.11.2018, ID: 1901020,3110 ,3 000 $,2008,,Սև,,Սեդան,,Ձախ,,Tt,Գազ,,,18000 կմ,Մեխանիկական,
Ford, Տեղադրված է՝  23.11.2018, ID: 1901014,Focus ,10 100 000 ֏,2018,"16""",Սպիտակ,4,Սեդան,125,Ձախ,,White & Black,Բենզին,1.6,Սև,10 կմ,Ավտոմատ,Առջևի
Honda, Տեղադրված է՝  23.11.2018, ID: 1900978,CR-V ,6 500 $,2004,,Կապույտ,,Ունիվերսալ,,Ձախ,,2,Բենզին,,,151000 մղոն,Ավտոմատ,
Honda, Տեղադրված է՝  23.11.2018, ID: 1900959,CR-V ,4 000 $,2000,,Սպիտակ,,Ամենագնաց,,Աջ,,,Գազ,,,230000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  23.11.2018, ID: 1900958,CR-V ,1 900 000 ֏,2000,,Սպիտակ,,Ամենագնաց,,Աջ,,,Գազ,,,230000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  23.11.2018, ID: 1900955,CR-V ,6 500 $,2004,,Կապույտ,,Հետչբեք,,Ձախ,,2,Բենզին,,,151000 մղոն,Ավտոմատ,
Ford, Տեղադրված է՝  23.11.2018, ID: 1900948,Escape ,3 700 $,2001,,Սև,,Ունիվերսալ,,Ձախ,,XLS,Բենզին,,,155000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  23.11.2018, ID: 1900846,Focus ,9 800 000 ֏,2018,"16""",Արծաթագույն,4,Սեդան,125,Ձախ,,Sync Edition,Բենզին,1.6,Սև,10 կմ,Ավտոմատ,Առջևի
Honda, Տեղադրված է՝  23.11.2018, ID: 1900800,Elysion ,5 300 $,2006,"16""",Սև,5,Մինիվեն / Միկրոավտոբուս,,Ձախ,,Honda Elysion 2006 2.4 Idealakan,Բենզին,2.4,Սև,134000 կմ,Ավտոմատ,Առջևի
Honda, Տեղադրված է՝  23.11.2018, ID: 1900668,Pilot ,16 900 $,2013,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Բենզին,,,39000 մղոն,Ավտոմատ,
Honda, Տեղադրված է՝  23.11.2018, ID: 1900636,Fit ,2 900 $,2007,,Դեղին,,Հետչբեք,,Աջ,,,Բենզին,,,168000 կմ,Վարիատոր,
Honda, Տեղադրված է՝  23.11.2018, ID: 1900621,Civic ,9 700 $,2013,,Արծաթագույն,,Սեդան,,Ձախ,,,Բենզին,,,57000 մղոն,Ավտոմատ,
Fiat, Տեղադրված է՝  23.11.2018, ID: 1900541,500 ,4 500 $,2013,,Կարմիր,,Սեդան,,Ձախ,,,Բենզին,,,80500 մղոն,Ավտոմատ,
Ford, Տեղադրված է՝  23.11.2018, ID: 1900531,Transit ,4 000 $,2003,,Սպիտակ,,Ֆուրգոն,,Ձախ,,,Դիզել,,,250000 կմ,Մեխանիկական,
Ford, Տեղադրված է՝  23.11.2018, ID: 1900281,Fusion ,11 800 $,2014,"17""",Սև,4,Սեդան,175,Աջ,4,2.5,Բենզին,2.5,Սև,130000 կմ,Ավտոմատ,Առջևի
Honda, Տեղադրված է՝  23.11.2018, ID: 1900057,Elysion ,6 200 $,2007,,Սև,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,,Բենզին,,,117000 կմ,Ավտոմատ,
GAZ, Տեղադրված է՝  23.11.2018, ID: 1899918,3110 ,3 000 $,2008,,Սև,,Սեդան,,Ձախ,,,Գազ,,,180000 կմ,Մեխանիկական,
Infiniti, Տեղադրված է՝  23.11.2018, ID: 1899905,EX35 ,13 500 $,2010,"17""",Սև,5,Ունիվերսալ,,Ձախ,6,,Բենզին,3.5,Շագանակագույն,73000 կմ,Ավտոմատ,Լիաքարշակ
Honda, Տեղադրված է՝  23.11.2018, ID: 1899836,Elysion ,5 350 $,2006,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,Ger. Gerazanc. Vichak,Բենզին,,,102000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  23.11.2018, ID: 1899815,Fusion ,12 500 $,2014,,Կապույտ,,Սեդան,,Ձախ,,2.5,Բենզին,,,88500 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  23.11.2018, ID: 1899701,Explorer ,7 800 $,2006,,Սև,,Ամենագնաց,,Ձախ,,4.0l 210dzi,Բենզին,,,91000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  22.11.2018, ID: 1899621,Elysion ,5 600 $,2006,"17""",Սև,5,Մինիվեն / Միկրոավտոբուս,240,Ձախ,6,Restayling 4x4 vakum 2dur 2monit,Բենզին,3.0,Սև,83000 կմ,Ավտոմատ,Լիաքարշակ
Infiniti, Տեղադրված է՝  22.11.2018, ID: 1899595,QX4 ,6 200 $,2001,,Արծաթագույն,,Սեդան,,Ձախ,,3.5,Բենզին,,,166000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  22.11.2018, ID: 1899556,Fit ,4 000 $,2008,"14""",Սև,5,Հետչբեք,100,Աջ,4,1.3,Բենզին,1.3,Կապույտ,135500 կմ,Վարիատոր,Առջևի
Honda, Տեղադրված է՝  22.11.2018, ID: 1899549,CR-V ,7 500 $,2007,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Բենզին,,,140000 կմ,Ավտոմատ,
Hummer, Տեղադրված է՝  22.11.2018, ID: 1899533,H3 ,14 000 $,2003,,Սև,5,Ամենագնաց,205,Ձախ,,,Բենզին,4.2,Մոխրագույն,80000 կմ,Ավտոմատ,Լիաքարշակ
Ford, Տեղադրված է՝  22.11.2018, ID: 1899499,Transit ,5 700 $,2003,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,,Դիզել,,,154000 կմ,Մեխանիկական,
GAZ, Տեղադրված է՝  22.11.2018, ID: 1899463,3110 ,2 000 $,2003,,Սև,,Ունիվերսալ,,Ձախ,,2.4,Գազ,,,100000 կմ,Մեխանիկական,
Honda, Տեղադրված է՝  22.11.2018, ID: 1899447,Elysion ,6 200 $,2009,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,JAPONAKAN,Բենզին,,,130000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  22.11.2018, ID: 1899425,Elysion ,6 200 $,2007,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,Nor bervac dzax xek,Բենզին,,,152000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  22.11.2018, ID: 1899405,Elysion ,6 700 $,2007,"17""",Արծաթագույն,,Մինիվեն / Միկրոավտոբուս,160,Աջ,4,RESTAYLING 2.4,Բենզին,2.4,Սև,195000 կմ,Ավտոմատ,Առջևի
Chrysler, Տեղադրված է՝  22.11.2018, ID: 1899389,300 C ,7 200 $,2006,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,55000 մղոն,Ավտոմատ,
Honda, Տեղադրված է՝  22.11.2018, ID: 1899368,Elysion ,8 500 $,2007,,Սպիտակ,,Ունիվերսալ,,Աջ,,,Գազ,,,119000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  22.11.2018, ID: 1899329,Focus ,3 700 $,2008,,Սև,4,Ունիվերսալ,,Ձախ,,,Բենզին,1.4,Սև,182000 կմ,Մեխանիկական,
Honda, Տեղադրված է՝  22.11.2018, ID: 1899288,Elysion ,5 300 $,2004,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,,Բենզին,,,108000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  22.11.2018, ID: 1899187,Fusion ,10 200 $,2014,"17""",Մոխրագույն,5,Սեդան,175,Ձախ,4,"2,5sport",Գազ,2.5,Սև,67000 կմ,Ավտոմատ,Առջևի
Infiniti, Տեղադրված է՝  22.11.2018, ID: 1899125,FX35 ,8 000 $,2003,,Սպիտակ,,Ամենագնաց,,Ձախ,,,Բենզին,,,163000 մղոն,Ավտոմատ,
Ford, Տեղադրված է՝  22.11.2018, ID: 1899006,Fusion ,9 800 $,2013,,Կապույտ,,Սեդան,,Ձախ,,1.6 Ecoboost,Բենզին,,,150 մղոն,Ավտոմատ,
Honda, Տեղադրված է՝  22.11.2018, ID: 1898963,Accord ,21 500 $,2015,,Արծաթագույն,,Սեդան,195,Ձախ,,Hybrid,Հիբրիդ,2.0,,69000 մղոն,Ավտոմատ,
Ford, Տեղադրված է՝  22.11.2018, ID: 1898937,Explorer ,7 500 $,2005,,Սպիտակ,4,Ամենագնաց,,Ձախ,6,"ՇՏԱՊ,Նոր է բերված Ճապոնիայից",Բենզին,4.0,,75000 կմ,Ավտոմատ,Լիաքարշակ
Ford, Տեղադրված է՝  22.11.2018, ID: 1898917,Tourneo ,8 600 $,2007,,Կապույտ,,Ունիվերսալ,,Ձախ,,,Դիզել,,,80000 կմ,Մեխանիկական,
Jaguar, Տեղադրված է՝  22.11.2018, ID: 1898884,XF ,30 000 $,2010,,Սև,,Սեդան,,Ձախ,,,Դիզել,,,145000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  22.11.2018, ID: 1898875,Transit ,4 800 $,2006,,Սպիտակ,,Ֆուրգոն,,Ձախ,,MAQUR 2006TIV.NOR BERVAV,Դիզել,,,15600 կմ,Մեխանիկական,
Ford, Տեղադրված է՝  22.11.2018, ID: 1898849,Transit ,6 000 $,2007,,Արծաթագույն,,Ֆուրգոն,,Ձախ,,NOR BERVAC EVROPAIC,Դիզել,,,153000 կմ,Մեխանիկական,
Ford, Տեղադրված է՝  22.11.2018, ID: 1898822,Transit ,5 800 $,2007,,Սպիտակ,,Ֆուրգոն,,Ձախ,,110 DZIAUJ.NOR BERVAC,Դիզել,,,202000 կմ,Մեխանիկական,
Infiniti, Տեղադրված է՝  22.11.2018, ID: 1898506,FX35 ,10 500 $,2007,,Սև,,Ամենագնաց,,Ձախ,,Restiyling,Գազ,,,133000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  22.11.2018, ID: 1898327,Mustang ,26 799 $,2015,,Կարմիր,,Կուպե,,Ձախ,,,Բենզին,,,41000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  22.11.2018, ID: 1898181,Focus ,7 700 $,2012,,Սպիտակ,,Հետչբեք,,Ձախ,4,Titanium,Բենզին,2.0,Սև,152000 մղոն,Ավտոմատ,Առջևի
Honda, Տեղադրված է՝  22.11.2018, ID: 1898136,Elysion ,8 500 $,2006,"17""",Սպիտակ,5,Ունիվերսալ,,Աջ,6,,Բենզին,3.0,Մոխրագույն,16500 կմ,Ավտոմատ,Առջևի
Honda, Տեղադրված է՝  22.11.2018, ID: 1898135,Elysion ,8 500 $,2006,"17""",Սպիտակ,5,Ունիվերսալ,,Աջ,6,,Բենզին,3.0,Մոխրագույն,16500 կմ,Ավտոմատ,Առջևի
