brand,date,id_val,model,price,year,Անվահեծերը,Գույնը,Դռների քանակը,Թափքը,Ձիաուժը,Ղեկը,Մխոցների քանակը,Մոդիֆիկացիան,Շարժիչը,Շարժիչի ծավալը,Սրահի գույնը,Վազքը,Փոխանցման տուփը,Քարշակը
GAZ, Տեղադրված է՝  02.02.2019, ID: 1994044,3110 ,2 200 $,2003,,Արծաթագույն,,Սեդան,,Ձախ,,,Գազ,,,160000 կմ,Մեխանիկական,
Honda, Տեղադրված է՝  02.02.2019, ID: 1994015,Accord ,8 200 $,2010,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,106000 մղոն,Ավտոմատ,
Infiniti, Տեղադրված է՝  02.02.2019, ID: 1993980,QX56 ,7 300 $,2007,,Արծաթագույն,,Ամենագնաց,,Ձախ,,,Գազ,,,235000 կմ,Ավտոմատ,
Infiniti, Տեղադրված է՝  02.02.2019, ID: 1993979,QX56 ,7 300 $,2007,,Արծաթագույն,,Ամենագնաց,,Ձախ,,,Գազ,,,135000 կմ,Ավտոմատ,
Infiniti, Տեղադրված է՝  02.02.2019, ID: 1993978,QX56 ,7 300 $,2007,,Արծաթագույն,,Ամենագնաց,,Ձախ,,,Գազ,,,135000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  02.02.2019, ID: 1993976,Elysion ,4 900 $,2005,"16""",Սպիտակ,5,Ունիվերսալ,160,Ձախ,4,2.4,Բենզին,2.4,Բեժ,90200 կմ,Ավտոմատ,Առջևի
Infiniti, Տեղադրված է՝  02.02.2019, ID: 1993940,FX35 ,15 900 $,2009,,Սպիտակ,,Ամենագնաց,,Ձախ,,RESTYLING,Գազ,,,86000 կմ,Ավտոմատ,
Infiniti, Տեղադրված է՝  02.02.2019, ID: 1993907,FX35 ,14 500 $,2010,"21""",Շագանակագույն,5,Ամենագնաց,,Ձախ,6,Gerazanc vichak 4x4 kanadakan,Բենզին,3.5,Շագանակագույն,122000 կմ,Ավտոմատ,Լիաքարշակ
Ford, Տեղադրված է՝  02.02.2019, ID: 1993870,Transit ,6 500 $,2004,"16""",Սպիտակ,4,Ֆուրգոն,125,Ձախ,4,NOR BERVAC 125 dziauj,Դիզել,2.4,Մոխրագույն,179000 կմ,Մեխանիկական,Ետևի
Honda, Տեղադրված է՝  02.02.2019, ID: 1993863,Elysion ,4 400 $,2005,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,,Բենզին,,,141000 կմ,Ավտոմատ,
Infiniti, Տեղադրված է՝  02.02.2019, ID: 1993855,FX35 ,9 300 $,2007,,Սև,,Ամենագնաց,,Ձախ,,Restayling 2006-2007,Բենզին,,,107000 կմ,Ավտոմատ,
Infiniti, Տեղադրված է՝  02.02.2019, ID: 1993854,FX35 ,15 900 $,2012,,Մոխրագույն,,Ամենագնաց,,Ձախ,,Restayling,Բենզին,,,71000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  02.02.2019, ID: 1993815,Transit ,7 000 $,2002,,Սպիտակ,,Պիկապ,,Ձախ,,,Դիզել,,,170000 կմ,Մեխանիկական,
Honda, Տեղադրված է՝  02.02.2019, ID: 1993789,Odyssey ,5 300 $,2009,"16""",Արծաթագույն,5,Մինիվեն / Միկրոավտոբուս,,Ձախ,6,Shtap Restiling,Բենզին,3.5,Մոխրագույն,193000 կմ,Ավտոմատ,Առջևի
Honda, Տեղադրված է՝  01.02.2019, ID: 1993748,CR-V ,8 600 $,2009,,Կապույտ,,Ամենագնաց,,Ձախ,,LX 2.4,Բենզին,,,130700 մղոն,Ավտոմատ,
Honda, Տեղադրված է՝  01.02.2019, ID: 1993739,Elysion ,6 000 $,2006,,Սև,,Մինիվեն / Միկրոավտոբուս,,Փոխված աջից ձախ,,G Aero,Բենզին,,,141000 կմ,Ավտոմատ,
GAZ, Տեղադրված է՝  01.02.2019, ID: 1993702,3110 ,1 600 $,2000,,Սպիտակ,,Սեդան,,Ձախ,,Plitka ijektor,Գազ,,,1479 կմ,Մեխանիկական,
Honda, Տեղադրված է՝  01.02.2019, ID: 1993690,Elysion ,6 400 $,2008,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,150000 կմ,Ավտոմատ,
GAZ, Տեղադրված է՝  01.02.2019, ID: 1993622,Соболь ,2 800 $,2003,,Սպիտակ,,Ունիվերսալ,,Ձախ,,,Գազ,,,143768 կմ,Մեխանիկական,
GAZ, Տեղադրված է՝  01.02.2019, ID: 1993618,Соболь ,2 800 $,2003,,Արծաթագույն,,Ունիվերսալ,,Ձախ,,,Գազ,,,213441 կմ,Մեխանիկական,
Honda, Տեղադրված է՝  01.02.2019, ID: 1993585,CR-V ,6 800 $,2004,,Սև,,Ամենագնաց,,Ձախ,,,Գազ,,,83500 մղոն,Մեխանիկական,
Ford, Տեղադրված է՝  01.02.2019, ID: 1993410,Transit ,6 600 $,2000,,Սպիտակ,,Ֆուրգոն,,Ձախ,,24. 125.T,Դիզել,,,12345 կմ,Մեխանիկական,
Ford, Տեղադրված է՝  01.02.2019, ID: 1993346,Transit ,4 900 $,2005,"15""",Սպիտակ,4,Ֆուրգոն,,Ձախ,4,BERNATAR 2.0 MATOR PRASTOY FARSU,Դիզել,2.0,Մոխրագույն,128000 կմ,Մեխանիկական,Առջևի
Ford, Տեղադրված է՝  01.02.2019, ID: 1993329,Transit ,6 800 $,2007,"16""",Սպիտակ,4,Ֆուրգոն,,Ձախ,4,BERNATAR 2.4 MATOR,Դիզել,2.4,Մոխրագույն,128000 կմ,Մեխանիկական,Ետևի
Chrysler, Տեղադրված է՝  01.02.2019, ID: 1993263,300 ,6 900 $,2008,,Սպիտակ,,Սեդան,,Ձախ,,2.7 м,Գազ,,,144400 կմ,Ավտոմատ,
Infiniti, Տեղադրված է՝  01.02.2019, ID: 1993261,FX35 ,16 000 $,2009,"20""",Մոխրագույն,5,Ամենագնաց,306,Ձախ,6,Full Collection,Բենզին,3.5,Շագանակագույն,95000 կմ,Ավտոմատ,Լիաքարշակ
GAZ, Տեղադրված է՝  01.02.2019, ID: 1993241,3110 ,1 700 $,2002,,Երկնագույն,,Սեդան,,Ձախ,,,Գազ,,,180000 կմ,Մեխանիկական,
Honda, Տեղադրված է՝  01.02.2019, ID: 1993189,Odyssey ,18 500 $,2016,,Մոխրագույն,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,,Բենզին,,,20000 կմ,Ավտոմատ,
Infiniti, Տեղադրված է՝  01.02.2019, ID: 1993187,G37 ,12 900 $,2012,"18""",Սպիտակ,4,Սեդան,,Ձախ,6,XS REYSTAYLING 11.2011,Բենզին,3.7,Սև,102000 կմ,Ավտոմատ,Լիաքարշակ
Honda, Տեղադրված է՝  01.02.2019, ID: 1993127,Odyssey ,5 200 $,2005,,Արծաթագույն,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,,Բենզին,,,221000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  01.02.2019, ID: 1993104,Elysion ,4 700 $,2005,"16""",Սպիտակ,4,Մինիվեն / Միկրոավտոբուս,160,Ձախ,4,Dax xek,Բենզին,2.4,Բեժ,140000 կմ,Ավտոմատ,Առջևի
Ford, Տեղադրված է՝  01.02.2019, ID: 1993083,Fusion ,8 800 $,2013,,Սև,,Սեդան,,Ձախ,,2.5 se,Բենզին,,,89000 մղոն,Ավտոմատ,
Ford, Տեղադրված է՝  01.02.2019, ID: 1992957,Fiesta ,8 300 $,2015,,Այլ գույն,,Սեդան,,Ձախ,,16,Բենզին,,,45000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  01.02.2019, ID: 1992893,Escape ,8 500 $,2010,,Արծաթագույն,4,Ամենագնաց,,Ձախ,,,Բենզին,3.0,Բեժ,130000 կմ,Ավտոմատ,Առջևի
Honda, Տեղադրված է՝  01.02.2019, ID: 1992846,Elysion ,7 000 $,2009,"17""",Սպիտակ,5,Մինիվեն / Միկրոավտոբուս,160,Ձախ,4,24,Բենզին,2.4,Սև,100000 կմ,Ավտոմատ,Առջևի
Honda, Տեղադրված է՝  01.02.2019, ID: 1992845,Elysion ,7 000 $,2009,"17""",Սպիտակ,5,Մինիվեն / Միկրոավտոբուս,160,Ձախ,4,24,Բենզին,2.4,Սև,100000 կմ,Ավտոմատ,Առջևի
Infiniti, Տեղադրված է՝  01.02.2019, ID: 1992828,FX35 ,7 000 $,2005,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,105000 մղոն,Ավտոմատ,
Ford, Տեղադրված է՝  01.02.2019, ID: 1992827,Transit ,6 000 $,2006,,Սպիտակ,,Ֆուրգոն,,Ձախ,,110 DZIAUJ.. 2.85 METR KUZOZ,Դիզել,,,120000 կմ,Մեխանիկական,
Honda, Տեղադրված է՝  01.02.2019, ID: 1992815,Elysion ,5 000 $,2005,"16""",Սպիտակ,5,Ունիվերսալ,160,Ձախ,4,2.4,Բենզին,2.4,Բեժ,90200 կմ,Ավտոմատ,Առջևի
Infiniti, Տեղադրված է՝  01.02.2019, ID: 1992716,FX35 ,12 300 $,2008,"18""",Արծաթագույն,4,Ամենագնաց,,Ձախ,6,,Բենզին,3.5,Սև,75000 մղոն,Ավտոմատ,Լիաքարշակ
Ford, Տեղադրված է՝  01.02.2019, ID: 1992707,Explorer ,7 500 $,2008,"16""",Սև,4,Ամենագնաց,210,Ձախ,6,4x4,Բենզին,4.0,Բեժ,200 կմ,Ավտոմատ,Լիաքարշակ
Ford, Տեղադրված է՝  01.02.2019, ID: 1992706,Transit ,6 800 $,2005,,Դեղին,,Ֆուրգոն,,Ձախ,,115 dziauj,Դիզել,,,170000 կմ,Մեխանիկական,
Ford, Տեղադրված է՝  01.02.2019, ID: 1992699,Transit ,10 800 $,2003,,Սպիտակ,,Ֆուրգոն,,Ձախ,,dvux skat shat lav vichak,Դիզել,,,123000 կմ,Մեխանիկական,
Ford, Տեղադրված է՝  01.02.2019, ID: 1992639,Mustang ,22 000 $,2015,,Արծաթագույն,,Կուպե,,Ձախ,,3.7,Բենզին,,,32000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  01.02.2019, ID: 1992623,Escape ,8 300 $,2010,"17""",Սպիտակ,5,Ամենագնաց,241,Ձախ,6,Ford Escape 3.0 Limited,Բենզին,3.0,Սև,104000 մղոն,Ավտոմատ,Առջևի
GAZ, Տեղադրված է՝  01.02.2019, ID: 1992594,Газель ,3 800 $,2005,,Սպիտակ,,Ֆուրգոն,100,Ձախ,,"ԳԱԶԻ ԲԱԼՈՆ 3հատ,1.0,գործ",Բենզին,,,85000 կմ,Մեխանիկական,
Honda, Տեղադրված է՝  01.02.2019, ID: 1992586,Elysion ,6 000 $,2005,,Սև,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,2.4,Բենզին,,,132000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  01.02.2019, ID: 1992573,Fiesta ,5 500 $,2015,,Կարմիր,,Սեդան,,Ձախ,,1.6L SE,Բենզին,,,90000 կմ,Ավտոմատ,
Infiniti, Տեղադրված է՝  01.02.2019, ID: 1992491,FX35 ,15 500 $,2010,"18""",Սպիտակ,4,Ունիվերսալ,303,Ձախ,6,POLNI FUL ENTIR MEQENAYA,Բենզին,3.5,Բեժ,150000 կմ,Ավտոմատ,Լիաքարշակ
Ford, Տեղադրված է՝  01.02.2019, ID: 1992461,Focus ,7 600 $,2012,,Սպիտակ,,Սեդան,,Ձախ,,SE TITANIUM,Բենզին,,,110000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  01.02.2019, ID: 1992410,Transit ,8 400 $,2012,"15""",Սպիտակ,,Ունիվերսալ,,Ձախ,4,connekt,Գազ,2.0,Մոխրագույն,112000 մղոն,Ավտոմատ,Առջևի
Honda, Տեղադրված է՝  01.02.2019, ID: 1992395,CR-V ,8 700 $,2008,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,140000 մղոն,Ավտոմատ,
Infiniti, Տեղադրված է՝  01.02.2019, ID: 1992392,FX35 ,11 900 $,2007,,Սպիտակ,,Ամենագնաց,,Ձախ,,FX35 Premium 4X4,Բենզին,,,170000 կմ,Ավտոմատ,
GAZ, Տեղադրված է՝  01.02.2019, ID: 1992381,3110 ,1 800 $,2001,,Սև,,Սեդան,,Ձախ,,,Գազ,,,160000 կմ,Մեխանիկական,
Infiniti, Տեղադրված է՝  31.01.2019, ID: 1992368,FX35 ,18 000 $,2011,"20""",Սպիտակ,5,Ունիվերսալ,306,Ձախ,6,3.5,Գազ,3.5,Բեժ,100000 մղոն,Ավտոմատ,Լիաքարշակ
Honda, Տեղադրված է՝  31.01.2019, ID: 1992291,CR-V ,4 800 $,2002,,Սև,,Ամենագնաց,,Աջ,,,Գազ,,,140000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  31.01.2019, ID: 1992268,Focus ,7 300 $,2013,,Սև,,Սեդան,,Ձախ,,SE,Բենզին,,,120000 մղոն,Ավտոմատ,
GAZ, Տեղադրված է՝  31.01.2019, ID: 1992260,Газель ,3 200 $,2004,,Կարմիր,,Ունիվերսալ,,Ձախ,,1.7,Գազ,,,234566 կմ,Մեխանիկական,
Ford, Տեղադրված է՝  31.01.2019, ID: 1992229,Fusion ,7 500 $,2012,,Սև,,Սեդան,,Ձախ,,2.5,Բենզին,,,150000 մղոն,Ավտոմատ,
Ford, Տեղադրված է՝  31.01.2019, ID: 1992200,Focus ,5 900 $,2014,,Կապույտ,,Սեդան,,Ձախ,,,Բենզին,,,38000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  31.01.2019, ID: 1992195,Focus ,3 120 000 ֏,2011,,Կապույտ,,Հետչբեք,,Ձախ,,,Բենզին,,,157000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  31.01.2019, ID: 1992185,Elysion ,7 000 $,2007,,Սև,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,"3.5, PRESTIGE, FULL",Բենզին,3.5,Սև,160000 կմ,Ավտոմատ,
Infiniti, Տեղադրված է՝  31.01.2019, ID: 1992109,FX35 ,8 700 $,2006,,Մոխրագույն,,Ամենագնաց,,Ձախ,,Restayling 4х4,Բենզին,,,150000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  31.01.2019, ID: 1992045,Odyssey ,3 700 $,2003,,Կապույտ,,Մինիվեն / Միկրոավտոբուս,,Աջ,,,Գազ,,,147000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  31.01.2019, ID: 1992005,Focus ,2 500 $,2002,"15""",Ոսկեգույն,5,Սեդան,2.0,Ձախ,4,,Բենզին,0.2,Բեժ,303000 կմ,Ավտոմատ,Առջևի
Hummer, Տեղադրված է՝  31.01.2019, ID: 1991992,H2 ,10 500 $,2004,,Ոսկեգույն,,Ամենագնաց,,Ձախ,,Gaz,Գազ,,,150000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  31.01.2019, ID: 1991831,Odyssey ,6 700 $,2006,,Մոխրագույն,,Ունիվերսալ,,Ձախ,,,Բենզին,,,90000 մղոն,Ավտոմատ,
Honda, Տեղադրված է՝  31.01.2019, ID: 1991818,Elysion ,5 500 $,2006,"17""",Սև,5,Մինիվեն / Միկրոավտոբուս,,Ձախ,,Honda Elysion 2006 Japan,Բենզին,2.4,Սև,135000 կմ,Ավտոմատ,Առջևի
Infiniti, Տեղադրված է՝  31.01.2019, ID: 1991669,FX35 ,10 000 $,2005,,Սև,,Ամենագնաց,,Ձախ,,,Գազ,,,112000 մղոն,Ավտոմատ,
Ford, Տեղադրված է՝  31.01.2019, ID: 1991655,Transit ,6 600 $,2010,"16""",Արծաթագույն,5,Ֆուրգոն,85,Ձախ,4,KONDICIONER FULL,Դիզել,2.2,,161000 կմ,Մեխանիկական,Առջևի
Ford, Տեղադրված է՝  31.01.2019, ID: 1991631,Transit ,6 600 $,2003,"16""",Արծաթագույն,5,Ֆուրգոն,90,Ձախ,4,ZADNI VIDUSHI,Դիզել,2.4,,150000 կմ,Մեխանիկական,Ետևի
Infiniti, Տեղադրված է՝  31.01.2019, ID: 1991626,G35 ,5 900 $,2005,,Բեժ,,Սեդան,,Ձախ,,,Բենզին,,,205000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  31.01.2019, ID: 1991533,Fusion ,9 300 $,2012,,Սպիտակ,,Սեդան,,Ձախ,,2.5,Բենզին,,,79000 մղոն,Ավտոմատ,
Ford, Տեղադրված է՝  31.01.2019, ID: 1991473,Escape ,4 800 $,2005,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,130000 մղոն,Ավտոմատ,
Honda, Տեղադրված է՝  31.01.2019, ID: 1991377,Elysion ,3 400 $,2004,,Սպիտակ,,Մինիվեն / Միկրոավտոբուս,,Աջ,,,Բենզին,,,103000 կմ,Ավտոմատ,
Infiniti, Տեղադրված է՝  31.01.2019, ID: 1991348,EX35 ,10 300 $,2008,"17""",Սպիտակ,5,Ամենագնաց,297,Ձախ,6,,Բենզին,3.5,Բեժ,77500 մղոն,Ավտոմատ,Լիաքարշակ
Honda, Տեղադրված է՝  31.01.2019, ID: 1991202,Elysion ,6 300 $,2007,"16""",Արծաթագույն,5,Մինիվեն / Միկրոավտոբուս,240,Ձախ,6,,Բենզին,3.0,,94000 կմ,Ավտոմատ,Առջևի
Honda, Տեղադրված է՝  31.01.2019, ID: 1991122,Elysion ,5 500 $,2005,,Սև,,Մինիվեն / Միկրոավտոբուս,,Աջ,,,Գազ,,,185000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  31.01.2019, ID: 1991094,Fit ,2 500 $,2001,,Սպիտակ,,Հետչբեք,,Աջ,,SHTAP,Բենզին,,,175000 կմ,Ավտոմատ,
Infiniti, Տեղադրված է՝  31.01.2019, ID: 1991014,FX35 ,6 300 $,2006,,Սև,,Ունիվերսալ,,Ձախ,,Restyle,Բենզին,,,106000 մղոն,Ավտոմատ,
Honda, Տեղադրված է՝  31.01.2019, ID: 1990980,Elysion ,7 400 $,2011,"17""",Սպիտակ,5,Ունիվերսալ,,Ձախ,4,,Բենզին,2.5,Սև,73000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  30.01.2019, ID: 1990966,Accord ,4 800 $,2003,,Արծաթագույն,,Սեդան,,Աջ,,2.0,Բենզին,,,77000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  30.01.2019, ID: 1990914,Transit ,6 500 $,2005,"16""",Դեղին,5,Ֆուրգոն,90,Ձախ,4,ZADNI VIDUSHI,Դիզել,2.4,,126000 կմ,Մեխանիկական,Ետևի
Ford, Տեղադրված է՝  30.01.2019, ID: 1990898,Transit ,5 900 $,2005,"16""",Դեղին,4,Ֆուրգոն,115,Ձախ,4,ZADNI VIDUSHI 115 dziauj,Դիզել,2.4,,208000 կմ,Մեխանիկական,Ետևի
Honda, Տեղադրված է՝  30.01.2019, ID: 1990843,Fit ,3 950 $,2008,,Սպիտակ,,Սեդան,,Աջ,,,Գազ,,,128000 կմ,Ավտոմատ,
Fiat, Տեղադրված է՝  30.01.2019, ID: 1990747,Scudo ,7 500 $,2009,,Արծաթագույն,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,,Դիզել,,,300000 կմ,Մեխանիկական,
Ford, Տեղադրված է՝  30.01.2019, ID: 1990683,Transit ,6 700 $,2012,"15""",Սպիտակ,4,Մինիվեն / Միկրոավտոբուս,85,Ձախ,4,,Դիզել,2.2,Մոխրագույն,150000 կմ,Մեխանիկական,Առջևի
Ford, Տեղադրված է՝  30.01.2019, ID: 1990569,Fusion ,10 300 $,2013,,Սև,,Սեդան,,Ձախ,,2.5 prastoy mator,Բենզին,,,140000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  30.01.2019, ID: 1990496,Transit ,7 500 $,2012,,Սպիտակ,,Ունիվերսալ,,Ձախ,,Connect,Բենզին,,,120000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  30.01.2019, ID: 1990416,Elysion ,5 200 $,2006,,Սև,,Մինիվեն / Միկրոավտոբուս,,Աջ,,,Գազ,,,148000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  30.01.2019, ID: 1990410,CR-V ,6 200 $,2004,"15""",Բալագույն,5,Ամենագնաց,160,Ձախ,,,Գազ,2.4,Բեժ,115000 մղոն,Ավտոմատ,Լիաքարշակ
Ford, Տեղադրված է՝  30.01.2019, ID: 1990391,Fusion ,9 800 $,2014,,Այլ գույն,,Սեդան,,Ձախ,,,Բենզին,,,78000 մղոն,Ավտոմատ,
Honda, Տեղադրված է՝  30.01.2019, ID: 1990303,Elysion ,4 800 $,2005,"16""",Սպիտակ,4,Մինիվեն / Միկրոավտոբուս,160,Ձախ,4,Dax xek 2005tiv,Բենզին,2.4,Բեժ,140000 կմ,Ավտոմատ,Առջևի
Ford, Տեղադրված է՝  30.01.2019, ID: 1990257,Fusion ,9 300 $,2012,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,126758 կմ,Ավտոմատ,
Infiniti, Տեղադրված է՝  30.01.2019, ID: 1990151,FX35 ,8 700 $,2006,,Կապույտ,,Ամենագնաց,,Ձախ,,3.0,Բենզին,,,125000 կմ,Ավտոմատ,
Jaguar, Տեղադրված է՝  30.01.2019, ID: 1990049,S-Type ,6 500 $,2006,,Երկնագույն,,Սեդան,,Ձախ,,,Բենզին,,,185000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  30.01.2019, ID: 1990034,Elysion ,5 200 $,2006,"16""",Արծաթագույն,5,Մինիվեն / Միկրոավտոբուս,,Ձախ,4,,Բենզին,2.4,Սև,90000 կմ,Ավտոմատ,Առջևի
Infiniti, Տեղադրված է՝  30.01.2019, ID: 1989919,FX35 ,9 200 $,2006,,Սև,,Ամենագնաց,,Ձախ,,3.5,Բենզին,,,110000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  30.01.2019, ID: 1989754,Escape ,7 500 $,2009,,Մոխրագույն,,Ամենագնաց,240,Ձախ,,Liaqarshak,Բենզին,3.0,Սև,130000 կմ,Ավտոմատ,Լիաքարշակ
Honda, Տեղադրված է՝  30.01.2019, ID: 1989661,Accord ,2 950 $,2001,"15""",Սև,5,Սեդան,110,Աջ,4,ELEGANCE,Գազ,2.0,Սև,145000 կմ,Ավտոմատ,Առջևի
Jeep, Տեղադրված է՝  30.01.2019, ID: 1989647,Wrangler ,14 000 $,2005,,Սև,,Կուպե,,Ձախ,,4.0l sport,Բենզին,,,160000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  30.01.2019, ID: 1989622,Mustang ,7 400 $,2014,,Սև,,Սեդան,,Ձախ,,3.6,Բենզին,,,108000 կմ,Ավտոմատ,
Chrysler, Տեղադրված է՝  30.01.2019, ID: 1989620,300 ,7 400 $,2014,,Սև,,Սեդան,,Ձախ,,3.6,Բենզին,,,108000 կմ,Ավտոմատ,
Infiniti, Տեղադրված է՝  30.01.2019, ID: 1989602,EX35 ,9 700 $,2008,,Սպիտակ,,Ունիվերսալ,,Ձախ,,,Գազ,,,60000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  29.01.2019, ID: 1989561,Elysion ,4 100 $,2006,,Մոխրագույն,,Մինիվեն / Միկրոավտոբուս,,Աջ,,RR1,Բենզին,,,129000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  29.01.2019, ID: 1989495,Escape ,4 000 $,2001,,Սև,,Ամենագնաց,,Ձախ,,3.0 v6,Գազ,,,192000 մղոն,Ավտոմատ,
Honda, Տեղադրված է՝  29.01.2019, ID: 1989409,Elysion ,5 600 $,2007,,Սև,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,Restayling,Բենզին,,,122000 կմ,Ավտոմատ,
GAZ, Տեղադրված է՝  29.01.2019, ID: 1989387,3110 ,2 100 $,2006,,Կանաչ,,Սեդան,,Ձախ,,,Գազ,2.0,,196000 կմ,Մեխանիկական,
Infiniti, Տեղադրված է՝  29.01.2019, ID: 1989366,FX35 ,8 000 $,2004,,Մոխրագույն,,Ունիվերսալ,,Ձախ,,3.5,Բենզին,,,155000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  29.01.2019, ID: 1989326,Jazz ,2 600 $,2005,,Սև,,Սեդան,,Աջ,,,Գազ,,,150000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  29.01.2019, ID: 1989325,Jazz ,2 600 $,2005,,Սև,,Սեդան,,Աջ,,,Գազ,,,150000 կմ,Ավտոմատ,
Honda, Տեղադրված է՝  29.01.2019, ID: 1989299,Accord ,12 500 $,2013,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,2.4,,60000 կմ,Ավտոմատ,
Ford, Տեղադրված է՝  29.01.2019, ID: 1989224,Transit ,6 700 $,2012,"15""",Սպիտակ,4,Մինիվեն / Միկրոավտոբուս,85,Ձախ,4,,Դիզել,2.2,Մոխրագույն,150000 կմ,Մեխանիկական,Առջևի
Honda, Տեղադրված է՝  29.01.2019, ID: 1989190,Fit ,3 500 $,2006,,Սպիտակ,,Հետչբեք,,Աջ,,,Բենզին,,,125000 կմ,Վարիատոր,
GAZ, Տեղադրված է՝  29.01.2019, ID: 1989187,31105 ,2 600 $,2006,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,160000 կմ,Մեխանիկական,
