brand,date,id_val,model,price,year,Անվահեծերը,Գույնը,Դռների քանակը,Թափքը,Ձիաուժը,Ղեկը,Մխոցների քանակը,Մոդիֆիկացիան,Շարժիչը,Շարժիչի ծավալը,Սրահի գույնը,Վազքը,Փոխանցման տուփը,Քարշակը
Nissan, Տեղադրված է՝  02.02.2019, ID: 1994712,Teana ,6 600 $,2009,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,130000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1994703,E 350 ,10 700 $,2006,,Սև,,Սեդան,,Ձախ,,JAPAN,Բենզին,,,93000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  02.02.2019, ID: 1994696,X-Trail ,4 500 $,2006,,Այլ գույն,,Ամենագնաց,,Ձախ,,,Բենզին,,,100000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  02.02.2019, ID: 1994690,Teana ,3 700 $,2006,"16""",Սև,5,Սեդան,160,Ձախ,6,2.3,Բենզին,2.3,Սև,86427 կմ,Ավտոմատ,Առջևի
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1994672,ML 350 ,17 200 $,2010,"20""",Սև,4,Ամենագնաց,272,Ձախ,6,RESTYLING 4MATIC 04/2010 TIV,Բենզին,3.5,Սև,120000 կմ,Ավտոմատ,Լիաքարշակ
BMW, Տեղադրված է՝  02.02.2019, ID: 1994660,530 ,9 000 $,2006,"19""",Սև,4,Սեդան,,Ձախ,6,,Բենզին,3.0,Սև,119000 մղոն,Ավտոմատ,Ետևի
Toyota, Տեղադրված է՝  02.02.2019, ID: 1994650,Camry ,7 500 $,2009,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,153000 մղոն,Ավտոմատ,
Hyundai, Տեղադրված է՝  02.02.2019, ID: 1994648,Sonata ,5 999 $,2012,,Արծաթագույն,,Սեդան,,Ձախ,,2012-2011 Նոր բերված գտնվում է գ,Բենզին,,,128800 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  02.02.2019, ID: 1994646,X3 ,8 300 $,2007,"18""",Սպիտակ,4,Ամենագնաց,264,Ձախ,6,,Բենզին,3.0,Բեժ,128000 մղոն,Ավտոմատ,Լիաքարշակ
Hyundai, Տեղադրված է՝  02.02.2019, ID: 1994638,Sonata ,5 900 $,2012,,Սպիտակ,,Սեդան,,Ձախ,,2012-2011 Նոր բերված գտնվում է գ,Բենզին,,,108500 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  02.02.2019, ID: 1994627,Land Cruiser Prado ,29 000 $,2012,"20""",Սպիտակ,5,Ամենագնաց,282,Ձախ,6,2019 FULL V6 4.0 SUPER SPORT,Բենզին,4.0,Սև,132000 կմ,Ավտոմատ,Լիաքարշակ
Hyundai, Տեղադրված է՝  02.02.2019, ID: 1994626,Sonata ,6 600 $,2010,,Սպիտակ,,Սեդան,,Ձախ,,Y20,Գազ,,,74000 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  02.02.2019, ID: 1994620,528 ,14 700 $,2011,"17""",Մոխրագույն,4,Սեդան,245,Ձախ,4,F10 Xdrive,Բենզին,2.0,Սև,92000 մղոն,Ավտոմատ,Լիաքարշակ
Toyota, Տեղադրված է՝  02.02.2019, ID: 1994572,Camry ,11 000 $,2012,,Մոխրագույն,,Սեդան,,Ձախ,,,Բենզին,,,56000 մղոն,Ավտոմատ,
Nissan, Տեղադրված է՝  02.02.2019, ID: 1994545,Xterra ,4 399 $,2004,"17""",Սև,5,Ամենագնաց,210,Ձախ,6,,Բենզին,3.3,Սև,157000 մղոն,Ավտոմատ,Լիաքարշակ
Nissan, Տեղադրված է՝  02.02.2019, ID: 1994538,Teana ,3 300 $,2003,"16""",Սև,4,Սեդան,,Ձախ,,,Բենզին,2.3,Սև,100000 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  02.02.2019, ID: 1994512,M5 ,10 500 $,2009,,Սպիտակ,,Սեդան,,Ձախ,,2.8 i,Բենզին,,,217000 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  02.02.2019, ID: 1994511,M5 ,10 500 $,2009,,Սպիտակ,,Սեդան,,Ձախ,,2.8 i,Բենզին,,,217000 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  02.02.2019, ID: 1994505,525 ,8 500 $,2008,"18""",Սև,4,Սեդան,218,Ձախ,6,,Բենզին,2.5,Սև,108000 կմ,Ավտոմատ,Ետևի
Toyota, Տեղադրված է՝  02.02.2019, ID: 1994497,4-Runner ,12 900 $,2005,,Սպիտակ,5,Ամենագնաց,260,Ձախ,8,,Բենզին,4.7,Մոխրագույն,97000 մղոն,Ավտոմատ,Լիաքարշակ
Toyota, Տեղադրված է՝  02.02.2019, ID: 1994496,4-Runner ,13 500 $,2005,,Սպիտակ,5,Ամենագնաց,260,Ձախ,8,,Բենզին,4.7,Մոխրագույն,97000 կմ,Ավտոմատ,Լիաքարշակ
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1994491,E 350 ,19 500 $,2011,,Սև,,Սեդան,,Ձախ,,,Բենզին,,,78000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1994489,ML 320 ,6 600 $,2002,"18""",Սպիտակ,,Սեդան,218,Ձախ,6,,Գազ,3.2,Սև,135000 մղոն,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1994455,C 230 ,6 300 $,2006,"17""",Սև,5,Սեդան,204,Ձախ,6,,Բենզին,2.5,Սև,101000 կմ,Ավտոմատ,Ետևի
BMW, Տեղադրված է՝  02.02.2019, ID: 1994452,535 ,10 500 $,2008,,Սպիտակ,,Սեդան,,Ձախ,,e60,Բենզին,,,210000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1994443,C 230 ,6 300 $,2005,,Սև,,Սեդան,,Ձախ,,Sport,Գազ,,,178000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1994434,E 320 ,7 500 $,2005,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,140000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1994419,S 550 ,16 000 $,2007,"18""",Սև,,Սեդան,388,Ձախ,8,,Բենզին,5.5,Սև,75000 կմ,Ավտոմատ,Ետևի
BMW, Տեղադրված է՝  02.02.2019, ID: 1994417,X6 ,55 000 $,2017,,Սև,,Ամենագնաց,225,Ձախ,,XDRIVE35i,Բենզին,3.5,,35000 կմ,Ավտոմատ,Լիաքարշակ
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1994411,E 350 ,18 500 $,2013,"18""",Սև,4,Սեդան,,Ձախ,6,2012/12 AMG /VTARVAC CHI EXEL,Բենզին,3.5,Սև,95000 մղոն,Ավտոմատ,Ետևի
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1994401,C 230 ,5 700 $,2005,"16""",Սև,5,Սեդան,204,Ձախ,6,,Բենզին,2.5,Սև,87000 կմ,Ավտոմատ,Ետևի
Toyota, Տեղադրված է՝  02.02.2019, ID: 1994369,Land Cruiser 200 ,27 000 $,2008,"17""",Սև,5,Ամենագնաց,288,Ձախ,8,4.7 FULL,Բենզին,4.7,Մոխրագույն,110000 կմ,Ավտոմատ,Լիաքարշակ
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1994352,E 350 ,10 000 $,2007,,Սև,,Սեդան,,Ձախ,,AMG,Բենզին,,,97000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  02.02.2019, ID: 1994350,Xterra ,5 900 $,2004,"16""",Բեժ,5,Ամենագնաց,180,Ձախ,6,4x4 NOR BERVAC IDEALAKAN,Բենզին,3.3,Մոխրագույն,123000 մղոն,Ավտոմատ,Լիաքարշակ
Toyota, Տեղադրված է՝  02.02.2019, ID: 1994338,Camry ,10 800 $,2012,,Սև,,Սեդան,,Ձախ,,Se,Բենզին,,,73000 մղոն,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1994337,E 350 ,10 500 $,2009,"19""",Արծաթագույն,,Սեդան,272,Ձախ,,,Բենզին,3.5,Սև,130000 կմ,Ավտոմատ,Ետևի
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1994329,CLS 350 ,11 300 $,2005,,Սպիտակ,,Կուպե,,Ձախ,,SHQEX NMAN@ chunecox,Բենզին,,,88500 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1994327,CLS 350 ,11 300 $,2005,,Սպիտակ,,Կուպե,,Ձախ,,SHQEX NMAN@ chunecox,Բենզին,,,88500 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1994326,CLS 350 ,11 300 $,2005,,Սպիտակ,,Կուպե,,Ձախ,,SHQEX NMAN@ chunecox,Բենզին,,,88500 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  02.02.2019, ID: 1994325,Xterra ,6 200 $,2004,"16""",Սպիտակ,5,Ամենագնաց,180,Ձախ,6,4x4 NOR BERVAC IDEALAKAN,Բենզին,3.3,Մոխրագույն,120000 մղոն,Ավտոմատ,Լիաքարշակ
Nissan, Տեղադրված է՝  02.02.2019, ID: 1994290,BlueBird ,3 800 $,2006,,Սպիտակ,,Սեդան,,Ձախ,,SHTAP,Բենզին,,,78000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1994285,E 320 ,6 450 $,2004,,Արծաթագույն,,Սեդան,224,Ձախ,,,Բենզին,3.2,Սև,151000 մղոն,Ավտոմատ,
Toyota, Տեղադրված է՝  02.02.2019, ID: 1994283,Camry ,8 300 $,2009,"17""",Մոխրագույն,4,Ամենագնաց,,Ձախ,,Sport,Բենզին,2.4,,111000 կմ,Ավտոմատ,Առջևի
Toyota, Տեղադրված է՝  02.02.2019, ID: 1994280,Corolla ,12 300 $,2014,,Սպիտակ,,Սեդան,,Ձախ,,1.6,Բենզին,,,137000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  02.02.2019, ID: 1994276,Juke ,9 900 $,2012,"17""",Կապույտ,4,Ունիվերսալ,,Ձախ,,FULL,Բենզին,,Սև,75000 կմ,Ավտոմատ,Լիաքարշակ
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1994272,G 500 ,27 000 $,2004,,Արծաթագույն,,Ամենագնաց,,Ձախ,,,Գազ,,,111 կմ,Ավտոմատ,
Hyundai, Տեղադրված է՝  02.02.2019, ID: 1994269,Elantra ,8 600 $,2014,,Սև,4,Սեդան,,Ձախ,,SE Sport Limited,Բենզին,1.8,Մոխրագույն,95000 մղոն,Ավտոմատ,Առջևի
Hyundai, Տեղադրված է՝  02.02.2019, ID: 1994268,Elantra ,8 600 $,2014,,Սև,4,Սեդան,,Ձախ,,SE Sport Limited,Բենզին,1.8,Մոխրագույն,95000 մղոն,Ավտոմատ,Առջևի
Hyundai, Տեղադրված է՝  02.02.2019, ID: 1994267,Elantra ,8 600 $,2014,,Սև,4,Սեդան,,Ձախ,,SE Sport Limited,Բենզին,1.8,Մոխրագույն,95000 մղոն,Ավտոմատ,Առջևի
Toyota, Տեղադրված է՝  02.02.2019, ID: 1994262,4-Runner ,10 900 $,2005,"17""",Սև,,Ամենագնաց,260,Ձախ,8,4x4 NOR BERVAC IDEALAKAN,Բենզին,4.7,Մոխրագույն,138000 մղոն,Ավտոմատ,Լիաքարշակ
Nissan, Տեղադրված է՝  02.02.2019, ID: 1994253,Teana ,4 300 $,2007,,Արծաթագույն,,Սեդան,,Փոխված աջից ձախ,,,Բենզին,,,108000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  02.02.2019, ID: 1994250,X-Trail ,4 500 $,2005,"17""",Արծաթագույն,5,Ամենագնաց,,Ձախ,,Nissan X-Trail 2005 Japan,Բենզին,2.0,Սև,99000 կմ,Ավտոմատ,Լիաքարշակ
Toyota, Տեղադրված է՝  02.02.2019, ID: 1994248,4-Runner ,12 900 $,2006,"17""",Սև,,Ամենագնաց,260,Ձախ,8,4x4 RESTYLING NOR BERVAC IDEALAK,Բենզին,4.7,Մոխրագույն,123000 մղոն,Ավտոմատ,Լիաքարշակ
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1994246,E 320 ,7 800 $,2004,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,108000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  02.02.2019, ID: 1994236,Rav 4 ,17 700 $,2013,"17""",Սև,4,Ամենագնաց,,Ձախ,,XLE packet 4x4,Բենզին,2.5,Սև,58500 կմ,Ավտոմատ,Լիաքարշակ
Toyota, Տեղադրված է՝  02.02.2019, ID: 1994231,4-Runner ,14 900 $,2008,"18""",Մոխրագույն,5,Ամենագնաց,245,Ձախ,6,4x4 LIMITED NOR BERVAC IDEALAKAN,Բենզին,4.0,Մոխրագույն,51000 մղոն,Ավտոմատ,Լիաքարշակ
Toyota, Տեղադրված է՝  02.02.2019, ID: 1994225,Camry ,33 700 $,2018,"18""",Սպիտակ,4,Սեդան,181,Ձախ,4,FULL,Բենզին,2.5,Սև,4900 կմ,Կիսաավտոմատ,Առջևի
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1994221,Viano ,7 100 $,2004,,Արծաթագույն,,Մինիվեն / Միկրոավտոբուս,,Ձախ,,,Բենզին,,,106000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1994222,E 240 ,7 400 $,2004,"16""",Սպիտակ,5,Սեդան,180,Ձախ,6,2.6,Բենզին,2.6,,74000 կմ,Ավտոմատ,Ետևի
BMW, Տեղադրված է՝  02.02.2019, ID: 1994188,325 ,6 000 $,2006,"17""",Սև,4,Սեդան,218,Ձախ,6,,Բենզին,3.0,Սև,200000 կմ,Ավտոմատ,Ետևի
BMW, Տեղադրված է՝  02.02.2019, ID: 1994177,525 ,6 300 $,2005,,Կապույտ,,Սեդան,,Ձախ,,,Բենզին,,,162000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  02.02.2019, ID: 1994148,Tiida ,3 200 $,2004,"15""",Սպիտակ,,Հետչբեք,,Աջ,,AXIS,Բենզին,1.5,Շագանակագույն,116000 կմ,Ավտոմատ,Առջևի
Nissan, Տեղադրված է՝  02.02.2019, ID: 1994138,Murano ,4 900 $,2006,,Մոխրագույն,,Ամենագնաց,,Ձախ,,3.5L,Բենզին,,,16300 մղոն,Ավտոմատ,
Toyota, Տեղադրված է՝  02.02.2019, ID: 1994137,Harrier ,5 000 $,2001,,Երկնագույն,,Ամենագնաց,,Աջ,,Toyota Harrier 3.0 chaponakan,Բենզին,,,95000 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  02.02.2019, ID: 1994127,M3 ,7 900 $,2008,,Սպիտակ,,Սեդան,,Ձախ,,,Գազ,,,96000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1994124,E 350 ,6 600 $,2006,,Արծաթագույն,,Սեդան,,Ձախ,,NOR BERVAC AMN FULL SHTAP,Բենզին,,,155000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  02.02.2019, ID: 1994121,Altima ,4 000 $,2009,,Մոխրագույն,,Սեդան,,Ձախ,,2.5L,Բենզին,,,184000 մղոն,Մեխանիկական,
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1994112,E 350 ,7 800 $,2005,"16""",Արծաթագույն,4,Սեդան,272,Ձախ,6,Japan (gorcaranayin dzax),Գազ,3.5,Սև,148700 կմ,Ավտոմատ,Ետևի
Toyota, Տեղադրված է՝  02.02.2019, ID: 1994100,Camry ,7 200 $,2011,,Սպիտակ,,Սեդան,,Ձախ,,2011/2010,Բենզին,,,121000 մղոն,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1994091,CLS 500 ,10 000 $,2005,"18""",Արծաթագույն,4,Կուպե,306,Ձախ,8,"JAPAN, FULL, завод. левый руль",Բենզին,5.0,Սև,143000 կմ,Ավտոմատ,Ետևի
Toyota, Տեղադրված է՝  02.02.2019, ID: 1994085,4-Runner ,10 800 $,2005,,Արծաթագույն,,Ամենագնաց,,Ձախ,,Limited,Բենզին,,,123000 մղոն,Ավտոմատ,
BMW, Տեղադրված է՝  02.02.2019, ID: 1994084,320 ,6 200 $,2004,,Արծաթագույն,,Սեդան,,Ձախ,,Highline Package M3 style,Բենզին,,,64500 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  02.02.2019, ID: 1994079,Camry ,11 600 $,2014,,Սև,,Սեդան,,Ձախ,,2014/04 maqur..66000 aktual...,Բենզին,,,66000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  02.02.2019, ID: 1994075,4-Runner ,12 800 $,2007,,Մոխրագույն,,Ամենագնաց,,Ձախ,,Limited,Բենզին,,,108000 մղոն,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1994070,CLS 350 ,10 700 $,2005,"18""",Սպիտակ,4,Կուպե,272,Ձախ,6,"JAPAN, FULL, завод. левый руль",Բենզին,3.5,Սև,109000 կմ,Ավտոմատ,Ետևի
Toyota, Տեղադրված է՝  02.02.2019, ID: 1994058,Camry ,5 900 $,2008,,Սպիտակ,,Սեդան,,Ձախ,,,Գազ,,,255000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1994055,S 500 ,14 000 $,2007,,Սպիտակ,,Սեդան,,Ձախ,,,Գազ,,,124000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1994051,C 200 ,5 400 $,2000,"15""",Սպիտակ,4,Սեդան,136,Ձախ,4,SAKARKELI,Գազ,2.0,Սև,158000 կմ,Ավտոմատ,Ետևի
Nissan, Տեղադրված է՝  02.02.2019, ID: 1994046,Fuga ,5 300 $,2005,"17""",Սև,4,Սեդան,210,Ձախ,6,Dzax xek,Բենզին,2.5,Բեժ,120000 կմ,Ավտոմատ,Ետևի
Nissan, Տեղադրված է՝  02.02.2019, ID: 1994045,Murano ,9 500 $,2012,,Արծաթագույն,,Ամենագնաց,,Ձախ,,,Բենզին,,,81000 մղոն,Վարիատոր,
BMW, Տեղադրված է՝  02.02.2019, ID: 1994035,750 ,8 300 $,2006,"19""",Արծաթագույն,4,Սեդան,367,Ձախ,8,750i,Բենզին,4.8,Սև,162000 կմ,Ավտոմատ,Ետևի
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1994024,ML 320 ,5 500 $,2000,,Կապույտ,,Ամենագնաց,,Ձախ,,,Գազ,,,250000 կմ,Ավտոմատ,
Hyundai, Տեղադրված է՝  02.02.2019, ID: 1994017,Sonata ,5 999 $,2012,"18""",Արծաթագույն,4,Սեդան,178,Ձախ,4,"SPORT 2,4 GDi Nor Bervac",Բենզին,2.4,Մոխրագույն,120000 կմ,Ավտոմատ,Առջևի
Nissan, Տեղադրված է՝  02.02.2019, ID: 1994014,Teana ,4 100 $,2005,,Սպիտակ,,Սեդան,,Ձախ,,2.3,Գազ,,,150000 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  02.02.2019, ID: 1994013,X5 ,7 500 $,2004,,Սև,,Ամենագնաց,,Ձախ,,4.8,Գազ,,,233223 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  02.02.2019, ID: 1994012,Camry ,7 300 $,2010,"16""",Մոխրագույն,4,Սեդան,173,Ձախ,4,Restayling,Բենզին,2.5,Մոխրագույն,93000 մղոն,Ավտոմատ,Առջևի
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1994011,CLS 350 ,15 500 $,2008,,Սև,,Կուպե,,Ձախ,,,Գազ,,,66000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1994007,E 350 ,6 100 $,2005,,Սև,,Սեդան,,Ձախ,,NOR BERAT,Գազ,,,132000 մղոն,Ավտոմատ,
Nissan, Տեղադրված է՝  02.02.2019, ID: 1994006,X-Trail ,4 800 $,2006,"17""",Արծաթագույն,5,Սեդան,150,Ձախ,4,2.0,Բենզին,2.0,Մոխրագույն,85200 կմ,Ավտոմատ,Առջևի
BMW, Տեղադրված է՝  02.02.2019, ID: 1994001,525 ,6 800 $,2006,"17""",Կապույտ,5,Սեդան,218,Ձախ,6,nor bervac,Բենզին,2.5,Սև,170000 մղոն,Ավտոմատ,Ետևի
Nissan, Տեղադրված է՝  02.02.2019, ID: 1994000,Altima ,3 500 $,2002,,Արծաթագույն,,Սեդան,,Ձախ,,2.5S,Գազ,2.5,,180236 կմ,Ավտոմատ,Առջևի
Nissan, Տեղադրված է՝  02.02.2019, ID: 1993990,Teana ,3 800 $,2008,"16""",Սև,5,Սեդան,170,Ձախ,4,2.3,Բենզին,2.3,Բեժ,75200 կմ,Ավտոմատ,Առջևի
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1993983,E 350 ,8 800 $,2007,"17""",Սև,4,Սեդան,272,Ձախ,6,W211 E350 ZUBIL,Բենզին,3.5,Բեժ,86000 կմ,Ավտոմատ,Ետևի
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1993982,C 320 ,5 150 $,2001,"16""",Սև,4,Սեդան,,Ձախ,6,,Բենզին,3.2,Սև,71000 կմ,Ավտոմատ,Ետևի
BMW, Տեղադրված է՝  02.02.2019, ID: 1993972,535 ,11 500 $,2011,,Կապույտ,,Սեդան,,Ձախ,,,Բենզին,,,100500 մղոն,Ավտոմատ,
Toyota, Տեղադրված է՝  02.02.2019, ID: 1993969,Camry ,6 200 $,2008,,Սպիտակ,,Սեդան,,Ձախ,,,Բենզին,,,138000 մղոն,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1993965,E 320 ,5 200 $,2000,"16""",Արծաթագույն,4,Սեդան,224,Ձախ,6,W210 E320,Գազ,3.2,Բեժ,195000 կմ,Ավտոմատ,Ետևի
Nissan, Տեղադրված է՝  02.02.2019, ID: 1993958,Xterra ,6 500 $,2006,,Սպիտակ,,Ամենագնաց,,Ձախ,,4X4,Բենզին,,,160000 մղոն,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1993956,S 500 ,6 500 $,2001,,Սպիտակ,,Սեդան,,Ձախ,,Long,Բենզին,,,93000 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  02.02.2019, ID: 1993950,323 ,10 000 $,2006,"19""",Սև,4,Սեդան,177,Ձախ,,,Բենզին,2.5,Սև,65000 կմ,Ավտոմատ,
BMW, Տեղադրված է՝  02.02.2019, ID: 1993948,750 ,19 500 $,2011,,Սև,,Ամենագնաց,,Ձախ,,,Բենզին,,,190000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  02.02.2019, ID: 1993947,Teana ,4 200 $,2005,,Այլ գույն,,Սեդան,,Աջ,,230 JM Full Option,Գազ,,,158000 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1993946,E 320 ,3 900 $,2000,"16""",Արծաթագույն,,Սեդան,224,Ձախ,6,Մաքսազերծումով,Բենզին,1.6,Մոխրագույն,132000 մղոն,Ավտոմատ,Ետևի
BMW, Տեղադրված է՝  02.02.2019, ID: 1993944,X5 ,10 000 $,2005,"20""",Սև,,Ունիվերսալ,360,Ձախ,,4.8is,Բենզին,4.8,Սև,250000 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  02.02.2019, ID: 1993942,Land Cruiser Prado ,30 000 $,2012,,Սպիտակ,,Ամենագնաց,,Ձախ,,NOR BERAT,Բենզին,,,112008 կմ,Ավտոմատ,
Mercedes-Benz, Տեղադրված է՝  02.02.2019, ID: 1993941,ML 350 ,10 400 $,2007,,Արծաթագույն,,Ամենագնաց,,Ձախ,,4 Matic,Բենզին,,,160000 մղոն,Ավտոմատ,
BMW, Տեղադրված է՝  02.02.2019, ID: 1993938,320 ,3 700 $,2003,,Սև,4,Սեդան,170,Ձախ,6,320i,Բենզին,2.2,Սև,100000 կմ,Ավտոմատ,Ետևի
Toyota, Տեղադրված է՝  02.02.2019, ID: 1993937,Corolla ,8 800 $,2011,,Մոխրագույն,,Սեդան,,Ձախ,,toyota corlla,Բենզին,,,1111 կմ,Ավտոմատ,
Toyota, Տեղադրված է՝  02.02.2019, ID: 1993935,Camry ,11 500 $,2013,,Սև,,Սեդան,,Ձախ,,Toyota camry se,Բենզին,,,60000 կմ,Ավտոմատ,
Nissan, Տեղադրված է՝  02.02.2019, ID: 1993933,X-Trail ,5 100 $,2004,"16""",Արծաթագույն,5,Ամենագնաց,110,Ձախ,4,,Բենզին,2.0,Սև,119185 կմ,Ավտոմատ,Լիաքարշակ
Nissan, Տեղադրված է՝  02.02.2019, ID: 1993930,Tiida ,3 700 $,2008,,Սև,,Հետչբեք,,Ձախ,,,Բենզին,,,120000 կմ,Ավտոմատ,
Hyundai, Տեղադրված է՝  02.02.2019, ID: 1993923,Sonata ,6 550 $,2011,,Սև,,Սեդան,,Ձախ,,"LIMITED, FULL ,KOJ SALON",Բենզին,2.4,,80000 կմ,Ավտոմատ,Առջևի
